Ste,Et,Cpt gen.,Nat,Auxiliaire,Libelle CG,Libelle(suite),Exer,Pr,Dt piece,Chrono,n[piece,Jrn,Type,Libelle 1,Libelle 2,Et Pce,Nat pie,N[audit,Jrn ref,Refer,Echeance,MR,Nat,Cpt ana,Nat ana -2-,  Compte analytique   rang 2,Nat ana -3-,  Compte analytique   rang 3,Debit,Credit,Solde,Dev,L,L/P,n[conso,Cg c/partie,Cte Auxil c/partie,Reg TVA,Tx TVA,Debit devise,credit devise,Solde Dev.,Dev
1,,400000,C,5543,CLIENTS,,2017,12,29/09/2017,618158,1747678,VEM,FACTC,1710362700025,,1,0,,WRF,702268,07/10/2017,DO,,,,,,,"1012,77",,"1012,77",EUR,,0,0,746992,,,0,"1012,77",,"1012,77",EUR
1,,400000,C,5545,CLIENTS,,2017,12,08/09/2017,615477,1744997,VEM,FACTC,1710374607170,,1,0,,VEM,1744997,17/09/2017,MA,,,,,,,"53,93",,"53,93",EUR,,0,0,700000,,,0,"53,93",,"53,93",EUR
1,,400000,C,5545,CLIENTS,,2017,12,20/09/2017,616807,1746327,VEM,FACTC,1710374607169,,1,0,,NCV,9174736,27/09/2017,MA,,,,,,,"217,38",,"217,38",EUR,,0,0,700000,,,0,"217,38",,"217,38",EUR
1,,400000,C,5545,CLIENTS,,2017,12,29/09/2017,618159,1747679,VEM,FACTC,1710374600000,,1,0,,NCV,9174736,07/10/2017,MA,,,,,,,"91,08",,"91,08",EUR,,0,0,700000,,,0,"91,08",,"91,08",EUR
1,,400000,C,5548,CLIENTS,,2017,12,25/09/2017,54744,9175054,NCV,AVOIC,1710363700000,,1,0,,WRF,702269,07/10/2017,DO,,,,,,,,"28,17","-28,17",EUR,,0,0,700000,,,0,,"28,17","-28,17",EUR
1,,400000,C,5548,CLIENTS,,2017,12,29/09/2017,618160,1747680,VEM,FACTC,1710363700000,,1,0,,WRF,702269,07/10/2017,DO,,,,,,,"7420,84",,"7420,84",EUR,,0,0,746992,,,0,"7420,84",,"7420,84",EUR
1,,400000,C,5549,CLIENTS,,2017,12,08/09/2017,615479,1744999,VEM,FACTC,1710345100000,,1,0,,VEM,1744999,17/09/2017,MA,,,,,,,"370,83",,"370,83",EUR,,0,0,700000,,,0,"370,83",,"370,83",EUR
1,,400000,C,5549,CLIENTS,,2017,12,20/09/2017,616809,1746329,VEM,FACTC,1710345100000,,1,0,,VEM,1746329,27/09/2017,MA,,,,,,,"37,98",,"37,98",EUR,,0,0,708000,,,0,"37,98",,"37,98",EUR
1,,400000,C,5554,CLIENTS,,2017,12,29/09/2017,618161,1747681,VEM,FACTC,1710307400058,,1,0,,WRF,702270,07/10/2017,DO,,,,,,,"1087,59",,"1087,59",EUR,,0,0,746992,,,0,"1087,59",,"1087,59",EUR
1,,400000,C,5569,CLIENTS,,2017,12,08/09/2017,615481,1745001,VEM,FACTC,1710430400005,,1,0,,VEM,1745001,17/09/2017,MA,,,,,,,"72,74",,"72,74",EUR,,0,0,708000,,,0,"72,74",,"72,74",EUR
1,,400000,C,5569,CLIENTS,,2017,12,20/09/2017,616811,1746331,VEM,FACTC,1710430400006,,1,0,,VEM,1746331,27/09/2017,MA,,,,,,,"84,44",,"84,44",EUR,,0,0,708000,,,0,"84,44",,"84,44",EUR
1,,400000,C,5572,CLIENTS,,2017,12,29/09/2017,618162,1747682,VEM,FACTC,1710428100049,,1,0,,WRF,702271,07/10/2017,DO,,,,,,,"333,93",,"333,93",EUR,,0,0,746992,,,0,"333,93",,"333,93",EUR
1,,400000,C,5575,CLIENTS,,2017,12,29/09/2017,618163,1747683,VEM,FACTC,.,,1,0,,VEM,1747683,07/10/2017,MA,,,,,,,"346,03",,"346,03",EUR,,0,0,708000,,,0,"346,03",,"346,03",EUR
1,,400000,C,5576,CLIENTS,,2017,12,29/09/2017,618164,1747684,VEM,FACTC,.,,1,0,,VEM,1747684,07/10/2017,MA,,,,,,,"27,3",,"27,3",EUR,,0,0,708000,,,0,"27,3",,"27,3",EUR
1,,400000,C,5577,CLIENTS,,2017,12,29/09/2017,618165,1747685,VEM,FACTC,.,,1,0,,VEM,1747685,07/10/2017,MA,,,,,,,"486,65",,"486,65",EUR,,0,0,708000,,,0,"486,65",,"486,65",EUR
1,,400000,C,5578,CLIENTS,,2017,12,29/09/2017,618166,1747686,VEM,FACTC,.,,1,0,,VEM,1747686,07/10/2017,MA,,,,,,,194,,194,EUR,,0,0,708000,,,0,194,,194,EUR
1,,400000,C,5581,CLIENTS,,2017,12,29/09/2017,618167,1747687,VEM,FACTC,.,,1,0,,VEM,1747687,07/10/2017,MA,,,,,,,"64,18",,"64,18",EUR,,0,0,708000,,,0,"64,18",,"64,18",EUR
1,,400000,C,5582,CLIENTS,,2017,12,29/09/2017,618168,1747688,VEM,FACTC,.,,1,0,,VEM,1747688,07/10/2017,MA,,,,,,,"68,21",,"68,21",EUR,,0,0,708000,,,0,"68,21",,"68,21",EUR
1,,400000,C,5583,CLIENTS,,2017,12,29/09/2017,618169,1747689,VEM,FACTC,.,,1,0,,VEM,1747689,07/10/2017,MA,,,,,,,"242,02",,"242,02",EUR,,0,0,708000,,,0,"242,02",,"242,02",EUR
1,,400000,C,5584,CLIENTS,,2017,12,29/09/2017,618170,1747690,VEM,FACTC,.,,1,0,,VEM,1747690,07/10/2017,MA,,,,,,,"139,34",,"139,34",EUR,,0,0,708000,,,0,"139,34",,"139,34",EUR
1,,400000,C,5585,CLIENTS,,2017,12,29/09/2017,618171,1747691,VEM,FACTC,.,,1,0,,VEM,1747691,07/10/2017,MA,,,,,,,"102,46",,"102,46",EUR,,0,0,708000,,,0,"102,46",,"102,46",EUR
1,,400000,C,5586,CLIENTS,,2017,12,29/09/2017,618172,1747692,VEM,FACTC,.,,1,0,,VEM,1747692,07/10/2017,MA,,,,,,,"30,52",,"30,52",EUR,,0,0,708000,,,0,"30,52",,"30,52",EUR
1,,400000,C,5588,CLIENTS,,2017,12,29/09/2017,618173,1747693,VEM,FACTC,.,,1,0,,VEM,1747693,07/10/2017,MA,,,,,,,"217,88",,"217,88",EUR,,0,0,708000,,,0,"217,88",,"217,88",EUR
1,,400000,C,5590,CLIENTS,,2017,12,29/09/2017,618174,1747694,VEM,FACTC,.,,1,0,,VEM,1747694,07/10/2017,MA,,,,,,,"201,68",,"201,68",EUR,,0,0,708000,,,0,"201,68",,"201,68",EUR
1,,400000,C,5591,CLIENTS,,2017,12,29/09/2017,618175,1747695,VEM,FACTC,.,,1,0,,VEM,1747695,07/10/2017,MA,,,,,,,"165,46",,"165,46",EUR,,0,0,708000,,,0,"165,46",,"165,46",EUR
1,,400000,C,5592,CLIENTS,,2017,12,29/09/2017,618176,1747696,VEM,FACTC,.,,1,0,,VEM,1747696,07/10/2017,MA,,,,,,,"63,3",,"63,3",EUR,,0,0,708000,,,0,"63,3",,"63,3",EUR
1,,400000,C,5593,CLIENTS,,2017,12,29/09/2017,618177,1747697,VEM,FACTC,.,,1,0,,VEM,1747697,07/10/2017,MA,,,,,,,"148,14",,"148,14",EUR,,0,0,708000,,,0,"148,14",,"148,14",EUR
1,,400000,C,5595,CLIENTS,,2017,12,29/09/2017,618178,1747698,VEM,FACTC,.,,1,0,,VEM,1747698,07/10/2017,MA,,,,,,,"14,1",,"14,1",EUR,,0,0,700000,,,0,"14,1",,"14,1",EUR
1,,400000,C,5597,CLIENTS,,2017,12,29/09/2017,618179,1747699,VEM,FACTC,.,,1,0,,VEM,1747699,07/10/2017,MA,,,,,,,"183,92",,"183,92",EUR,,0,0,708000,,,0,"183,92",,"183,92",EUR
1,,400000,C,5598,CLIENTS,,2017,12,29/09/2017,618180,1747700,VEM,FACTC,.,,1,0,,VEM,1747700,07/10/2017,MA,,,,,,,"504,4",,"504,4",EUR,,0,0,708000,,,0,"504,4",,"504,4",EUR
1,,400000,C,5599,CLIENTS,,2017,12,29/09/2017,618181,1747701,VEM,FACTC,.,,1,0,,VEM,1747701,07/10/2017,MA,,,,,,,"81,38",,"81,38",EUR,,0,0,746992,,,0,"81,38",,"81,38",EUR
1,,400000,C,5600,CLIENTS,,2017,12,29/09/2017,618182,1747702,VEM,FACTC,.,,1,0,,VEM,1747702,07/10/2017,MA,,,,,,,"36,76",,"36,76",EUR,,0,0,746992,,,0,"36,76",,"36,76",EUR
1,,400000,C,5601,CLIENTS,,2017,12,29/09/2017,618183,1747703,VEM,FACTC,.,,1,0,,VEM,1747703,07/10/2017,MA,,,,,,,"117,36",,"117,36",EUR,,0,0,708000,,,0,"117,36",,"117,36",EUR
1,,400000,C,5602,CLIENTS,,2017,12,29/09/2017,618184,1747704,VEM,FACTC,.,,1,0,,VEM,1747704,07/10/2017,MA,,,,,,,"302,62",,"302,62",EUR,,0,0,708000,,,0,"302,62",,"302,62",EUR
1,,400000,C,5603,CLIENTS,,2017,12,29/09/2017,618185,1747705,VEM,FACTC,.,,1,0,,VEM,1747705,07/10/2017,MA,,,,,,,78,,78,EUR,,0,0,708000,,,0,78,,78,EUR
1,,400000,C,5604,CLIENTS,,2017,12,29/09/2017,618186,1747706,VEM,FACTC,.,,1,0,,VEM,1747706,07/10/2017,MA,,,,,,,"453,15",,"453,15",EUR,,0,0,708000,,,0,"453,15",,"453,15",EUR
1,,400000,C,5605,CLIENTS,,2017,12,29/09/2017,618187,1747707,VEM,FACTC,.,,1,0,,VEM,1747707,07/10/2017,MA,,,,,,,"44,13",,"44,13",EUR,,0,0,708000,,,0,"44,13",,"44,13",EUR
1,,400000,C,5608,CLIENTS,,2017,12,29/09/2017,618188,1747708,VEM,FACTC,.,,1,0,,VEM,1747708,07/10/2017,MA,,,,,,,303,,303,EUR,,0,0,708000,,,0,303,,303,EUR
1,,400000,C,5610,CLIENTS,,2017,12,29/09/2017,618189,1747709,VEM,FACTC,.,,1,0,,VEM,1747709,07/10/2017,MA,,,,,,,"58,05",,"58,05",EUR,,0,0,708000,,,0,"58,05",,"58,05",EUR
1,,400000,C,5611,CLIENTS,,2017,12,29/09/2017,618190,1747710,VEM,FACTC,.,,1,0,,VEM,1747710,07/10/2017,MA,,,,,,,"344,4",,"344,4",EUR,,0,0,708000,,,0,"344,4",,"344,4",EUR
1,,400000,C,5612,CLIENTS,,2017,12,29/09/2017,618191,1747711,VEM,FACTC,.,,1,0,,VEM,1747711,07/10/2017,MA,,,,,,,"268,32",,"268,32",EUR,,0,0,708000,,,0,"268,32",,"268,32",EUR
1,,400000,C,5614,CLIENTS,,2017,12,29/09/2017,618192,1747712,VEM,FACTC,.,,1,0,,VEM,1747712,07/10/2017,MA,,,,,,,"154,92",,"154,92",EUR,,0,0,746992,,,0,"154,92",,"154,92",EUR
1,,400000,C,5615,CLIENTS,,2017,12,29/09/2017,618193,1747713,VEM,FACTC,.,,1,0,,VEM,1747713,07/10/2017,MA,,,,,,,"41,93",,"41,93",EUR,,0,0,708000,,,0,"41,93",,"41,93",EUR
1,,400000,C,5617,CLIENTS,,2017,12,29/09/2017,618194,1747714,VEM,FACTC,.,,1,0,,VEM,1747714,07/10/2017,MA,,,,,,,"50,23",,"50,23",EUR,,0,0,708000,,,0,"50,23",,"50,23",EUR
1,,400000,C,5618,CLIENTS,,2017,12,29/09/2017,618195,1747715,VEM,FACTC,.,,1,0,,VEM,1747715,07/10/2017,MA,,,,,,,"332,79",,"332,79",EUR,,0,0,708000,,,0,"332,79",,"332,79",EUR
1,,400000,C,5623,CLIENTS,,2017,12,29/09/2017,618196,1747716,VEM,FACTC,1710149800248,,1,0,,WRF,702272,07/10/2017,DO,,,,,,,"6611,8",,"6611,8",EUR,,0,0,746992,,,0,"6611,8",,"6611,8",EUR
1,,400000,C,5627,CLIENTS,,2017,12,27/09/2017,4893,196,CRG,ODTRE,60024751,Double pmnt 001,1,0,,CRG,196,27/09/2017,,,,,,,,,"151,17","-151,17",EUR,,0,0,550040,,,0,,"151,17","-151,17",EUR
1,,400000,C,5630,CLIENTS,,2017,12,29/09/2017,618197,1747717,VEM,FACTC,1710243300035,,1,0,,WRF,702273,07/10/2017,DO,,,,,,,"56,98",,"56,98",EUR,,0,0,700000,,,0,"56,98",,"56,98",EUR
1,,400000,C,5638,CLIENTS,,2017,12,08/09/2017,615485,1745005,VEM,FACTC,1710409400077,,1,0,,VEM,1745005,17/09/2017,MA,,,,,,,"681,28",,"681,28",EUR,,0,0,708000,,,0,"681,28",,"681,28",EUR
1,,400000,C,5638,CLIENTS,,2017,12,20/09/2017,616815,1746335,VEM,FACTC,1710409400078,,1,0,,VEM,1746335,27/09/2017,MA,,,,,,,"6054,36",,"6054,36",EUR,,0,0,746992,,,0,"6054,36",,"6054,36",EUR
1,,400000,C,5638,CLIENTS,,2017,12,29/09/2017,618198,1747718,VEM,FACTC,1710409400085,,1,0,,VEM,1747718,07/10/2017,MA,,,,,,,"3369,81",,"3369,81",EUR,,0,0,746992,,,0,"3369,81",,"3369,81",EUR
1,,400000,C,5651,CLIENTS,,2017,12,08/09/2017,615486,1745006,VEM,FACTC,1710262400000,,1,0,,VEM,1738460,17/09/2017,MA,,,,,,,"974,62",,"974,62",EUR,,0,0,746992,,,0,"974,62",,"974,62",EUR
1,,400000,C,5651,CLIENTS,,2017,12,20/09/2017,616816,1746336,VEM,FACTC,1710262400000,,1,0,,VEM,1738460,27/09/2017,MA,,,,,,,260,,260,EUR,,0,0,708000,,,0,260,,260,EUR
1,,400000,C,5651,CLIENTS,,2017,12,29/09/2017,618199,1747719,VEM,FACTC,1710262400000,,1,0,,VEM,1747719,07/10/2017,MA,,,,,,,"976,56",,"976,56",EUR,,0,0,746992,,,0,"976,56",,"976,56",EUR
1,,400000,C,5661,CLIENTS,,2017,12,20/09/2017,616817,1746337,VEM,FACTC,171     00000,,1,0,,VEM,1746337,27/09/2017,MA,,,,,,,"4497,63",,"4497,63",EUR,,0,0,708000,,,0,"4497,63",,"4497,63",EUR
1,,400000,C,5661,CLIENTS,,2017,12,29/09/2017,618200,1747720,VEM,FACTC,171     00000,,1,0,,VEM,1747720,07/10/2017,MA,,,,,,,"2695,66",,"2695,66",EUR,,0,0,708000,,,0,"2695,66",,"2695,66",EUR
1,,400000,C,5682,CLIENTS,,2017,12,08/09/2017,615488,1745008,VEM,FACTC,1710455303901,,1,0,,VEM,1745008,17/09/2017,MA,,,,,,,"153,45",,"153,45",EUR,,0,0,708000,,,0,"153,45",,"153,45",EUR
1,,400000,C,5682,CLIENTS,,2017,12,20/09/2017,616818,1746338,VEM,FACTC,1710455300000,,1,0,,VEM,1746338,27/09/2017,MA,,,,,,,"307,72",,"307,72",EUR,,0,0,708000,,,0,"307,72",,"307,72",EUR
1,,400000,C,5699,CLIENTS,,2017,12,20/09/2017,616819,1746339,VEM,FACTC,1700275300000,,1,0,,VEM,1746339,27/09/2017,MA,,,,,,,"16,53",,"16,53",EUR,,0,0,700000,,,0,"16,53",,"16,53",EUR
1,,400000,C,5700,CLIENTS,,2017,12,29/09/2017,618201,1747721,VEM,FACTC,1610455700000,,1,0,,VEM,1747721,07/10/2017,DO,,,,,,,"17,46",,"17,46",EUR,,0,0,708000,,,0,"17,46",,"17,46",EUR
1,,400000,C,5716,CLIENTS,,2017,12,20/09/2017,616820,1746340,VEM,FACTC,176100111,,1,0,,VEM,1743634,27/09/2017,MA,,,,,,,3883,,3883,EUR,,0,0,708000,,,0,3883,,3883,EUR
1,,400000,C,5716,CLIENTS,,2017,12,20/09/2017,616821,1746341,VEM,FACTC,176100111,,1,0,,VEM,1743634,27/09/2017,MA,,,,,,,"25326,43",,"25326,43",EUR,,0,0,708000,,,0,"25326,43",,"25326,43",EUR
1,,400000,C,5716,CLIENTS,,2017,12,20/09/2017,616822,1746342,VEM,FACTC,176100509,,1,0,,VEM,1743634,27/09/2017,MA,,,,,,,"25068,74",,"25068,74",EUR,,0,0,708000,,,0,"25068,74",,"25068,74",EUR
1,,400000,C,5716,CLIENTS,,2017,12,20/09/2017,616823,1746343,VEM,FACTC,176100674,,1,0,,VEM,1743634,27/09/2017,MA,,,,,,,"283,68",,"283,68",EUR,,0,0,708000,,,0,"283,68",,"283,68",EUR
1,,400000,C,5716,CLIENTS,,2017,12,20/09/2017,616824,1746344,VEM,FACTC,176100580,,1,0,,VEM,1743634,27/09/2017,MA,,,,,,,"2473,7",,"2473,7",EUR,,0,0,708000,,,0,"2473,7",,"2473,7",EUR
1,,400000,C,5716,CLIENTS,,2017,12,29/09/2017,618202,1747722,VEM,FACTC,1743630,,1,0,,VEM,1747722,07/10/2017,MA,,,,,,,"1205,2",,"1205,2",EUR,,0,0,708000,,,0,"1205,2",,"1205,2",EUR
1,,400000,C,5716,CLIENTS,,2017,12,29/09/2017,618203,1747723,VEM,FACTC,176100558,,1,0,,VEM,1747722,07/10/2017,MA,,,,,,,"8243,08",,"8243,08",EUR,,0,0,708000,,,0,"8243,08",,"8243,08",EUR
1,,400000,C,5716,CLIENTS,,2017,12,29/09/2017,618204,1747724,VEM,FACTC,176100742,,1,0,,VEM,1747722,07/10/2017,MA,,,,,,,"4373,65",,"4373,65",EUR,,0,0,708000,,,0,"4373,65",,"4373,65",EUR
1,,400000,C,5716,CLIENTS,,2017,12,29/09/2017,618205,1747725,VEM,FACTC,176100606,,1,0,,%NB,83280,07/10/2017,MA,,,,,,,"9641,57",,"9641,57",EUR,,0,0,708000,,,0,"9641,57",,"9641,57",EUR
1,,400000,C,5716,CLIENTS,,2017,12,29/09/2017,618206,1747726,VEM,FACTC,176100631,,1,0,,VEM,1747722,07/10/2017,MA,,,,,,,"6661,26",,"6661,26",EUR,,0,0,708000,,,0,"6661,26",,"6661,26",EUR
1,,400000,C,5716,CLIENTS,,2017,12,29/09/2017,618207,1747727,VEM,FACTC,176100632,,1,0,,%NB,83280,07/10/2017,MA,,,,,,,"9641,57",,"9641,57",EUR,,0,0,708000,,,0,"9641,57",,"9641,57",EUR
1,,400000,C,5716,CLIENTS,,2017,12,30/09/2017,3321,271,VEC,FACTC,TPTS 2017,,1,0,,NCV,9180505,16/10/2017,MA,,,,,,,"1104,81",,"1104,81",EUR,,0,0,746000,,,0,"1104,81",,"1104,81",EUR
1,,400000,C,5722,CLIENTS,,2017,12,29/09/2017,618208,1747728,VEM,FACTC,1710426100037,,1,0,,WRF,702274,07/10/2017,DO,,,,,,,"1009,53",,"1009,53",EUR,,0,0,746992,,,0,"1009,53",,"1009,53",EUR
1,,400000,C,5732,CLIENTS,,2017,12,08/09/2017,615493,1745013,VEM,FACTC,1710293100000,,1,0,,VEM,1745013,17/09/2017,MA,,,,,,,"249,94",,"249,94",EUR,,0,0,708000,,,0,"249,94",,"249,94",EUR
1,,400000,C,5732,CLIENTS,,2017,12,20/09/2017,616826,1746346,VEM,FACTC,1710293100018,,1,0,,VEM,1746346,27/09/2017,MA,,,,,,,"923,58",,"923,58",EUR,,0,0,708000,,,0,"923,58",,"923,58",EUR
1,,400000,C,5732,CLIENTS,,2017,12,29/09/2017,618209,1747729,VEM,FACTC,1710293100018,,1,0,,VEM,1747729,07/10/2017,MA,,,,,,,"38,22",,"38,22",EUR,,0,0,700000,,,0,"38,22",,"38,22",EUR
1,,400000,C,5737,CLIENTS,,2017,12,29/09/2017,618210,1747730,VEM,FACTC,1710491500000,,1,0,,WRF,702275,07/10/2017,DO,,,,,,,"1369,69",,"1369,69",EUR,,0,0,746992,,,0,"1369,69",,"1369,69",EUR
1,,400000,C,5738,CLIENTS,,2017,12,20/09/2017,616828,1746348,VEM,FACTC,1710402500459,,1,0,,WRF,709225,27/11/2017,DO,,,,,,,"910,78",,"910,78",EUR,,0,0,746992,,,0,"910,78",,"910,78",EUR
1,,400000,C,5738,CLIENTS,,2017,12,29/09/2017,618211,1747731,VEM,FACTC,1710402500444,,1,0,,%NB,84583,07/10/2017,DO,,,,,,,"500,05",,"500,05",EUR,,0,0,708000,,,0,"500,05",,"500,05",EUR
1,,400000,C,5741,CLIENTS,,2017,12,20/09/2017,616829,1746349,VEM,FACTC,1710432100001,,1,0,,VEM,1746349,27/09/2017,MA,,,,,,,"119,19",,"119,19",EUR,,0,0,708000,,,0,"119,19",,"119,19",EUR
1,,400000,C,5741,CLIENTS,,2017,12,29/09/2017,618212,1747732,VEM,FACTC,1710432100001,,1,0,,VEM,1747732,07/10/2017,MA,,,,,,,"95,76",,"95,76",EUR,,0,0,746001,,,0,"95,76",,"95,76",EUR
1,,400000,C,5746,CLIENTS,,2017,12,29/09/2017,618213,1747733,VEM,FACTC,1710460600012,,1,0,,WRF,702277,07/10/2017,DO,,,,,,,"1174,58",,"1174,58",EUR,,0,0,746992,,,0,"1174,58",,"1174,58",EUR
1,,400000,C,5751,CLIENTS,,2017,12,05/09/2017,54494,9174804,NCV,AVOIC,1710400200000,,1,0,,%NB,84808,17/09/2017,DO,,,,,,,,"381,09","-381,09",EUR,,0,0,708000,,,0,,"381,09","-381,09",EUR
1,,400000,C,5751,CLIENTS,,2017,12,08/09/2017,615497,1745017,VEM,FACTC,1710400200027,,1,0,,%NB,84798,17/09/2017,DO,,,,,,,"460,05",,"460,05",EUR,,0,0,746992,,,0,"460,05",,"460,05",EUR
1,,400000,C,5751,CLIENTS,,2017,12,20/09/2017,616831,1746351,VEM,FACTC,1710400200029,,1,0,,%NB,84808,27/09/2017,DO,,,,,,,"343,08",,"343,08",EUR,,0,0,708000,,,0,"343,08",,"343,08",EUR
1,,400000,C,5754,CLIENTS,,2017,12,01/09/2017,3531,167,DEX,ODTRE,55232846003405,1/09/2017 001,1,0,,DEX,148,01/09/2017,,,,,,,,,"114,95","-114,95",EUR,,0,0,550050,,,0,,"114,95","-114,95",EUR
1,,400000,C,5754,CLIENTS,,2017,12,26/09/2017,3548,184,DEX,ODTRE,55232846003405,26/09/2017 001,1,0,,DEX,148,26/09/2017,,,,,,,,,"109,03","-109,03",EUR,,0,0,550050,,,0,,"109,03","-109,03",EUR
1,,400000,C,5754,CLIENTS,,2017,12,29/09/2017,618215,1747735,VEM,FACTC,1710458600305,,1,0,,DEX,148,07/10/2017,MA,,,,,,,"223,98",,"223,98",EUR,,0,0,746992,,,0,"223,98",,"223,98",EUR
1,,400000,C,5755,CLIENTS,,2017,12,25/09/2017,54736,9175046,NCV,AVOIC,1710458200000,,1,0,,WRF,702278,07/10/2017,DO,,,,,,,,"48,35","-48,35",EUR,,0,0,708000,,,0,,"48,35","-48,35",EUR
1,,400000,C,5755,CLIENTS,,2017,12,29/09/2017,618216,1747736,VEM,FACTC,1710458200000,,1,0,,WRF,702278,07/10/2017,DO,,,,,,,"415,44",,"415,44",EUR,,0,0,708000,,,0,"415,44",,"415,44",EUR
1,,400000,C,5777,CLIENTS,,2017,12,25/09/2017,54742,9175052,NCV,AVOIC,1710267200000,,1,0,,WRF,702279,07/10/2017,DO,,,,,,,,"12,86","-12,86",EUR,,0,0,708000,,,0,,"12,86","-12,86",EUR
1,,400000,C,5777,CLIENTS,,2017,12,29/09/2017,618217,1747737,VEM,FACTC,1710267200432,,1,0,,WRF,702279,07/10/2017,DO,,,,,,,"1853,4",,"1853,4",EUR,,0,0,746992,,,0,"1853,4",,"1853,4",EUR
1,,400000,C,5780,CLIENTS,,2017,12,21/09/2017,2214,218,BNP,ODTRE,159777045805,Cmde 97 001,1,0,,%NB,84585,21/09/2017,,,,,,,,,"129,02","-129,02",EUR,,0,0,550060,,,0,,"129,02","-129,02",EUR
1,,400000,C,5780,CLIENTS,,2017,12,29/09/2017,618219,1747739,VEM,FACTC,1710459800097,,1,0,,%NB,84585,07/10/2017,MA,,,,,,,"143,53",,"143,53",EUR,,0,0,700000,,,0,"143,53",,"143,53",EUR
1,,400000,C,5780,CLIENTS,,2017,12,29/09/2017,618220,1747740,VEM,FACTC,1710459800098,,1,0,,VEM,1747740,07/10/2017,MA,,,,,,,"298,47",,"298,47",EUR,,0,0,746992,,,0,"298,47",,"298,47",EUR
1,,400000,C,5780,CLIENTS,,2017,12,29/09/2017,618221,1747741,VEM,FACTC,1710459800000,,1,0,,%NB,84586,07/10/2017,MA,,,,,,,"150,08",,"150,08",EUR,,0,0,700000,,,0,"150,08",,"150,08",EUR
1,,400000,C,5787,CLIENTS,,2017,12,20/09/2017,616838,1746358,VEM,FACTC,1700234100000,,1,0,,VEM,1746358,27/09/2017,MA,,,,,,,"69,73",,"69,73",EUR,,0,0,700000,,,0,"69,73",,"69,73",EUR
1,,400000,C,5791,CLIENTS,,2017,12,29/09/2017,618222,1747742,VEM,FACTC,1700218300137,,1,0,,WRF,702280,07/10/2017,DO,,,,,,,"323,86",,"323,86",EUR,,0,0,746992,,,0,"323,86",,"323,86",EUR
1,,400000,C,5820,CLIENTS,,2017,12,20/09/2017,616841,1746361,VEM,FACTC,1700257500000,,1,0,,VEM,1746361,27/09/2017,MA,,,,,,,"4,35",,"4,35",EUR,,0,0,700000,,,0,"4,35",,"4,35",EUR
1,,400000,C,5837,CLIENTS,,2017,12,08/09/2017,615505,1745025,VEM,FACTC,1710240700000,,1,0,,VEM,1745025,17/09/2017,MA,,,,,,,"37,7",,"37,7",EUR,,0,0,700000,,,0,"37,7",,"37,7",EUR
1,,400000,C,5837,CLIENTS,,2017,12,29/09/2017,618223,1747743,VEM,FACTC,1710240700000,,1,0,,VEM,1747743,07/10/2017,MA,,,,,,,"139,32",,"139,32",EUR,,0,0,708000,,,0,"139,32",,"139,32",EUR
1,,400000,C,5841,CLIENTS,,2017,12,20/09/2017,616842,1746362,VEM,FACTC,1710306800000,,1,0,,VEM,1746362,27/09/2017,MA,,,,,,,"13,25",,"13,25",EUR,,0,0,700000,,,0,"13,25",,"13,25",EUR
1,,400000,C,5851,CLIENTS,,2017,12,08/09/2017,615507,1745027,VEM,FACTC,1700253100058,,1,0,,WRF,696225,17/09/2017,DO,,,,,,,"286,76",,"286,76",EUR,,0,0,700000,,,0,"286,76",,"286,76",EUR
1,,400000,C,5855,CLIENTS,,2017,12,08/09/2017,615509,1745029,VEM,FACTC,1710459700178,,1,0,,VEM,1745029,17/09/2017,MA,,,,,,,"49,39",,"49,39",EUR,,0,0,700000,,,0,"49,39",,"49,39",EUR
1,,400000,C,5856,CLIENTS,,2017,12,29/09/2017,618224,1747744,VEM,FACTC,1710137005785,,1,0,,WRF,702281,07/10/2017,DO,,,,,,,"5304,36",,"5304,36",EUR,,0,0,746992,,,0,"5304,36",,"5304,36",EUR
1,,400000,C,5858,CLIENTS,,2017,12,29/09/2017,618225,1747745,VEM,FACTC,1710448900008,,1,0,,WRF,702282,07/10/2017,DO,,,,,,,"617,86",,"617,86",EUR,,0,0,708000,,,0,"617,86",,"617,86",EUR
1,,400000,C,5859,CLIENTS,,2017,12,29/09/2017,618226,1747746,VEM,FACTC,1710133700014,,1,0,,VEM,1747746,07/10/2017,MA,,,,,,,"174,16",,"174,16",EUR,,0,0,708000,,,0,"174,16",,"174,16",EUR
1,,400000,C,5889,CLIENTS,,2017,12,20/09/2017,616844,1746364,VEM,FACTC,1710447600074,,1,0,,WRF,698943,27/09/2017,DO,,,,,,,"3574,26",,"3574,26",EUR,,0,0,746992,,,0,"3574,26",,"3574,26",EUR
1,,400000,C,5889,CLIENTS,,2017,12,29/09/2017,618227,1747747,VEM,FACTC,1710447600082,,1,0,,WRF,702283,07/10/2017,DO,,,,,,,"1392,56",,"1392,56",EUR,,0,0,746992,,,0,"1392,56",,"1392,56",EUR
1,,400000,C,5892,CLIENTS,,2017,12,28/09/2017,54808,9175118,NCV,AVOIC,1710355200000,,1,0,,WRF,702284,07/10/2017,DO,,,,,,,,"34,51","-34,51",EUR,,0,0,700000,,,0,,"34,51","-34,51",EUR
