Ste,Et,Cpt gen.,Nat,Auxiliaire,Libelle CG,Libelle(suite),Exer,Pr,Dt piece,Chrono,n[piece,Jrn,Type,Libelle 1,Libelle 2,Et Pce,Nat pie,N[audit,Jrn ref,Refer,Echeance,MR,Nat,Cpt ana,Nat ana -2-,  Compte analytique   rang 2,Nat ana -3-,  Compte analytique   rang 3,Debit,Credit,Solde,Dev,L,L/P,n[conso,Cg c/partie,Cte Auxil c/partie,Reg TVA,Tx TVA,Debit devise,credit devise,Solde Dev.,Dev
1,,440000,FOU,81699,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95101,559,ACM,FACTF,180130,,1,0,,ACM,559,27/05/2018,SE,,,,,,,,"891,67","-891,67",EUR,,0,0,604000,,,0,,"891,67","-891,67",EUR
1,,440000,FOU,82400,FOURNISSEURS MARCHANDISES,,2018,7,25/04/2018,94762,131,ACM,FACTF,1803253,,1,0,,PBN,27274,24/04/2018,SE,,,,,,,,"431,29","-431,29",EUR,,0,0,604000,,,0,,"431,29","-431,29",EUR
1,,440000,FOU,82593,FOURNISSEURS MARCHANDISES,,2018,7,13/04/2018,10332,8070035,NCM,AVOIF,2018027133,VAL D'HONY-VERDIFARM,1,0,,PBN,27276,13/04/2018,SE,,,,,,,"29,6",,"29,6",EUR,,0,0,657001,,,0,"29,6",,"29,6",EUR
1,,440000,FOU,82593,FOURNISSEURS MARCHANDISES,,2018,7,25/04/2018,94785,243,ACM,FACTF,2018027132,,1,0,,PBN,27276,28/04/2018,SE,,,,,,,,"1269,64","-1269,64",EUR,,0,0,604000,,,0,,"1269,64","-1269,64",EUR
1,,440000,FOU,82593,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95087,536,ACM,FACTF,2018030970,,1,0,,PCG,27342,12/05/2018,SE,,,,,,,,"1137,62","-1137,62",EUR,,0,0,604000,,,0,,"1137,62","-1137,62",EUR
1,,440000,FOU,82595,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95040,501,ACM,FACTF,53524,,1,0,,ACM,501,10/05/2018,VM,,,,,,,,"1341,7","-1341,7",EUR,,0,0,604000,,,0,,"1341,7","-1341,7",EUR
1,,440000,FOU,82595,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95108,568,ACM,FACTF,53828,,1,0,,ACM,568,10/05/2018,VM,,,,,,,,"195,77","-195,77",EUR,,0,0,604000,,,0,,"195,77","-195,77",EUR
1,,440000,FOU,82660,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94936,376,ACM,FACTF,177405010,,1,0,,PBN,27277,05/05/2018,SE,,,,,,,,"197,94","-197,94",EUR,,0,0,604900,,,0,,"197,94","-197,94",EUR
1,,440000,FOU,82670,FOURNISSEURS MARCHANDISES,,2018,7,25/04/2018,94769,141,ACM,FACTF,FAN004521,,1,0,,PCG,27343,10/05/2018,SE,,,,,,,,"8473,85","-8473,85",EUR,,0,0,604000,,,0,,"8473,85","-8473,85",EUR
1,,440000,FOU,82670,FOURNISSEURS MARCHANDISES,,2018,7,25/04/2018,94775,188,ACM,FACTF,FAN004528,,1,0,,PCG,27343,12/05/2018,SE,,,,,,,,"1330,47","-1330,47",EUR,,0,0,604000,,,0,,"1330,47","-1330,47",EUR
1,,440000,FOU,82670,FOURNISSEURS MARCHANDISES,,2018,7,25/04/2018,94784,239,ACM,FACTF,FAN004534,,1,0,,PCG,27343,13/05/2018,SE,,,,,,,,"464,58","-464,58",EUR,,0,0,604000,,,0,,"464,58","-464,58",EUR
1,,440000,FOU,82670,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94930,361,ACM,FACTF,FAN004544,,1,0,,ACM,361,20/05/2018,SE,,,,,,,,"1263,06","-1263,06",EUR,,0,0,604000,,,0,,"1263,06","-1263,06",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,20/04/2018,10354,8070057,NCM,AVOIF,20180118,V.M.D.,1,0,,NCM,2018011,20/04/2018,VM,,,,,,,"715,71",,"715,71",EUR,,0,0,490810,,,0,"715,71",,"715,71",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,25/04/2018,94764,133,ACM,FACTF,18002284,,1,0,,ACM,133,08/06/2018,VM,,,,,,,,"232,67","-232,67",EUR,,0,0,604000,,,0,,"232,67","-232,67",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,25/04/2018,94765,134,ACM,FACTF,18002286,,1,0,,ACM,134,08/06/2018,VM,,,,,,,,"257,88","-257,88",EUR,,0,0,604000,,,0,,"257,88","-257,88",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,25/04/2018,94767,136,ACM,FACTF,18002289,,1,0,,ACM,136,08/06/2018,VM,,,,,,,,"830,38","-830,38",EUR,,0,0,604000,,,0,,"830,38","-830,38",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,25/04/2018,94782,219,ACM,FACTF,18002285,,1,0,,ACM,219,08/06/2018,VM,,,,,,,,"194,25","-194,25",EUR,,0,0,604000,,,0,,"194,25","-194,25",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,25/04/2018,94783,224,ACM,FACTF,18002287,,1,0,,ACM,224,08/06/2018,VM,,,,,,,,"943,09","-943,09",EUR,,0,0,613136,,,0,,"943,09","-943,09",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94875,332,ACM,FACTF,18002448,,1,0,,ACM,332,16/06/2018,VM,,,,,,,,"523,15","-523,15",EUR,,0,0,604000,,,0,,"523,15","-523,15",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94877,334,ACM,FACTF,18002450,,1,0,,ACM,334,16/06/2018,VM,,,,,,,,"5855,27","-5855,27",EUR,,0,0,604000,,,0,,"5855,27","-5855,27",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94878,335,ACM,FACTF,18002451,,1,0,,ACM,335,16/06/2018,VM,,,,,,,,"88,4","-88,4",EUR,,0,0,613136,,,0,,"88,4","-88,4",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94879,336,ACM,FACTF,18002452,,1,0,,ACM,336,16/06/2018,VM,,,,,,,,"1451,75","-1451,75",EUR,,0,0,604000,,,0,,"1451,75","-1451,75",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94922,329,ACM,FACTF,18002445,,1,0,,ACM,329,16/06/2018,VM,,,,,,,,"1976,43","-1976,43",EUR,,0,0,613136,,,0,,"1976,43","-1976,43",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94923,330,ACM,FACTF,18002446,,1,0,,ACM,330,16/06/2018,VM,,,,,,,,"159,51","-159,51",EUR,,0,0,604000,,,0,,"159,51","-159,51",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94924,331,ACM,FACTF,18002447,,1,0,,ACM,331,16/06/2018,VM,,,,,,,,"1232,75","-1232,75",EUR,,0,0,613136,,,0,,"1232,75","-1232,75",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95020,477,ACM,FACTF,18002666,,1,0,,ACM,477,19/06/2018,VM,,,,,,,,"2073,39","-2073,39",EUR,,0,0,604000,,,0,,"2073,39","-2073,39",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95021,478,ACM,FACTF,18002665,,1,0,,ACM,478,19/06/2018,VM,,,,,,,,"7150,48","-7150,48",EUR,,0,0,613136,,,0,,"7150,48","-7150,48",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95043,504,ACM,FACTF,18002764,,1,0,,ACM,504,25/06/2018,VM,,,,,,,,"797,18","-797,18",EUR,,0,0,604000,,,0,,"797,18","-797,18",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95045,506,ACM,FACTF,18002762,,1,0,,ACM,506,25/06/2018,VM,,,,,,,,"274,2","-274,2",EUR,,0,0,613136,,,0,,"274,2","-274,2",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95132,562,ACM,FACTF,18002868,,1,0,,ACM,562,26/06/2018,VM,,,,,,,,"983,39","-983,39",EUR,,0,0,604000,,,0,,"983,39","-983,39",EUR
1,,440000,FOU,82702,FOURNISSEURS MARCHANDISES,,2018,7,25/04/2018,94763,132,ACM,FACTF,18002283,,1,0,,ACM,132,08/06/2018,VM,,,,,,,,"1185,06","-1185,06",EUR,,0,0,604000,,,0,,"1185,06","-1185,06",EUR
1,,440000,FOU,82702,FOURNISSEURS MARCHANDISES,,2018,7,25/04/2018,94766,135,ACM,FACTF,18002288,,1,0,,ACM,135,08/06/2018,VM,,,,,,,,"711,06","-711,06",EUR,,0,0,604000,,,0,,"711,06","-711,06",EUR
1,,440000,FOU,82702,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94876,333,ACM,FACTF,18002449,,1,0,,ACM,333,16/06/2018,VM,,,,,,,,2541,-2541,EUR,,0,0,604000,,,0,,2541,-2541,EUR
1,,440000,FOU,82702,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95019,476,ACM,FACTF,18002668,,1,0,,ACM,476,19/06/2018,VM,,,,,,,,"952,62","-952,62",EUR,,0,0,604000,,,0,,"952,62","-952,62",EUR
1,,440000,FOU,82702,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95022,479,ACM,FACTF,18002664,,1,0,,ACM,479,19/06/2018,VM,,,,,,,,"891,31","-891,31",EUR,,0,0,604000,,,0,,"891,31","-891,31",EUR
1,,440000,FOU,82702,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95044,505,ACM,FACTF,18002763,,1,0,,ACM,505,25/06/2018,VM,,,,,,,,"1214,33","-1214,33",EUR,,0,0,604000,,,0,,"1214,33","-1214,33",EUR
1,,440000,FOU,82702,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95046,507,ACM,FACTF,18002667,,1,0,,ACM,507,19/06/2018,VM,,,,,,,,"22,46","-22,46",EUR,,0,0,604000,,,0,,"22,46","-22,46",EUR
1,,440000,FOU,82702,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95102,560,ACM,FACTF,18002866,,1,0,,ACM,560,26/06/2018,VM,,,,,,,,"2761,61","-2761,61",EUR,,0,0,604000,,,0,,"2761,61","-2761,61",EUR
1,,440000,FOU,82702,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95103,561,ACM,FACTF,18002867,,1,0,,ACM,561,26/06/2018,VM,,,,,,,,"4,66","-4,66",EUR,,0,0,604000,,,0,,"4,66","-4,66",EUR
1,,440000,FOU,83300,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95025,484,ACM,FACTF,1818000659,,1,0,,ACM,484,28/04/2018,VM,,,,,,,,"1099,28","-1099,28",EUR,,0,0,604000,,,0,,"1099,28","-1099,28",EUR
1,,440000,FOU,83300,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95036,497,ACM,FACTF,1818000669,,1,0,,ACM,484,29/04/2018,VM,,,,,,,,"7894,96","-7894,96",EUR,,0,0,613136,,,0,,"7894,96","-7894,96",EUR
1,,440000,FOU,83300,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95086,531,ACM,FACTF,1818000688,,1,0,,ACM,484,02/05/2018,VM,,,,,,,,"13523,47","-13523,47",EUR,,0,0,613136,,,0,,"13523,47","-13523,47",EUR
1,,440000,FOU,83311,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94734,74,ACM,FACTF,SI1800676,,1,0,,PBN,27280,05/05/2018,SE,,,,,,,,"296,86","-296,86",EUR,,0,0,604000,,,0,,"296,86","-296,86",EUR
1,,440000,FOU,83311,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95135,419,ACM,FACTF,SI1800896,,1,0,,ACM,419,23/05/2018,SE,,,,,,,,"279,29","-279,29",EUR,,0,0,604000,,,0,,"279,29","-279,29",EUR
1,,440000,FOU,83314,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94983,462,ACM,FACTF,200047762,,1,0,,ACM,462,24/05/2018,SE,,,,,,,,"198,32","-198,32",EUR,,0,0,604000,,,0,,"198,32","-198,32",EUR
1,,440000,FOU,83322,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94732,31,ACM,FACTF,VF0345934,,1,0,,%NB,88452,17/05/2018,MM,,,,,,,,"71,9","-71,9",EUR,,0,0,604900,,,0,,"71,9","-71,9",EUR
1,,440000,FOU,83322,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94733,72,ACM,FACTF,VF0344629,,1,0,,PCG,27344,05/05/2018,SE,,,,,,,,"521,15","-521,15",EUR,,0,0,604900,,,0,,"521,15","-521,15",EUR
1,,440000,FOU,83322,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94736,115,ACM,FACTF,VF0345933,,1,0,,%NB,88452,17/05/2018,MM,,,,,,,,"275,25","-275,25",EUR,,0,0,604100,,,0,,"275,25","-275,25",EUR
1,,440000,FOU,83322,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94738,152,ACM,FACTF,VF0345149,,1,0,,PCG,27344,10/05/2018,SE,,,,,,,,"5,58","-5,58",EUR,,0,0,604100,,,0,,"5,58","-5,58",EUR
1,,440000,FOU,83322,FOURNISSEURS MARCHANDISES,,2018,7,26/04/2018,94809,304,ACM,FACTF,VF0346277,,1,0,,%NB,88452,19/05/2018,MM,,,,,,,,"479,9","-479,9",EUR,,0,0,604900,,,0,,"479,9","-479,9",EUR
1,,440000,FOU,95104,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94950,404,ACM,FACTF,SLS60148569,,1,0,,ACM,404,20/05/2018,MA,,,,,,,,"686,94","-686,94",EUR,,0,0,604100,,,0,,"686,94","-686,94",EUR
1,,440100,FOU,79685,FOURNISSEURS DIVERS,,2017,0,28/08/2014,2777,163,DEX,ODTRE,PROVISION,PEETERS,A,0,,DEX,163,28/08/2014,,,,,,,,400,,400,EUR,,0,0,550050,,,0,400,,400,EUR
1,,440100,FOU,79685,FOURNISSEURS DIVERS,,2017,0,21/01/2015,2877,14,DEX,ODTRE,PROVISION,DEROANNE,A,0,,DEX,14,21/01/2015,,,,,,,,400,,400,EUR,,0,0,550050,,,0,400,,400,EUR
1,,440100,FOU,79685,FOURNISSEURS DIVERS,,2017,0,11/03/2015,2912,49,DEX,ODTRE,PROVISION,DEROANNE,A,0,,DEX,49,11/03/2015,,,,,,,,400,,400,EUR,,0,0,550050,,,0,400,,400,EUR
1,,440100,FOU,79685,FOURNISSEURS DIVERS,,2017,0,11/05/2015,2952,89,DEX,ODTRE,T652-15 rbt,ALCYON/BALTUS 001,A,0,,DEX,89,11/05/2015,,,,,,,,,"36,37","-36,37",EUR,,0,0,550050,,,0,,"36,37","-36,37",EUR
1,,440100,FOU,79685,FOURNISSEURS DIVERS,,2017,0,23/07/2015,3001,138,DEX,ODTRE,PROVISION,PLAQUETTE,A,0,,DEX,138,23/07/2015,,,,,,,,300,,300,EUR,,0,0,550050,,,0,300,,300,EUR
1,,440100,FOU,79685,FOURNISSEURS DIVERS,,2017,0,08/09/2016,4605,201,CRG,ODTRE,201609081523264,BALTUS 001,A,0,,CRG,201,08/09/2016,,,,,,,,400,,400,EUR,,0,0,550040,,,0,400,,400,EUR
1,,440100,FOU,77327,FOURNISSEURS DIVERS,,2017,3,22/12/2016,3359,245,DEX,ODTRE,PAULUS B.,GODIN Vincent,0,0,40,DEX,245,22/12/2016,,,,,,,,400,,400,EUR,,0,0,550050,,,0,400,,400,EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,4,12/01/2017,2006,10,BNP,ODTRE,201701121724575,429ISABEL 001,0,0,40,BNP,10,12/01/2017,,,,,,,,400,,400,EUR,,0,0,550060,,,0,400,,400,EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,4,23/01/2017,17932,7040122,AC,FACTF,2017-4005932814,SATELLIC,0,0,40,%NB,80634,08/02/2017,MA,,,,,,,,"163,99","-163,99",EUR,,0,0,613305,,,0,,"163,99","-163,99",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,5,03/02/2017,3389,25,DEX,ODTRE,201702021636144,239ISABEL 001,0,0,40,DEX,25,03/02/2017,,,,,,,,500,,500,EUR,,0,0,550050,,,0,500,,500,EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,5,06/02/2017,17950,7050014,AC,FACTF,2017-4006015329,SATELLIC,0,0,40,%NB,80635,22/02/2017,MA,,,,,,,,"157,91","-157,91",EUR,,0,0,613305,,,0,,"157,91","-157,91",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,5,20/02/2017,17991,7050055,AC,FACTF,2017-4006091547,SATELLIC,0,0,40,AC,2017-40,08/03/2017,MA,,,,,,,,"173,8","-173,8",EUR,,0,0,613305,,,0,,"173,8","-173,8",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,5,24/02/2017,3303,7050002,OD,OD,REG CPTES AUX,de 499000 Provision,0,0,40,OD,7050002,24/02/2017,,,,,,,,200,,200,EUR,,0,0,440100,63776,,0,200,,200,EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,6,06/03/2017,18061,7060012,AC,FACTF,2017-4006175381,SATELLIC,0,0,40,AC,2017-40,22/03/2017,MA,,,,,,,,"176,07","-176,07",EUR,,0,0,613305,,,0,,"176,07","-176,07",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,6,20/03/2017,18093,7060041,AC,FACTF,2017-4006253120,SATELLIC,0,0,40,AC,2017-40,05/04/2017,MA,,,,,,,,"184,53","-184,53",EUR,,0,0,613305,,,0,,"184,53","-184,53",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,6,21/03/2017,2064,68,BNP,ODTRE,201703211321480,359ISABEL 001,0,0,40,BNP,68,21/03/2017,,,,,,,,500,,500,EUR,,0,0,550060,,,0,500,,500,EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,7,03/04/2017,18183,7070008,AC,FACTF,2017-4006342001,SATELLIC,1,0,,AC,2017-40,19/04/2017,MA,,,,,,,,"169,81","-169,81",EUR,,0,0,613305,,,0,,"169,81","-169,81",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,7,17/04/2017,18209,7070034,AC,FACTF,2017-4006425923,SATELLIC,1,0,,AC,2017-40,03/05/2017,MA,,,,,,,,"142,76","-142,76",EUR,,0,0,613305,,,0,,"142,76","-142,76",EUR
1,,440100,FOU,77327,FOURNISSEURS DIVERS,,2017,8,17/05/2017,3459,95,DEX,ODTRE,PROVISION,GODIN V. 001,1,0,,DEX,95,17/05/2017,,,,,,,,1000,,1000,EUR,,0,0,550050,,,0,1000,,1000,EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,8,11/05/2017,18272,7080001,AC,FACTF,2017-4006506203,SATELLIC,1,0,,AC,2017-40,27/05/2017,MA,,,,,,,,"101,81","-101,81",EUR,,0,0,613305,,,0,,"101,81","-101,81",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,8,15/05/2017,18311,7080036,AC,FACTF,2017-4006585030,SATELLIC,1,0,,AC,2017-40,31/05/2017,MA,,,,,,,,"125,54","-125,54",EUR,,0,0,613305,,,0,,"125,54","-125,54",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,8,16/05/2017,3458,94,DEX,ODTRE,201705151657459,537ISABEL 001,1,0,,DEX,94,16/05/2017,,,,,,,,600,,600,EUR,,0,0,550050,,,0,600,,600,EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,8,29/05/2017,18359,7080083,AC,FACTF,2017-4006668356,SATELLIC,1,0,,AC,2017-40,14/06/2017,MA,,,,,,,,"31,23","-31,23",EUR,,0,0,613305,,,0,,"31,23","-31,23",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,9,12/06/2017,18413,7090021,AC,FACTF,2017-4006741946,SATELLIC,1,0,,AC,2017-40,28/06/2017,MA,,,,,,,,"58,65","-58,65",EUR,,0,0,613305,,,0,,"58,65","-58,65",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,9,26/06/2017,18461,7090068,AC,FACTF,2017-4006828795,SATELLIC,1,0,,AC,2017-40,12/07/2017,MA,,,,,,,,"125,65","-125,65",EUR,,0,0,613305,,,0,,"125,65","-125,65",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,10,10/07/2017,18514,7100015,AC,FACTF,2017-4006913737,SATELLIC,1,0,,AC,2017-40,26/07/2017,MA,,,,,,,,"73,17","-73,17",EUR,,0,0,613305,,,0,,"73,17","-73,17",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,10,24/07/2017,18559,7100059,AC,FACTF,2017-4006995934,SATELLIC,1,0,,AC,2017-40,09/08/2017,MA,,,,,,,,"34,26","-34,26",EUR,,0,0,613305,,,0,,"34,26","-34,26",EUR
1,,440100,FOU,77327,FOURNISSEURS DIVERS,,2017,11,25/08/2017,4870,173,CRG,ODTRE,201708241525005,PROVISION 001,1,0,,CRG,173,25/08/2017,,,,,,,,400,,400,EUR,,0,0,550040,,,0,400,,400,EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,11,07/08/2017,18615,7110012,AC,FACTF,2017-4007063796,SATELLIC,1,0,,AC,2017-40,23/08/2017,MA,,,,,,,,"84,52","-84,52",EUR,,0,0,613305,,,0,,"84,52","-84,52",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,11,21/08/2017,18652,7110043,AC,FACTF,2017-4007140298,SATELLIC,1,0,,AC,2017-40,06/09/2017,MA,,,,,,,,"23,87","-23,87",EUR,,0,0,613305,,,0,,"23,87","-23,87",EUR
1,,440100,FOU,79251,FOURNISSEURS DIVERS,,2017,11,01/08/2017,18742,7110116,AC,FACTF,201708.23100056,SPINEUX,1,0,,%NB,84528,17/08/2017,MA,,,,,,,,"824,2","-824,2",EUR,,0,0,611501,,,0,,"824,2","-824,2",EUR
1,,440100,FOU,79251,FOURNISSEURS DIVERS,,2017,11,01/08/2017,18743,7110117,AC,FACTF,201708.23100057,SPINEUX,1,0,,%NB,84529,17/08/2017,SE,,,,,,,,"128,36","-128,36",EUR,,0,0,611501,,,0,,"128,36","-128,36",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,12,04/09/2017,18723,7120003,AC,FACTF,2017-4007222589,SATELLIC,1,0,,AC,2017-40,20/09/2017,MA,,,,,,,,"45,83","-45,83",EUR,,0,0,613305,,,0,,"45,83","-45,83",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,12,18/09/2017,18781,7120052,AC,FACTF,2017-4007301907,SATELLIC,1,0,,AC,2017-40,04/10/2017,MA,,,,,,,,"64,85","-64,85",EUR,,0,0,613305,,,0,,"64,85","-64,85",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2017,12,22/09/2017,4890,193,CRG,ODTRE,201709220820478,380ISABEL 001,1,0,,CRG,193,22/09/2017,,,,,,,,500,,500,EUR,,0,0,550040,,,0,500,,500,EUR
1,,440100,FOU,77327,FOURNISSEURS DIVERS,,2018,1,05/10/2017,3555,191,DEX,ODTRE,B7226,RBT GODIN Vincent 00,1,0,,DEX,191,05/10/2017,,,,,,,,,132,-132,EUR,,0,0,550050,,,0,,132,-132,EUR
1,,440100,FOU,79010,FOURNISSEURS DIVERS,,2018,1,25/10/2017,567,8010006,NC,AVOIF,20173052,SAGEDIS,1,0,,PBN,27257,25/10/2017,SE,,,,,,,"21,44",,"21,44",EUR,,0,0,612500,,,0,"21,44",,"21,44",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2018,1,02/10/2017,18856,8010005,AC,FACTF,2017-4007376603,SATELLIC,1,0,,AC,2017-40,18/10/2017,MA,,,,,,,,"126,07","-126,07",EUR,,0,0,613305,,,0,,"126,07","-126,07",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2018,1,16/10/2017,18887,8010033,AC,FACTF,2017/4007462510,SATELLIC,1,0,,AC,2017/40,01/11/2017,MA,,,,,,,,"93,79","-93,79",EUR,,0,0,613305,,,0,,"93,79","-93,79",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2018,1,30/10/2017,18946,8010092,AC,FACTF,2017-4007537264,SATELLIC,1,0,,AC,2017-40,15/11/2017,MA,,,,,,,,"205,24","-205,24",EUR,,0,0,613305,,,0,,"205,24","-205,24",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2018,2,03/11/2017,2250,254,BNP,ODTRE,201711031503540,428ISABEL 001,1,0,,BNP,254,03/11/2017,,,,,,,,600,,600,EUR,,0,0,550060,,,0,600,,600,EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2018,2,13/11/2017,19015,8020038,AC,FACTF,2017-4007616097,SATELLIC,1,0,,AC,2017-40,29/11/2017,MA,,,,,,,,"111,05","-111,05",EUR,,0,0,613305,,,0,,"111,05","-111,05",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2018,2,27/11/2017,19067,8020090,AC,FACTF,2017-4007695282,SATELLIC,1,0,,AC,2017-40,13/12/2017,MA,,,,,,,,"201,27","-201,27",EUR,,0,0,613305,,,0,,"201,27","-201,27",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2018,3,07/12/2017,4943,246,CRG,ODTRE,201712071406416,938ISABEL 001,1,0,,CRG,246,07/12/2017,,,,,,,,400,,400,EUR,,0,0,550040,,,0,400,,400,EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2018,3,11/12/2017,19159,8030035,AC,FACTF,2017-4007775712,SATELLIC,1,0,,AC,2017-40,27/12/2017,MA,,,,,,,,"157,05","-157,05",EUR,,0,0,613305,,,0,,"157,05","-157,05",EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2018,3,25/12/2017,19209,8030085,AC,FACTF,2017-4007856716,SATELLIC,1,0,,AC,2017-40,10/01/2018,MA,,,,,,,,"130,46","-130,46",EUR,,0,0,613305,,,0,,"130,46","-130,46",EUR
1,,440100,FOU,62550,FOURNISSEURS DIVERS,,2018,4,09/01/2018,4659,6,BBL,ODTRE,PROVISION,LIFE 001,1,0,,BBL,6,09/01/2018,,,,,,,,"907,5",,"907,5",EUR,,0,0,550000,,,0,"907,5",,"907,5",EUR
1,,440100,FOU,62550,FOURNISSEURS DIVERS,,2018,4,09/01/2018,4659,6,BBL,ODTRE,PROVISION,PLENNEVAUX 001,1,0,,BBL,6,09/01/2018,,,,,,,,363,,363,EUR,,0,0,550000,,,0,363,,363,EUR
1,,440100,FOU,62550,FOURNISSEURS DIVERS,,2018,4,18/01/2018,4666,13,BBL,ODTRE,PROVISION,LAMBRECHT 0/17-116 0,1,0,,BBL,13,18/01/2018,,,,,,,,363,,363,EUR,,0,0,550000,,,0,363,,363,EUR
1,,440100,FOU,79051,FOURNISSEURS DIVERS,,2018,4,25/01/2018,19344,8040091,AC,FACTF,2018-4008001796,SATELLIC,1,0,,AC,2018-40,10/02/2018,MA,,,,,,,,"53,17","-53,17",EUR,,0,0,613305,,,0,,"53,17","-53,17",EUR
