id,name/id,product_code,price,min_qty_sale,product_tmpl_id/id,discount_sale,discount_purchase,date_start,date_end,ratio_main_product,ratio_promotional_product
__import__.supplierinfo_promo_79200-5158548-20180201,__import__.supplier_79200,15800548,43.50,1,__import__.product_5158548_product_template,15.00,15.00,2018-02-01,2018-02-28,0,0
__import__.supplierinfo_promo_79200-5230350-20180101,__import__.supplier_79200,ZS 35W,3.90,1,__import__.product_5230350_product_template,10.00,10.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_79200-5230351-20180101,__import__.supplier_79200,ZSR,2.55,1,__import__.product_5230351_product_template,10.00,10.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_79200-5910505-20180101,__import__.supplier_79200,17505,46.11,1,__import__.product_5910505_product_template,25.00,25.00,2018-01-01,2018-01-02,0,0
__import__.supplierinfo_promo_79200-5910505-20180221,__import__.supplier_79200,17505,46.11,1,__import__.product_5910505_product_template,25.00,25.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-5910515-20180101,__import__.supplier_79200,175010,84.11,1,__import__.product_5910515_product_template,25.00,25.00,2018-01-01,2018-01-02,0,0
__import__.supplierinfo_promo_79200-5910515-20180221,__import__.supplier_79200,175010,84.11,1,__import__.product_5910515_product_template,40.00,40.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-5910605-20180221,__import__.supplier_79200,17605,52.07,1,__import__.product_5910605_product_template,25.00,25.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-5913405-20180221,__import__.supplier_79200,13405,52.53,1,__import__.product_5913405_product_template,25.00,25.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-5913510-20180221,__import__.supplier_79200,135010,96.00,1,__import__.product_5913510_product_template,25.00,25.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-5916405-20180221,__import__.supplier_79200,16405,54.30,1,__import__.product_5916405_product_template,25.00,25.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-5916505-20180221,__import__.supplier_79200,16505,59.67,1,__import__.product_5916505_product_template,25.00,25.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-5921505-20180101,__import__.supplier_79200,15505,46.25,1,__import__.product_5921505_product_template,25.00,25.00,2018-01-01,2018-01-02,0,0
__import__.supplierinfo_promo_79200-5921505-20180221,__import__.supplier_79200,15505,46.25,1,__import__.product_5921505_product_template,25.00,25.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-5921510-20180101,__import__.supplier_79200,155010,84.20,1,__import__.product_5921510_product_template,25.00,25.00,2018-01-01,2018-01-02,0,0
__import__.supplierinfo_promo_79200-5921510-20180221,__import__.supplier_79200,155010,84.20,1,__import__.product_5921510_product_template,40.00,40.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-5921605-20180101,__import__.supplier_79200,15605,52.02,1,__import__.product_5921605_product_template,25.00,25.00,2018-01-01,2018-01-02,0,0
__import__.supplierinfo_promo_79200-5921605-20180221,__import__.supplier_79200,15605,52.02,1,__import__.product_5921605_product_template,25.00,25.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-5921610-20180101,__import__.supplier_79200,156010,95.70,1,__import__.product_5921610_product_template,25.00,25.00,2018-01-01,2018-01-02,0,0
__import__.supplierinfo_promo_79200-5921610-20180221,__import__.supplier_79200,156010,95.70,1,__import__.product_5921610_product_template,40.00,40.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-7913505-20180221,__import__.supplier_79200,13505,54.24,1,__import__.product_7913505_product_template,25.00,25.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-7920049-20180101,__import__.supplier_79200,11505,44.78,1,__import__.product_7920049_product_template,25.00,25.00,2018-01-01,2018-01-02,0,0
__import__.supplierinfo_promo_79200-7920049-20180221,__import__.supplier_79200,11505,44.78,1,__import__.product_7920049_product_template,25.00,25.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-7920056-20180101,__import__.supplier_79200,11605,50.54,1,__import__.product_7920056_product_template,25.00,25.00,2018-01-01,2018-01-02,0,0
__import__.supplierinfo_promo_79200-7920056-20180221,__import__.supplier_79200,11605,50.54,1,__import__.product_7920056_product_template,25.00,25.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-7920149-20180101,__import__.supplier_79200,115010,82.28,1,__import__.product_7920149_product_template,25.00,25.00,2018-01-01,2018-01-02,0,0
__import__.supplierinfo_promo_79200-7920149-20180221,__import__.supplier_79200,115010,82.28,1,__import__.product_7920149_product_template,40.00,40.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79200-7920156-20180101,__import__.supplier_79200,116010,91.95,1,__import__.product_7920156_product_template,25.00,25.00,2018-01-01,2018-01-02,0,0
__import__.supplierinfo_promo_79200-7920156-20180221,__import__.supplier_79200,116010,91.95,1,__import__.product_7920156_product_template,40.00,40.00,2018-02-21,2018-04-30,0,0
__import__.supplierinfo_promo_79201-0011304-20160101,__import__.supplier_79201,,19.29,1,__import__.product_0011304_product_template,20.00,20.00,2016-01-01,2016-01-31,0,0
__import__.supplierinfo_promo_79201-0011304-20160401,__import__.supplier_79201,,19.29,1,__import__.product_0011304_product_template,20.00,20.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-0037077-20160301,__import__.supplier_79201,,6.43,1,__import__.product_0037077_product_template,10.00,10.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_79201-0037077-20160601,__import__.supplier_79201,,6.43,1,__import__.product_0037077_product_template,10.00,10.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_79201-0037077-20170601,__import__.supplier_79201,,6.43,1,__import__.product_0037077_product_template,10.00,10.00,2017-06-01,2017-06-30,0,0
__import__.supplierinfo_promo_79201-0037077-20170901,__import__.supplier_79201,,6.43,1,__import__.product_0037077_product_template,10.00,10.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_79201-0037077-20171201,__import__.supplier_79201,,6.43,1,__import__.product_0037077_product_template,10.00,10.00,2017-12-01,2017-12-31,0,0
__import__.supplierinfo_promo_79201-0037077-20180301,__import__.supplier_79201,,6.43,1,__import__.product_0037077_product_template,10.00,10.00,2018-03-01,2018-03-31,0,0
__import__.supplierinfo_promo_79201-0045666-20160301,__import__.supplier_79201,,77.21,1,__import__.product_0045666_product_template,15.00,15.00,2016-03-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-0045666-20160601,__import__.supplier_79201,,77.21,1,__import__.product_0045666_product_template,15.00,15.00,2016-06-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-0045666-20160901,__import__.supplier_79201,,77.21,1,__import__.product_0045666_product_template,15.00,15.00,2016-09-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-0045666-20161201,__import__.supplier_79201,,77.21,1,__import__.product_0045666_product_template,15.00,15.00,2016-12-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-0045666-20170301,__import__.supplier_79201,,77.21,1,__import__.product_0045666_product_template,15.00,15.00,2017-03-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-0045666-20170601,__import__.supplier_79201,,77.21,1,__import__.product_0045666_product_template,15.00,15.00,2017-06-01,2017-07-31,0,0
__import__.supplierinfo_promo_79201-0045666-20170901,__import__.supplier_79201,,77.21,1,__import__.product_0045666_product_template,15.00,15.00,2017-09-01,2017-10-31,0,0
__import__.supplierinfo_promo_79201-0045666-20171201,__import__.supplier_79201,,77.21,1,__import__.product_0045666_product_template,15.00,15.00,2017-12-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-0045666-20180301,__import__.supplier_79201,,77.21,1,__import__.product_0045666_product_template,15.00,15.00,2018-03-01,2018-04-30,0,0
__import__.supplierinfo_promo_79201-0095695-20160401,__import__.supplier_79201,0095695,21.65,1,__import__.product_0095695_product_template,15.00,15.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-0095695-20160701,__import__.supplier_79201,0095695,21.65,1,__import__.product_0095695_product_template,15.00,15.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-0095695-20161001,__import__.supplier_79201,0095695,21.65,1,__import__.product_0095695_product_template,15.00,15.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-0095695-20170101,__import__.supplier_79201,0095695,21.65,1,__import__.product_0095695_product_template,15.00,15.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-0095695-20170401,__import__.supplier_79201,0095695,21.65,1,__import__.product_0095695_product_template,15.00,15.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-0095695-20170701,__import__.supplier_79201,0095695,21.65,1,__import__.product_0095695_product_template,15.00,15.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_79201-0095695-20171001,__import__.supplier_79201,0095695,21.65,1,__import__.product_0095695_product_template,15.00,15.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_79201-0095695-20180101,__import__.supplier_79201,0095695,21.65,1,__import__.product_0095695_product_template,15.00,15.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-0095695-20180401,__import__.supplier_79201,0095695,21.65,1,__import__.product_0095695_product_template,15.00,15.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_79201-0109181-20160401,__import__.supplier_79201,,44.53,1,__import__.product_0109181_product_template,15.00,15.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-0109181-20160701,__import__.supplier_79201,,44.53,1,__import__.product_0109181_product_template,15.00,15.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-0109181-20161001,__import__.supplier_79201,,44.53,1,__import__.product_0109181_product_template,15.00,15.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-0109181-20170101,__import__.supplier_79201,,44.53,1,__import__.product_0109181_product_template,15.00,15.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-0109181-20170401,__import__.supplier_79201,,44.53,1,__import__.product_0109181_product_template,15.00,15.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-0109181-20170701,__import__.supplier_79201,,44.53,1,__import__.product_0109181_product_template,15.00,15.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_79201-0109181-20171001,__import__.supplier_79201,,44.53,1,__import__.product_0109181_product_template,15.00,15.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_79201-0109181-20180101,__import__.supplier_79201,,44.53,1,__import__.product_0109181_product_template,15.00,15.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-0109181-20180401,__import__.supplier_79201,,44.53,1,__import__.product_0109181_product_template,15.00,15.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_79201-0257360-20160201,__import__.supplier_79201,,26.27,1,__import__.product_0257360_product_template,10.00,10.00,2016-02-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-0257360-20160901,__import__.supplier_79201,,26.27,1,__import__.product_0257360_product_template,10.00,10.00,2016-09-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-0257360-20170201,__import__.supplier_79201,,26.27,1,__import__.product_0257360_product_template,10.00,10.00,2017-02-01,2017-02-28,0,0
__import__.supplierinfo_promo_79201-0257360-20170301,__import__.supplier_79201,,26.27,1,__import__.product_0257360_product_template,10.00,10.00,2017-03-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-0257360-20170701,__import__.supplier_79201,,26.27,1,__import__.product_0257360_product_template,10.00,10.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_79201-0257360-20170901,__import__.supplier_79201,,26.27,1,__import__.product_0257360_product_template,10.00,10.00,2017-09-01,2017-10-31,0,0
__import__.supplierinfo_promo_79201-0296442-20160401,__import__.supplier_79201,,13.94,1,__import__.product_0296442_product_template,20.00,20.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-0296442-20160701,__import__.supplier_79201,,13.94,1,__import__.product_0296442_product_template,20.00,20.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-0296442-20161001,__import__.supplier_79201,,13.94,1,__import__.product_0296442_product_template,20.00,20.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-0296442-20170101,__import__.supplier_79201,,13.94,1,__import__.product_0296442_product_template,20.00,20.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-0296442-20170401,__import__.supplier_79201,,13.94,1,__import__.product_0296442_product_template,20.00,20.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-0296442-20170701,__import__.supplier_79201,,13.94,1,__import__.product_0296442_product_template,20.00,20.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_79201-0296442-20171001,__import__.supplier_79201,,13.94,1,__import__.product_0296442_product_template,20.00,20.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_79201-0296442-20180101,__import__.supplier_79201,,13.94,1,__import__.product_0296442_product_template,20.00,20.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-0296442-20180401,__import__.supplier_79201,,13.94,1,__import__.product_0296442_product_template,20.00,20.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_79201-0296459-20160401,__import__.supplier_79201,,26.94,1,__import__.product_0296459_product_template,20.00,20.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-0296459-20160701,__import__.supplier_79201,,26.94,1,__import__.product_0296459_product_template,20.00,20.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-0296459-20161001,__import__.supplier_79201,,26.94,1,__import__.product_0296459_product_template,20.00,20.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-0296459-20170101,__import__.supplier_79201,,26.94,1,__import__.product_0296459_product_template,20.00,20.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-0296459-20170401,__import__.supplier_79201,,26.94,1,__import__.product_0296459_product_template,20.00,20.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-0296459-20170701,__import__.supplier_79201,,26.94,1,__import__.product_0296459_product_template,20.00,20.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_79201-0296459-20171001,__import__.supplier_79201,,26.94,1,__import__.product_0296459_product_template,20.00,20.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_79201-0296459-20180101,__import__.supplier_79201,,26.94,1,__import__.product_0296459_product_template,20.00,20.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-0296459-20180401,__import__.supplier_79201,,26.94,1,__import__.product_0296459_product_template,20.00,20.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_79201-0296467-20160401,__import__.supplier_79201,,40.94,1,__import__.product_0296467_product_template,20.00,20.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-0296467-20160701,__import__.supplier_79201,,40.94,1,__import__.product_0296467_product_template,20.00,20.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-0296467-20161001,__import__.supplier_79201,,40.94,1,__import__.product_0296467_product_template,20.00,20.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-0296467-20170101,__import__.supplier_79201,,40.94,1,__import__.product_0296467_product_template,20.00,20.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-0296467-20170401,__import__.supplier_79201,,40.94,1,__import__.product_0296467_product_template,20.00,20.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-0296467-20170701,__import__.supplier_79201,,40.94,1,__import__.product_0296467_product_template,20.00,20.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_79201-0296467-20171001,__import__.supplier_79201,,40.94,1,__import__.product_0296467_product_template,20.00,20.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_79201-0296467-20180101,__import__.supplier_79201,,40.94,1,__import__.product_0296467_product_template,20.00,20.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-0296467-20180401,__import__.supplier_79201,,40.94,1,__import__.product_0296467_product_template,20.00,20.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_79201-0386938-20160401,__import__.supplier_79201,,30.66,1,__import__.product_0386938_product_template,20.00,20.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-0386938-20160701,__import__.supplier_79201,,30.66,1,__import__.product_0386938_product_template,20.00,20.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-0386938-20161001,__import__.supplier_79201,,30.66,1,__import__.product_0386938_product_template,10.00,10.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-0386938-20170101,__import__.supplier_79201,,30.66,1,__import__.product_0386938_product_template,20.00,20.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-0386938-20170401,__import__.supplier_79201,,30.66,1,__import__.product_0386938_product_template,20.00,20.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-0386938-20170701,__import__.supplier_79201,,30.66,1,__import__.product_0386938_product_template,20.00,20.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_79201-0386938-20171001,__import__.supplier_79201,,30.66,1,__import__.product_0386938_product_template,20.00,20.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_79201-0386938-20180101,__import__.supplier_79201,,30.66,1,__import__.product_0386938_product_template,20.00,20.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-0386938-20180401,__import__.supplier_79201,,30.66,1,__import__.product_0386938_product_template,20.00,20.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_79201-0445098-20131201,__import__.supplier_79201,,11.64,1,__import__.product_0445098_product_template,20.00,20.00,2013-12-01,2016-12-31,0,0
__import__.supplierinfo_promo_79201-0470021-20140701,__import__.supplier_79201,0470021,16.12,1,__import__.product_0470021_product_template,10.00,10.00,2014-07-01,2018-05-31,0,0
__import__.supplierinfo_promo_79201-0470039-20140701,__import__.supplier_79201,0470039,20.93,1,__import__.product_0470039_product_template,10.00,10.00,2014-07-01,2018-05-31,0,0
__import__.supplierinfo_promo_79201-0481697-20140501,__import__.supplier_79201,,23.12,1,__import__.product_0481697_product_template,10.00,10.00,2014-05-01,2016-01-31,0,0
__import__.supplierinfo_promo_79201-0487751-20160201,__import__.supplier_79201,,15.53,1,__import__.product_0487751_product_template,8.00,8.00,2016-02-01,2016-02-29,0,0
__import__.supplierinfo_promo_79201-0676643-20160401,__import__.supplier_79201,0676643,23.35,1,__import__.product_0676643_product_template,8.00,8.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-0676643-20160701,__import__.supplier_79201,0676643,23.35,1,__import__.product_0676643_product_template,8.00,8.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-0676643-20161001,__import__.supplier_79201,0676643,23.35,1,__import__.product_0676643_product_template,8.00,8.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-0676643-20170101,__import__.supplier_79201,0676643,23.35,1,__import__.product_0676643_product_template,8.00,8.00,2017-01-01,2018-05-31,0,0
__import__.supplierinfo_promo_79201-0833574-20140701,__import__.supplier_79201,0833574,3.69,1,__import__.product_0833574_product_template,15.00,15.00,2014-07-01,2017-03-31,0,0
__import__.supplierinfo_promo_79201-0842450-20160401,__import__.supplier_79201,,23.36,1,__import__.product_0842450_product_template,15.00,15.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-0842450-20160701,__import__.supplier_79201,,23.36,1,__import__.product_0842450_product_template,15.00,15.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-0842450-20161001,__import__.supplier_79201,,23.36,1,__import__.product_0842450_product_template,15.00,15.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-0842450-20170101,__import__.supplier_79201,,23.36,1,__import__.product_0842450_product_template,15.00,15.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-0842450-20170401,__import__.supplier_79201,,23.36,1,__import__.product_0842450_product_template,15.00,15.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-0842450-20170701,__import__.supplier_79201,,23.36,1,__import__.product_0842450_product_template,15.00,15.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_79201-0842450-20171001,__import__.supplier_79201,,23.36,1,__import__.product_0842450_product_template,15.00,15.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_79201-0842450-20180101,__import__.supplier_79201,,23.36,1,__import__.product_0842450_product_template,15.00,15.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-0842450-20180401,__import__.supplier_79201,,23.36,1,__import__.product_0842450_product_template,15.00,15.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_79201-0843136-20160101,__import__.supplier_79201,,26.70,1,__import__.product_0843136_product_template,10.00,10.00,2016-01-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-0843136-20160901,__import__.supplier_79201,,26.70,1,__import__.product_0843136_product_template,10.00,10.00,2016-09-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-0843136-20161201,__import__.supplier_79201,,26.70,1,__import__.product_0843136_product_template,10.00,10.00,2016-12-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-0843136-20170901,__import__.supplier_79201,,26.70,1,__import__.product_0843136_product_template,10.00,10.00,2017-09-01,2018-04-30,0,0
__import__.supplierinfo_promo_79201-0865600-20160401,__import__.supplier_79201,,63.85,1,__import__.product_0865600_product_template,20.00,20.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-0865600-20160701,__import__.supplier_79201,,63.85,1,__import__.product_0865600_product_template,20.00,20.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-0865600-20161001,__import__.supplier_79201,,63.85,1,__import__.product_0865600_product_template,20.00,20.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-0865600-20170101,__import__.supplier_79201,,63.85,1,__import__.product_0865600_product_template,20.00,20.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-0865600-20170401,__import__.supplier_79201,,63.85,1,__import__.product_0865600_product_template,20.00,20.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-0865600-20170701,__import__.supplier_79201,,63.85,1,__import__.product_0865600_product_template,20.00,20.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_79201-0865600-20171001,__import__.supplier_79201,,63.85,1,__import__.product_0865600_product_template,20.00,20.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_79201-0865600-20180101,__import__.supplier_79201,,63.85,1,__import__.product_0865600_product_template,20.00,20.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-0868547-20180401,__import__.supplier_79201,,9.50,1,__import__.product_0868547_product_template,20.00,20.00,2018-04-01,2018-04-20,0,0
__import__.supplierinfo_promo_79201-0884015-20160201,__import__.supplier_79201,,21.99,1,__import__.product_0884015_product_template,12.00,12.00,2016-02-01,2016-02-29,0,0
__import__.supplierinfo_promo_79201-0884015-20160501,__import__.supplier_79201,,21.99,1,__import__.product_0884015_product_template,12.00,12.00,2016-05-01,2016-05-31,0,0
__import__.supplierinfo_promo_79201-0884056-20160201,__import__.supplier_79201,,14.50,1,__import__.product_0884056_product_template,15.00,15.00,2016-02-01,2016-02-29,0,0
__import__.supplierinfo_promo_79201-0884056-20160501,__import__.supplier_79201,,14.50,1,__import__.product_0884056_product_template,15.00,15.00,2016-05-01,2016-05-31,0,0
__import__.supplierinfo_promo_79201-0884056-20160801,__import__.supplier_79201,,14.50,1,__import__.product_0884056_product_template,15.00,15.00,2016-08-01,2016-08-31,0,0
__import__.supplierinfo_promo_79201-1013093-20140701,__import__.supplier_79201,1013093,6.88,1,__import__.product_1013093_product_template,21.00,21.00,2014-07-01,2017-03-31,0,0
__import__.supplierinfo_promo_79201-1013127-20160201,__import__.supplier_79201,1013127,99.44,1,__import__.product_1013127_product_template,10.00,10.00,2016-02-01,2016-02-29,0,0
__import__.supplierinfo_promo_79201-1013127-20160401,__import__.supplier_79201,1013127,99.44,1,__import__.product_1013127_product_template,10.00,10.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-1013127-20160701,__import__.supplier_79201,1013127,99.44,1,__import__.product_1013127_product_template,10.00,10.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-1013127-20161001,__import__.supplier_79201,1013127,99.44,1,__import__.product_1013127_product_template,10.00,10.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-1013127-20170101,__import__.supplier_79201,1013127,99.44,1,__import__.product_1013127_product_template,10.00,10.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-1013127-20170401,__import__.supplier_79201,1013127,99.44,1,__import__.product_1013127_product_template,10.00,10.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-1013127-20170701,__import__.supplier_79201,1013127,99.44,1,__import__.product_1013127_product_template,10.00,10.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_79201-1013127-20171001,__import__.supplier_79201,1013127,99.44,1,__import__.product_1013127_product_template,10.00,10.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_79201-1013127-20180101,__import__.supplier_79201,1013127,99.44,1,__import__.product_1013127_product_template,10.00,10.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-1013127-20180401,__import__.supplier_79201,1013127,99.44,1,__import__.product_1013127_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_79201-1013135-20160201,__import__.supplier_79201,1013135,24.97,1,__import__.product_1013135_product_template,10.00,10.00,2016-02-01,2016-02-29,0,0
__import__.supplierinfo_promo_79201-1013143-20160201,__import__.supplier_79201,1013143,118.59,1,__import__.product_1013143_product_template,10.00,10.00,2016-02-01,2016-02-29,0,0
__import__.supplierinfo_promo_79201-1013143-20160401,__import__.supplier_79201,1013143,118.59,1,__import__.product_1013143_product_template,10.00,10.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_79201-1013143-20160701,__import__.supplier_79201,1013143,118.59,1,__import__.product_1013143_product_template,10.00,10.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79201-1013143-20161001,__import__.supplier_79201,1013143,118.59,1,__import__.product_1013143_product_template,10.00,10.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_79201-1013143-20170101,__import__.supplier_79201,1013143,118.59,1,__import__.product_1013143_product_template,10.00,10.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_79201-1013143-20170401,__import__.supplier_79201,1013143,118.59,1,__import__.product_1013143_product_template,10.00,10.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_79201-1013143-20170701,__import__.supplier_79201,1013143,118.59,1,__import__.product_1013143_product_template,10.00,10.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_79201-1013143-20171001,__import__.supplier_79201,1013143,118.59,1,__import__.product_1013143_product_template,10.00,10.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_79201-1013143-20180101,__import__.supplier_79201,1013143,118.59,1,__import__.product_1013143_product_template,10.00,10.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_79201-1013143-20180401,__import__.supplier_79201,1013143,118.59,1,__import__.product_1013143_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
