id,name,bin_checksum_1,bin_checksum_2,location_id/id,kind,zone,corridor,shelf,height,box
__import__.location_loc_GK13B1,GK13B1,93,93,__import__.location_family_G,bin,G,K,13,B,1
__import__.location_loc_GK13B2,GK13B2,84,84,__import__.location_family_G,bin,G,K,13,B,2
__import__.location_loc_GK13B3,GK13B3,83,83,__import__.location_family_G,bin,G,K,13,B,3
__import__.location_loc_GK13B4,GK13B4,17,17,__import__.location_family_G,bin,G,K,13,B,4
__import__.location_loc_GK13B5,GK13B5,68,68,__import__.location_family_G,bin,G,K,13,B,5
__import__.location_loc_GK13B6,GK13B6,63,63,__import__.location_family_G,bin,G,K,13,B,6
__import__.location_loc_GK13B7,GK13B7,84,84,__import__.location_family_G,bin,G,K,13,B,7
__import__.location_loc_GK14A1,GK14A1,50,50,__import__.location_family_G,bin,G,K,14,A,1
__import__.location_loc_GK14A2,GK14A2,03,03,__import__.location_family_G,bin,G,K,14,A,2
__import__.location_loc_GK14A5,GK14A5,43,43,__import__.location_family_G,bin,G,K,14,A,5
__import__.location_loc_GK14A6,GK14A6,19,19,__import__.location_family_G,bin,G,K,14,A,6
__import__.location_loc_GK14A7,GK14A7,18,18,__import__.location_family_G,bin,G,K,14,A,7
__import__.location_loc_GK14B1,GK14B1,08,08,__import__.location_family_G,bin,G,K,14,B,1
__import__.location_loc_GK14B2,GK14B2,27,27,__import__.location_family_G,bin,G,K,14,B,2
__import__.location_loc_GK14B3,GK14B3,47,47,__import__.location_family_G,bin,G,K,14,B,3
__import__.location_loc_GK14B4,GK14B4,56,56,__import__.location_family_G,bin,G,K,14,B,4
__import__.location_loc_GK14B5,GK14B5,24,24,__import__.location_family_G,bin,G,K,14,B,5
__import__.location_loc_GK14B6,GK14B6,00,00,__import__.location_family_G,bin,G,K,14,B,6
__import__.location_loc_GK14B7,GK14B7,71,71,__import__.location_family_G,bin,G,K,14,B,7
__import__.location_loc_GK14B8,GK14B8,16,16,__import__.location_family_G,bin,G,K,14,B,8
__import__.location_loc_GK15A1,GK15A1,86,86,__import__.location_family_G,bin,G,K,15,A,1
__import__.location_loc_GK15A2,GK15A2,01,01,__import__.location_family_G,bin,G,K,15,A,2
__import__.location_loc_GK15A3,GK15A3,98,98,__import__.location_family_G,bin,G,K,15,A,3
__import__.location_loc_GK15A4,GK15A4,11,11,__import__.location_family_G,bin,G,K,15,A,4
__import__.location_loc_GK15A6,GK15A6,78,78,__import__.location_family_G,bin,G,K,15,A,6
__import__.location_loc_GK15B2,GK15B2,45,45,__import__.location_family_G,bin,G,K,15,B,2
__import__.location_loc_GK15B4,GK15B4,22,22,__import__.location_family_G,bin,G,K,15,B,4
__import__.location_loc_GK15C1,GK15C1,04,04,__import__.location_family_G,bin,G,K,15,C,1
__import__.location_loc_GK15C2,GK15C2,52,52,__import__.location_family_G,bin,G,K,15,C,2
__import__.location_loc_GK15C3,GK15C3,03,03,__import__.location_family_G,bin,G,K,15,C,3
__import__.location_loc_GK15C4,GK15C4,39,39,__import__.location_family_G,bin,G,K,15,C,4
__import__.location_loc_GK15C5,GK15C5,00,00,__import__.location_family_G,bin,G,K,15,C,5
__import__.location_loc_GK15D1,GK15D1,41,41,__import__.location_family_G,bin,G,K,15,D,1
__import__.location_loc_GK15D2,GK15D2,67,67,__import__.location_family_G,bin,G,K,15,D,2
__import__.location_loc_GK15D3,GK15D3,50,50,__import__.location_family_G,bin,G,K,15,D,3
__import__.location_loc_GK15D4,GK15D4,74,74,__import__.location_family_G,bin,G,K,15,D,4
__import__.location_loc_GK15D5,GK15D5,23,23,__import__.location_family_G,bin,G,K,15,D,5
__import__.location_loc_GK15D6,GK15D6,13,13,__import__.location_family_G,bin,G,K,15,D,6
__import__.location_loc_GK15E1,GK15E1,06,06,__import__.location_family_G,bin,G,K,15,E,1
__import__.location_loc_GK15E2,GK15E2,99,99,__import__.location_family_G,bin,G,K,15,E,2
__import__.location_loc_GK15E3,GK15E3,00,00,__import__.location_family_G,bin,G,K,15,E,3
__import__.location_loc_GK15E4,GK15E4,50,50,__import__.location_family_G,bin,G,K,15,E,4
__import__.location_loc_GK15F1,GK15F1,40,40,__import__.location_family_G,bin,G,K,15,F,1
__import__.location_loc_GK15F2,GK15F2,85,85,__import__.location_family_G,bin,G,K,15,F,2
__import__.location_loc_GK16A3,GK16A3,52,52,__import__.location_family_G,bin,G,K,16,A,3
__import__.location_loc_GK16A5,GK16A5,29,29,__import__.location_family_G,bin,G,K,16,A,5
__import__.location_loc_GK16A7,GK16A7,11,11,__import__.location_family_G,bin,G,K,16,A,7
__import__.location_loc_GK16A8,GK16A8,23,23,__import__.location_family_G,bin,G,K,16,A,8
__import__.location_loc_GK16B1,GK16B1,54,54,__import__.location_family_G,bin,G,K,16,B,1
__import__.location_loc_GK16B2,GK16B2,50,50,__import__.location_family_G,bin,G,K,16,B,2
__import__.location_loc_GK16B3,GK16B3,10,10,__import__.location_family_G,bin,G,K,16,B,3
__import__.location_loc_GK16C1,GK16C1,13,13,__import__.location_family_G,bin,G,K,16,C,1
__import__.location_loc_GK16C2,GK16C2,02,02,__import__.location_family_G,bin,G,K,16,C,2
__import__.location_loc_GK16C3,GK16C3,03,03,__import__.location_family_G,bin,G,K,16,C,3
__import__.location_loc_GK16C4,GK16C4,56,56,__import__.location_family_G,bin,G,K,16,C,4
__import__.location_loc_GK16C5,GK16C5,02,02,__import__.location_family_G,bin,G,K,16,C,5
__import__.location_loc_GK16C6,GK16C6,12,12,__import__.location_family_G,bin,G,K,16,C,6
__import__.location_loc_GK16C7,GK16C7,11,11,__import__.location_family_G,bin,G,K,16,C,7
__import__.location_loc_GK16D1,GK16D1,10,10,__import__.location_family_G,bin,G,K,16,D,1
__import__.location_loc_GK16D2,GK16D2,04,04,__import__.location_family_G,bin,G,K,16,D,2
__import__.location_loc_GK16D3,GK16D3,26,26,__import__.location_family_G,bin,G,K,16,D,3
__import__.location_loc_GK16D4,GK16D4,14,14,__import__.location_family_G,bin,G,K,16,D,4
__import__.location_loc_GK16E2,GK16E2,03,03,__import__.location_family_G,bin,G,K,16,E,2
__import__.location_loc_GK16F1,GK16F1,32,32,__import__.location_family_G,bin,G,K,16,F,1
__import__.location_loc_GK17A1,GK17A1,51,51,__import__.location_family_G,bin,G,K,17,A,1
__import__.location_loc_GK17A2,GK17A2,52,52,__import__.location_family_G,bin,G,K,17,A,2
__import__.location_loc_GK17A3,GK17A3,42,42,__import__.location_family_G,bin,G,K,17,A,3
__import__.location_loc_GK17A4,GK17A4,82,82,__import__.location_family_G,bin,G,K,17,A,4
__import__.location_loc_GK17B1,GK17B1,05,05,__import__.location_family_G,bin,G,K,17,B,1
__import__.location_loc_GK17B2,GK17B2,95,95,__import__.location_family_G,bin,G,K,17,B,2
__import__.location_loc_GK17B3,GK17B3,39,39,__import__.location_family_G,bin,G,K,17,B,3
__import__.location_loc_GK17B4,GK17B4,42,42,__import__.location_family_G,bin,G,K,17,B,4
__import__.location_loc_GK17B6,GK17B6,54,54,__import__.location_family_G,bin,G,K,17,B,6
__import__.location_loc_GK17B7,GK17B7,58,58,__import__.location_family_G,bin,G,K,17,B,7
__import__.location_loc_GK17C1,GK17C1,60,60,__import__.location_family_G,bin,G,K,17,C,1
__import__.location_loc_GK17C2,GK17C2,47,47,__import__.location_family_G,bin,G,K,17,C,2
__import__.location_loc_GK17C3,GK17C3,30,30,__import__.location_family_G,bin,G,K,17,C,3
__import__.location_loc_GK17C4,GK17C4,52,52,__import__.location_family_G,bin,G,K,17,C,4
__import__.location_loc_GK17C5,GK17C5,10,10,__import__.location_family_G,bin,G,K,17,C,5
__import__.location_loc_GK17D1,GK17D1,32,32,__import__.location_family_G,bin,G,K,17,D,1
__import__.location_loc_GK17D2,GK17D2,10,10,__import__.location_family_G,bin,G,K,17,D,2
__import__.location_loc_GK17D3,GK17D3,29,29,__import__.location_family_G,bin,G,K,17,D,3
__import__.location_loc_GK17E1,GK17E1,17,17,__import__.location_family_G,bin,G,K,17,E,1
__import__.location_loc_GK17E2,GK17E2,39,39,__import__.location_family_G,bin,G,K,17,E,2
__import__.location_loc_GK17E3,GK17E3,93,93,__import__.location_family_G,bin,G,K,17,E,3
__import__.location_loc_GK17E4,GK17E4,15,15,__import__.location_family_G,bin,G,K,17,E,4
__import__.location_loc_GK17F1,GK17F1,23,23,__import__.location_family_G,bin,G,K,17,F,1
__import__.location_loc_GK17F2,GK17F2,36,36,__import__.location_family_G,bin,G,K,17,F,2
__import__.location_loc_GK17F3,GK17F3,16,16,__import__.location_family_G,bin,G,K,17,F,3
__import__.location_loc_GK18A1,GK18A1,16,16,__import__.location_family_G,bin,G,K,18,A,1
__import__.location_loc_GK18A2,GK18A2,18,18,__import__.location_family_G,bin,G,K,18,A,2
__import__.location_loc_GK18A4,GK18A4,03,03,__import__.location_family_G,bin,G,K,18,A,4
__import__.location_loc_GK18A5,GK18A5,80,80,__import__.location_family_G,bin,G,K,18,A,5
__import__.location_loc_GK18A6,GK18A6,18,18,__import__.location_family_G,bin,G,K,18,A,6
__import__.location_loc_GK18B1,GK18B1,51,51,__import__.location_family_G,bin,G,K,18,B,1
__import__.location_loc_GK18B2,GK18B2,70,70,__import__.location_family_G,bin,G,K,18,B,2
__import__.location_loc_GK18B3,GK18B3,78,78,__import__.location_family_G,bin,G,K,18,B,3
__import__.location_loc_GK18C1,GK18C1,64,64,__import__.location_family_G,bin,G,K,18,C,1
__import__.location_loc_GK18C2,GK18C2,13,13,__import__.location_family_G,bin,G,K,18,C,2
__import__.location_loc_GK18C3,GK18C3,95,95,__import__.location_family_G,bin,G,K,18,C,3
__import__.location_loc_GK18C4,GK18C4,00,00,__import__.location_family_G,bin,G,K,18,C,4
__import__.location_loc_GK18C5,GK18C5,52,52,__import__.location_family_G,bin,G,K,18,C,5
__import__.location_loc_GK18C6,GK18C6,10,10,__import__.location_family_G,bin,G,K,18,C,6
__import__.location_loc_GK18D1,GK18D1,06,06,__import__.location_family_G,bin,G,K,18,D,1
__import__.location_loc_GK18D2,GK18D2,55,55,__import__.location_family_G,bin,G,K,18,D,2
__import__.location_loc_GK18D3,GK18D3,56,56,__import__.location_family_G,bin,G,K,18,D,3
__import__.location_loc_GK18E1,GK18E1,38,38,__import__.location_family_G,bin,G,K,18,E,1
__import__.location_loc_GK18E2,GK18E2,32,32,__import__.location_family_G,bin,G,K,18,E,2
__import__.location_loc_GK18E3,GK18E3,10,10,__import__.location_family_G,bin,G,K,18,E,3
__import__.location_loc_GK18E4,GK18E4,54,54,__import__.location_family_G,bin,G,K,18,E,4
__import__.location_loc_GK18E5,GK18E5,63,63,__import__.location_family_G,bin,G,K,18,E,5
__import__.location_loc_GK18F3,GK18F3,60,60,__import__.location_family_G,bin,G,K,18,F,3
__import__.location_loc_GL01A1,GL01A1,67,67,__import__.location_family_G,bin,G,L,01,A,1
__import__.location_loc_GL01A2,GL01A2,93,93,__import__.location_family_G,bin,G,L,01,A,2
__import__.location_loc_GL01A3,GL01A3,83,83,__import__.location_family_G,bin,G,L,01,A,3
__import__.location_loc_GL01A4,GL01A4,30,30,__import__.location_family_G,bin,G,L,01,A,4
__import__.location_loc_GL01A5,GL01A5,87,87,__import__.location_family_G,bin,G,L,01,A,5
__import__.location_loc_GL01A6,GL01A6,23,23,__import__.location_family_G,bin,G,L,01,A,6
__import__.location_loc_GL01B2,GL01B2,00,00,__import__.location_family_G,bin,G,L,01,B,2
__import__.location_loc_GL01B3,GL01B3,16,16,__import__.location_family_G,bin,G,L,01,B,3
__import__.location_loc_GL01B4,GL01B4,06,06,__import__.location_family_G,bin,G,L,01,B,4
__import__.location_loc_GL01B5,GL01B5,03,03,__import__.location_family_G,bin,G,L,01,B,5
__import__.location_loc_GL01B6,GL01B6,08,08,__import__.location_family_G,bin,G,L,01,B,6
__import__.location_loc_GL01C2,GL01C2,26,26,__import__.location_family_G,bin,G,L,01,C,2
__import__.location_loc_GL01C3,GL01C3,30,30,__import__.location_family_G,bin,G,L,01,C,3
__import__.location_loc_GL01C4,GL01C4,41,41,__import__.location_family_G,bin,G,L,01,C,4
__import__.location_loc_GL02A1,GL02A1,10,10,__import__.location_family_G,bin,G,L,02,A,1
__import__.location_loc_GL02A2,GL02A2,04,04,__import__.location_family_G,bin,G,L,02,A,2
__import__.location_loc_GL02A3,GL02A3,84,84,__import__.location_family_G,bin,G,L,02,A,3
__import__.location_loc_GL02A4,GL02A4,55,55,__import__.location_family_G,bin,G,L,02,A,4
__import__.location_loc_GL02A5,GL02A5,80,80,__import__.location_family_G,bin,G,L,02,A,5
__import__.location_loc_GL02A6,GL02A6,96,96,__import__.location_family_G,bin,G,L,02,A,6
__import__.location_loc_GL02A7,GL02A7,09,09,__import__.location_family_G,bin,G,L,02,A,7
__import__.location_loc_GL02A8,GL02A8,18,18,__import__.location_family_G,bin,G,L,02,A,8
__import__.location_loc_GL02B1,GL02B1,57,57,__import__.location_family_G,bin,G,L,02,B,1
__import__.location_loc_GL02B2,GL02B2,97,97,__import__.location_family_G,bin,G,L,02,B,2
__import__.location_loc_GL02B3,GL02B3,82,82,__import__.location_family_G,bin,G,L,02,B,3
__import__.location_loc_GL02B4,GL02B4,03,03,__import__.location_family_G,bin,G,L,02,B,4
__import__.location_loc_GL02B5,GL02B5,15,15,__import__.location_family_G,bin,G,L,02,B,5
__import__.location_loc_GL02B6,GL02B6,25,25,__import__.location_family_G,bin,G,L,02,B,6
__import__.location_loc_GL02B7,GL02B7,75,75,__import__.location_family_G,bin,G,L,02,B,7
__import__.location_loc_GL02B8,GL02B8,76,76,__import__.location_family_G,bin,G,L,02,B,8
__import__.location_loc_GL03A0,GL03A0,15,15,__import__.location_family_G,bin,G,L,03,A,0
__import__.location_loc_GL03A1,GL03A1,05,05,__import__.location_family_G,bin,G,L,03,A,1
__import__.location_loc_GL03A2,GL03A2,55,55,__import__.location_family_G,bin,G,L,03,A,2
__import__.location_loc_GL03A3,GL03A3,67,67,__import__.location_family_G,bin,G,L,03,A,3
__import__.location_loc_GL03A4,GL03A4,12,12,__import__.location_family_G,bin,G,L,03,A,4
__import__.location_loc_GL03A5,GL03A5,86,86,__import__.location_family_G,bin,G,L,03,A,5
__import__.location_loc_GL03B1,GL03B1,70,70,__import__.location_family_G,bin,G,L,03,B,1
__import__.location_loc_GL03B2,GL03B2,75,75,__import__.location_family_G,bin,G,L,03,B,2
__import__.location_loc_GL03B3,GL03B3,89,89,__import__.location_family_G,bin,G,L,03,B,3
__import__.location_loc_GL03B4,GL03B4,20,20,__import__.location_family_G,bin,G,L,03,B,4
__import__.location_loc_GL03B5,GL03B5,76,76,__import__.location_family_G,bin,G,L,03,B,5
__import__.location_loc_GL03B6,GL03B6,82,82,__import__.location_family_G,bin,G,L,03,B,6
__import__.location_loc_GL03C1,GL03C1,00,00,__import__.location_family_G,bin,G,L,03,C,1
__import__.location_loc_GL03C3,GL03C3,80,80,__import__.location_family_G,bin,G,L,03,C,3
__import__.location_loc_GL04A1,GL04A1,10,10,__import__.location_family_G,bin,G,L,04,A,1
__import__.location_loc_GL04A2,GL04A2,21,21,__import__.location_family_G,bin,G,L,04,A,2
__import__.location_loc_GL04A3,GL04A3,27,27,__import__.location_family_G,bin,G,L,04,A,3
__import__.location_loc_GL04A4,GL04A4,02,02,__import__.location_family_G,bin,G,L,04,A,4
__import__.location_loc_GL04A5,GL04A5,47,47,__import__.location_family_G,bin,G,L,04,A,5
__import__.location_loc_GL04B1,GL04B1,05,05,__import__.location_family_G,bin,G,L,04,B,1
__import__.location_loc_GL04B2,GL04B2,96,96,__import__.location_family_G,bin,G,L,04,B,2
__import__.location_loc_GL04B3,GL04B3,80,80,__import__.location_family_G,bin,G,L,04,B,3
__import__.location_loc_GL04B4,GL04B4,04,04,__import__.location_family_G,bin,G,L,04,B,4
__import__.location_loc_GL04B5,GL04B5,23,23,__import__.location_family_G,bin,G,L,04,B,5
__import__.location_loc_GL04B6,GL04B6,10,10,__import__.location_family_G,bin,G,L,04,B,6
__import__.location_loc_GL04B7,GL04B7,40,40,__import__.location_family_G,bin,G,L,04,B,7
__import__.location_loc_GL04B8,GL04B8,77,77,__import__.location_family_G,bin,G,L,04,B,8
__import__.location_loc_GL05A1,GL05A1,48,48,__import__.location_family_G,bin,G,L,05,A,1
__import__.location_loc_GL05A2,GL05A2,96,96,__import__.location_family_G,bin,G,L,05,A,2
__import__.location_loc_GL05A3,GL05A3,03,03,__import__.location_family_G,bin,G,L,05,A,3
__import__.location_loc_GL05A4,GL05A4,59,59,__import__.location_family_G,bin,G,L,05,A,4
__import__.location_loc_GL05A5,GL05A5,39,39,__import__.location_family_G,bin,G,L,05,A,5
__import__.location_loc_GL05B1,GL05B1,93,93,__import__.location_family_G,bin,G,L,05,B,1
__import__.location_loc_GL05B2,GL05B2,40,40,__import__.location_family_G,bin,G,L,05,B,2
__import__.location_loc_GL05B3,GL05B3,93,93,__import__.location_family_G,bin,G,L,05,B,3
__import__.location_loc_GL05B4,GL05B4,50,50,__import__.location_family_G,bin,G,L,05,B,4
__import__.location_loc_GL05B5,GL05B5,06,06,__import__.location_family_G,bin,G,L,05,B,5
__import__.location_loc_GL05B6,GL05B6,68,68,__import__.location_family_G,bin,G,L,05,B,6
__import__.location_loc_GL06A1,GL06A1,84,84,__import__.location_family_G,bin,G,L,06,A,1
__import__.location_loc_GL06A2,GL06A2,53,53,__import__.location_family_G,bin,G,L,06,A,2
__import__.location_loc_GL06A3,GL06A3,09,09,__import__.location_family_G,bin,G,L,06,A,3
__import__.location_loc_GL06A4,GL06A4,84,84,__import__.location_family_G,bin,G,L,06,A,4
__import__.location_loc_GL06A5,GL06A5,28,28,__import__.location_family_G,bin,G,L,06,A,5
__import__.location_loc_GL06B1,GL06B1,27,27,__import__.location_family_G,bin,G,L,06,B,1
__import__.location_loc_GL06B2,GL06B2,36,36,__import__.location_family_G,bin,G,L,06,B,2
__import__.location_loc_GL06B3,GL06B3,53,53,__import__.location_family_G,bin,G,L,06,B,3
__import__.location_loc_GL06B4,GL06B4,01,01,__import__.location_family_G,bin,G,L,06,B,4
__import__.location_loc_GL06B5,GL06B5,71,71,__import__.location_family_G,bin,G,L,06,B,5
__import__.location_loc_GL06B6,GL06B6,02,02,__import__.location_family_G,bin,G,L,06,B,6
__import__.location_loc_GL07A0,GL07A0,09,09,__import__.location_family_G,bin,G,L,07,A,0
__import__.location_loc_GL07A1,GL07A1,02,02,__import__.location_family_G,bin,G,L,07,A,1
__import__.location_loc_GL07A2,GL07A2,30,30,__import__.location_family_G,bin,G,L,07,A,2
__import__.location_loc_GL07A3,GL07A3,83,83,__import__.location_family_G,bin,G,L,07,A,3
__import__.location_loc_GL07A4,GL07A4,95,95,__import__.location_family_G,bin,G,L,07,A,4
__import__.location_loc_GL07B1,GL07B1,09,09,__import__.location_family_G,bin,G,L,07,B,1
__import__.location_loc_GL07B3,GL07B3,82,82,__import__.location_family_G,bin,G,L,07,B,3
__import__.location_loc_GL07B4,GL07B4,04,04,__import__.location_family_G,bin,G,L,07,B,4
__import__.location_loc_GL07B5,GL07B5,17,17,__import__.location_family_G,bin,G,L,07,B,5
__import__.location_loc_GL07B6,GL07B6,65,65,__import__.location_family_G,bin,G,L,07,B,6
__import__.location_loc_GL08A1,GL08A1,98,98,__import__.location_family_G,bin,G,L,08,A,1
__import__.location_loc_GL09A0,GL09A0,94,94,__import__.location_family_G,bin,G,L,09,A,0
__import__.location_loc_GL09A1,GL09A1,00,00,__import__.location_family_G,bin,G,L,09,A,1
__import__.location_loc_GL09A2,GL09A2,54,54,__import__.location_family_G,bin,G,L,09,A,2
__import__.location_loc_GL09A3,GL09A3,81,81,__import__.location_family_G,bin,G,L,09,A,3
__import__.location_loc_GL09B1,GL09B1,02,02,__import__.location_family_G,bin,G,L,09,B,1
__import__.location_loc_GL09B2,GL09B2,09,09,__import__.location_family_G,bin,G,L,09,B,2
__import__.location_loc_GL09B3,GL09B3,09,09,__import__.location_family_G,bin,G,L,09,B,3
__import__.location_loc_GL09B4,GL09B4,00,00,__import__.location_family_G,bin,G,L,09,B,4
__import__.location_loc_GL09B5,GL09B5,27,27,__import__.location_family_G,bin,G,L,09,B,5
__import__.location_loc_GL09B6,GL09B6,36,36,__import__.location_family_G,bin,G,L,09,B,6
__import__.location_loc_GL10A0,GL10A0,04,04,__import__.location_family_G,bin,G,L,10,A,0
__import__.location_loc_GL10A1,GL10A1,10,10,__import__.location_family_G,bin,G,L,10,A,1
__import__.location_loc_GL10A2,GL10A2,62,62,__import__.location_family_G,bin,G,L,10,A,2
__import__.location_loc_GL10A3,GL10A3,00,00,__import__.location_family_G,bin,G,L,10,A,3
__import__.location_loc_GL10B1,GL10B1,57,57,__import__.location_family_G,bin,G,L,10,B,1
__import__.location_loc_GL10B2,GL10B2,88,88,__import__.location_family_G,bin,G,L,10,B,2
__import__.location_loc_GL10B3,GL10B3,65,65,__import__.location_family_G,bin,G,L,10,B,3
__import__.location_loc_GL10B4,GL10B4,11,11,__import__.location_family_G,bin,G,L,10,B,4
__import__.location_loc_GL10B5,GL10B5,74,74,__import__.location_family_G,bin,G,L,10,B,5
__import__.location_loc_GL10B6,GL10B6,32,32,__import__.location_family_G,bin,G,L,10,B,6
__import__.location_loc_GL11A0,GL11A0,02,02,__import__.location_family_G,bin,G,L,11,A,0
__import__.location_loc_GL11A1,GL11A1,92,92,__import__.location_family_G,bin,G,L,11,A,1
__import__.location_loc_GL11A3,GL11A3,70,70,__import__.location_family_G,bin,G,L,11,A,3
__import__.location_loc_GL11A4,GL11A4,16,16,__import__.location_family_G,bin,G,L,11,A,4
__import__.location_loc_GL11B1,GL11B1,12,12,__import__.location_family_G,bin,G,L,11,B,1
__import__.location_loc_GL11B2,GL11B2,95,95,__import__.location_family_G,bin,G,L,11,B,2
__import__.location_loc_GL11B3,GL11B3,00,00,__import__.location_family_G,bin,G,L,11,B,3
__import__.location_loc_GL11B4,GL11B4,15,15,__import__.location_family_G,bin,G,L,11,B,4
__import__.location_loc_GL11B5,GL11B5,28,28,__import__.location_family_G,bin,G,L,11,B,5
__import__.location_loc_GL11B6,GL11B6,83,83,__import__.location_family_G,bin,G,L,11,B,6
__import__.location_loc_GL12A1,GL12A1,33,33,__import__.location_family_G,bin,G,L,12,A,1
__import__.location_loc_GL12A2,GL12A2,74,74,__import__.location_family_G,bin,G,L,12,A,2
__import__.location_loc_GL12B1,GL12B1,71,71,__import__.location_family_G,bin,G,L,12,B,1
__import__.location_loc_GL12B2,GL12B2,85,85,__import__.location_family_G,bin,G,L,12,B,2
__import__.location_loc_GL12B3,GL12B3,81,81,__import__.location_family_G,bin,G,L,12,B,3
__import__.location_loc_GL12B4,GL12B4,37,37,__import__.location_family_G,bin,G,L,12,B,4
__import__.location_loc_GL12B5,GL12B5,40,40,__import__.location_family_G,bin,G,L,12,B,5
__import__.location_loc_GL12B6,GL12B6,15,15,__import__.location_family_G,bin,G,L,12,B,6
__import__.location_loc_GL13A1,GL13A1,82,82,__import__.location_family_G,bin,G,L,13,A,1
__import__.location_loc_GL13A2,GL13A2,25,25,__import__.location_family_G,bin,G,L,13,A,2
__import__.location_loc_GL13A3,GL13A3,41,41,__import__.location_family_G,bin,G,L,13,A,3
__import__.location_loc_GL13B1,GL13B1,38,38,__import__.location_family_G,bin,G,L,13,B,1
__import__.location_loc_GL13B2,GL13B2,22,22,__import__.location_family_G,bin,G,L,13,B,2
__import__.location_loc_GL13B3,GL13B3,00,00,__import__.location_family_G,bin,G,L,13,B,3
__import__.location_loc_GL13B4,GL13B4,12,12,__import__.location_family_G,bin,G,L,13,B,4
__import__.location_loc_GL13B5,GL13B5,94,94,__import__.location_family_G,bin,G,L,13,B,5
__import__.location_loc_GL13B6,GL13B6,43,43,__import__.location_family_G,bin,G,L,13,B,6
__import__.location_loc_GL14B1,GL14B1,52,52,__import__.location_family_G,bin,G,L,14,B,1
__import__.location_loc_GL14B2,GL14B2,07,07,__import__.location_family_G,bin,G,L,14,B,2
__import__.location_loc_GL14B3,GL14B3,01,01,__import__.location_family_G,bin,G,L,14,B,3
__import__.location_loc_GL14B4,GL14B4,77,77,__import__.location_family_G,bin,G,L,14,B,4
__import__.location_loc_GL14B5,GL14B5,16,16,__import__.location_family_G,bin,G,L,14,B,5
__import__.location_loc_GL14B6,GL14B6,57,57,__import__.location_family_G,bin,G,L,14,B,6
__import__.location_loc_GL14B7,GL14B7,54,54,__import__.location_family_G,bin,G,L,14,B,7
__import__.location_loc_GL15B1,GL15B1,59,59,__import__.location_family_G,bin,G,L,15,B,1
__import__.location_loc_GL15B2,GL15B2,81,81,__import__.location_family_G,bin,G,L,15,B,2
__import__.location_loc_GL15B3,GL15B3,97,97,__import__.location_family_G,bin,G,L,15,B,3
__import__.location_loc_GL15B4,GL15B4,05,05,__import__.location_family_G,bin,G,L,15,B,4
__import__.location_loc_GL15B5,GL15B5,22,22,__import__.location_family_G,bin,G,L,15,B,5
__import__.location_loc_GL15B6,GL15B6,34,34,__import__.location_family_G,bin,G,L,15,B,6
__import__.location_loc_GL17B1,GL17B1,96,96,__import__.location_family_G,bin,G,L,17,B,1
__import__.location_loc_GL17B2,GL17B2,18,18,__import__.location_family_G,bin,G,L,17,B,2
__import__.location_loc_GL17B3,GL17B3,48,48,__import__.location_family_G,bin,G,L,17,B,3
__import__.location_loc_GL17B4,GL17B4,80,80,__import__.location_family_G,bin,G,L,17,B,4
__import__.location_loc_GL17B5,GL17B5,46,46,__import__.location_family_G,bin,G,L,17,B,5
__import__.location_loc_GL17B6,GL17B6,66,66,__import__.location_family_G,bin,G,L,17,B,6
__import__.location_loc_GZZ008,GZZ008,88,88,__import__.location_family_G,bin,G,Z,Z,0,08
__import__.location_loc_GZZ012,GZZ012,00,00,__import__.location_family_G,bin,G,Z,Z,0,12
__import__.location_loc_GZZ101,GZZ101,84,84,__import__.location_family_G,bin,G,Z,Z,1,01
__import__.location_loc_GZZ105,GZZ105,54,54,__import__.location_family_G,bin,G,Z,Z,1,05
__import__.location_loc_GZZ111,GZZ111,01,01,__import__.location_family_G,bin,G,Z,Z,1,11
__import__.location_loc_GZZ112,GZZ112,30,30,__import__.location_family_G,bin,G,Z,Z,1,12
__import__.location_loc_GZZ120,GZZ120,96,96,__import__.location_family_G,bin,G,Z,Z,1,20
__import__.location_loc_GZZ125,GZZ125,62,62,__import__.location_family_G,bin,G,Z,Z,1,25
__import__.location_loc_GZZ141,GZZ141,11,11,__import__.location_family_G,bin,G,Z,Z,1,41
__import__.location_loc_GZZ186,GZZ186,38,38,__import__.location_family_G,bin,G,Z,Z,1,86
__import__.location_loc_GZZ200,GZZ200,88,88,__import__.location_family_G,bin,G,Z,Z,2,00
__import__.location_loc_GZZ203,GZZ203,78,78,__import__.location_family_G,bin,G,Z,Z,2,03
__import__.location_loc_GZZ205,GZZ205,47,47,__import__.location_family_G,bin,G,Z,Z,2,05
__import__.location_loc_GZZ207,GZZ207,43,43,__import__.location_family_G,bin,G,Z,Z,2,07
__import__.location_loc_GZZ208,GZZ208,54,54,__import__.location_family_G,bin,G,Z,Z,2,08
__import__.location_loc_GZZ210,GZZ210,02,02,__import__.location_family_G,bin,G,Z,Z,2,10
__import__.location_loc_GZZ212,GZZ212,11,11,__import__.location_family_G,bin,G,Z,Z,2,12
__import__.location_loc_GZZ215,GZZ215,92,92,__import__.location_family_G,bin,G,Z,Z,2,15
__import__.location_loc_GZZ217,GZZ217,77,77,__import__.location_family_G,bin,G,Z,Z,2,17
__import__.location_loc_GZZ220,GZZ220,51,51,__import__.location_family_G,bin,G,Z,Z,2,20
__import__.location_loc_GZZ223,GZZ223,23,23,__import__.location_family_G,bin,G,Z,Z,2,23
