id,bin_location_id/id,product_id/id,location_id/id
__import__.product_stock_bin_5471625,__import__.location_loc_GE26A4,__import__.product_5471625,stock.stock_location_stock
__import__.product_stock_bin_4110003,__import__.location_loc_AB08B2,__import__.product_4110003,stock.stock_location_stock
__import__.product_stock_bin_2932531,__import__.location_loc_GGU305,__import__.product_2932531,stock.stock_location_stock
__import__.product_stock_bin_3164605,__import__.location_loc_GE32B2,__import__.product_3164605,stock.stock_location_stock
__import__.product_stock_bin_4461838,__import__.location_loc_GH09B6,__import__.product_4461838,stock.stock_location_stock
__import__.product_stock_bin_5001123,__import__.location_loc_GGI403,__import__.product_5001123,stock.stock_location_stock
__import__.product_stock_bin_7910047,__import__.location_loc_GGE401,__import__.product_7910047,stock.stock_location_stock
__import__.product_stock_bin_0877373,__import__.location_loc_GBK301,__import__.product_0877373,stock.stock_location_stock
__import__.product_stock_bin_6791675,__import__.location_loc_QDD420,__import__.product_6791675,stock.stock_location_stock
__import__.product_stock_bin_5330001,__import__.location_loc_GF13B1,__import__.product_5330001,stock.stock_location_stock
__import__.product_stock_bin_4220107,__import__.location_loc_AB15A4,__import__.product_4220107,stock.stock_location_stock
__import__.product_stock_bin_4220107,__import__.location_loc_AHD110,__import__.product_4220107,stock.stock_location_stock
__import__.product_stock_bin_5829003,__import__.location_loc_AC06A2,__import__.product_5829003,stock.stock_location_stock
__import__.product_stock_bin_7920005,__import__.location_loc_GC02D2,__import__.product_7920005,stock.stock_location_stock
__import__.product_stock_bin_2655116,__import__.location_loc_GBX115,__import__.product_2655116,stock.stock_location_stock
__import__.product_stock_bin_2954444,__import__.location_loc_GBM407,__import__.product_2954444,stock.stock_location_stock
__import__.product_stock_bin_2816437,__import__.location_loc_GBX515,__import__.product_2816437,stock.stock_location_stock
__import__.product_stock_bin_3109634,__import__.location_loc_GD17D6,__import__.product_3109634,stock.stock_location_stock
__import__.product_stock_bin_1457506,__import__.location_loc_GGE508,__import__.product_1457506,stock.stock_location_stock
__import__.product_stock_bin_5810470,__import__.location_loc_AI11B1,__import__.product_5810470,stock.stock_location_stock
__import__.product_stock_bin_2816452,__import__.location_loc_GBT515,__import__.product_2816452,stock.stock_location_stock
__import__.product_stock_bin_6868231,__import__.location_loc_GD09B1,__import__.product_6868231,stock.stock_location_stock
__import__.product_stock_bin_5192007,__import__.location_loc_GD22E7,__import__.product_5192007,stock.stock_location_stock
__import__.product_stock_bin_3433968,__import__.location_loc_GK09B4,__import__.product_3433968,stock.stock_location_stock
__import__.product_stock_bin_2115616,__import__.location_loc_QBC310,__import__.product_2115616,stock.stock_location_stock
__import__.product_stock_bin_2853240,__import__.location_loc_GD12B3,__import__.product_2853240,stock.stock_location_stock
__import__.product_stock_bin_5259805,__import__.location_loc_GE01A2,__import__.product_5259805,stock.stock_location_stock
__import__.product_stock_bin_2281046,__import__.location_loc_GF12B1,__import__.product_2281046,stock.stock_location_stock
__import__.product_stock_bin_3427317,__import__.location_loc_GBV104,__import__.product_3427317,stock.stock_location_stock
__import__.product_stock_bin_8010469,__import__.location_loc_EXA600,__import__.product_8010469,stock.stock_location_stock
__import__.product_stock_bin_7920014,__import__.location_loc_GC25A2,__import__.product_7920014,stock.stock_location_stock
__import__.product_stock_bin_4910036,__import__.location_loc_AF06B6,__import__.product_4910036,stock.stock_location_stock
__import__.product_stock_bin_6826681,__import__.location_loc_QCB410,__import__.product_6826681,stock.stock_location_stock
__import__.product_stock_bin_8456567,__import__.location_loc_GL01A1,__import__.product_8456567,stock.stock_location_stock
__import__.product_stock_bin_5270209,__import__.location_loc_GBV301,__import__.product_5270209,stock.stock_location_stock
__import__.product_stock_bin_2769388,__import__.location_loc_GK02B5,__import__.product_2769388,stock.stock_location_stock
