id,create_date,default_code,list_price,standard_price,indicated_price,sale_delay,weight,length,width,depth,uom_po_id/id,uom_id/id,medical_device,cnk_code,web_published,barcode,tracking,taxes_id/id,supplier_taxes_id/id,categ_id/id,type,state_id/id,unit_in_shrink_wrap,unit_in_box,unit_in_pallet,storage_temperature_id/id,ratio_main_product,ratio_additional_product,orderpoint_min,orderpoint_max,veterinary_only,route_ids/id,active,name,price_category_id/id,manufacturer/id,orderpoint_qty_multiple
__import__.product_5192007,2008-03-01,5192007,6.84,5.87,10.37,0,0.11,22.50,5.50,5.00,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_ali_comp,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,7.000,15.000,,purchase.route_warehouse0_buy,True,REDPLEX BOOSTER SERINGUE 60ml AUDEVARD,specific_product.product_price_category_gma,__import__.supplier_61920,1
__import__.product_5192761,2016-12-27,5192761,46.70,40.03,70.72,0,1.50,0,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_ali_comp,product,,0,4,0,specific_product.product_storage_temperature_ambient,0,0,2.000,6.000,,purchase.route_warehouse0_buy,True,"BONUTRON SENIOR 17 PLUS 1,5KG",specific_product.product_price_category_gma,__import__.supplier_61920,1
__import__.product_5219007,2014-08-06,5219007,4.30,3.50,7.50,0,0.70,0,0,0,__setup__.product_uom_sac,__setup__.product_uom_sac,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,5,0,specific_product.product_storage_temperature_ambient,0,0,61.000,100.000,1,purchase.route_warehouse0_buy,True,EUKANUBA VDIET REST CAL BISCUIT DOG 700G,specific_product.product_price_category_ali,__import__.supplier_67475,1
__import__.product_5236005,2014-08-06,5236005,9.70,7.91,16.75,0,1.50,0,0,0,__setup__.product_uom_sac,__setup__.product_uom_sac,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,40.000,101.000,1,purchase.route_warehouse0_buy,True,"EUKANUBA VDIET URINARY STRUVIT CAT 1,5KG",specific_product.product_price_category_ali,__import__.supplier_67475,1
__import__.product_5259805,2006-11-10,5259805,40.00,32.80,60.00,0,4.41,30.00,30.00,22.40,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_comp,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,4.000,8.000,1,purchase.route_warehouse0_buy,True,VEDIFLORE GRANULES CHEVAUX 4KG,specific_product.product_price_category_gma,__import__.supplier_60425,1
__import__.product_5260006,2006-06-22,5260006,46.88,39.75,81.00,0,13.00,64.00,41.00,12.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2357655,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,33,specific_product.product_storage_temperature_ambient,0,0,124.000,240.000,,purchase.route_warehouse0_buy,True,SPECIFIC CRD1 WEIGHT REDUCTION 13KG,specific_product.product_price_category_ali,__import__.supplier_60422,1
__import__.product_5260008,2006-07-04,5260008,16.45,13.95,28.50,0,2.00,24.50,23.50,11.50,__setup__.product_uom_sac,__setup__.product_uom_sac,,2357937,False,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,specific_purchase.product_state_l,0,4,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,SPECIFIC FRD WEIGHT REDUCTION 2KG,specific_product.product_price_category_ali,__import__.supplier_60422,0
__import__.product_5270120,2008-10-06,5270120,9.69,7.58,17.00,0,0.07,6.40,6.40,2.90,product.product_uom_unit,product.product_uom_unit,,2555019,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_divers_para,product,,0,66,0,specific_product.product_storage_temperature_ambient,0,0,30.000,70.000,,purchase.route_warehouse0_buy,True,DERMOSCENT BIO BALM CHIEN  50ml,,__import__.supplier_82701,1
__import__.product_5270209,2008-02-03,5270209,0,0,9999999999.99,0,0.01,21.70,4.20,1.90,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_equipement,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,LANCE BOL PROMYCINE ORAL,specific_product.product_price_category_gma,__import__.supplier_82701,0
__import__.product_5312713,2013-06-19,5312713,20.86,11.92,36.60,0,0,0,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,True,,False,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,specific_purchase.product_state_l,18,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,SERINGUE TERUMO UU 01ml INS+AIG 27G,specific_product.product_price_category_gma,__import__.supplier_79600,0
__import__.product_5315522,2010-04-29,5315522,63.48,45.28,9999999999.99,0,0,0,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_cardio,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,1.000,2.000,,purchase.route_warehouse0_buy,True,ELECTRODE CARDIO ARBO H135SG 10x50pcs,specific_product.product_price_category_gma,__import__.supplier_71450,1
__import__.product_5330001,2008-01-04,5330001,36.65,25.48,56.33,0,0.07,5.60,4.90,11.40,__setup__.product_uom_boite,__setup__.product_uom_boite,,2461911,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out,l10n_be_antibiotic_tax.1_antibiotic_004_in,l10n_be_antibiotic_tax.1_antibiotic_004_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antimicrobiens,product,,10,0,0,specific_product.product_storage_temperature_ambient,0,0,30.000,90.000,,purchase.route_warehouse0_buy,True,CLINDAMYCINE 200MG 80CP KELA,,__import__.supplier_83300,10
__import__.product_5427505,2016-12-14,5427505,15.00,12.00,23.06,0,0.10,0,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_6,0,0,0,0,,purchase.route_warehouse0_buy,False,ROBORANTE CALIER 100ml,specific_product.product_price_category_imp,__import__.supplier_63602,0
__import__.product_5438016,2007-09-13,5438016,11.89,10.14,9999999999.99,0,0.40,10.00,21.10,15.80,__setup__.product_uom_boite,__setup__.product_uom_boite,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,4,0,0,specific_product.product_storage_temperature_ambient,0,0,6.000,12.000,,purchase.route_warehouse0_buy,True,ANIJECT SERINGUE   1ml (100),specific_product.product_price_category_gma,__import__.supplier_74312,4
__import__.product_5450017,2009-05-26,5450017,10.26,8.82,18.00,0,0.39,5.30,7.60,21.50,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_divers_para,product,,0,6,0,specific_product.product_storage_temperature_ambient,0,0,18.000,36.000,,purchase.route_warehouse0_buy,True,ERMIDRA SPRAY 300ml MP LABO,specific_product.product_price_category_gma,__import__.supplier_74500,1
__import__.product_5471516,2014-03-10,5471516,2.15,1.18,9999999999.99,0,0,0,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,40,0,0,specific_product.product_storage_temperature_ambient,0,0,70.000,141.000,,purchase.route_warehouse0_buy,True,AIGUILLE HSW 25Gx5/8 x100,specific_product.product_price_category_gma,__import__.supplier_68370,40
__import__.product_5471625,2014-03-10,5471625,2.15,1.18,9999999999.99,0,0,0,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,40,0,0,specific_product.product_storage_temperature_ambient,0,0,65.000,130.000,,purchase.route_warehouse0_buy,True,AIGUILLE HSW 23Gx1 x100,specific_product.product_price_category_gma,__import__.supplier_68370,40
__import__.product_5471816,2014-03-10,5471816,2.15,1.14,9999999999.99,0,0,0,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,40,0,0,specific_product.product_storage_temperature_ambient,0,0,300.000,600.000,,purchase.route_warehouse0_buy,True,AIGUILLE HSW 21Gx5/8 x100,specific_product.product_price_category_gma,__import__.supplier_68370,40
__import__.product_5610506,2009-11-16,5610506,13.81,11.46,21.23,0,1.26,12.50,6.50,17.50,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_ali_comp,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,1.000,,purchase.route_warehouse0_buy,True,RENOBIONE 1L,specific_product.product_price_category_gma,__import__.supplier_76105,1
__import__.product_5620095,2016-10-11,5620095,0,0,9999999999.99,0,0.03,0,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,ENVELOPPE MILBEMAX CHEWY (5),specific_product.product_price_category_gma,__import__.supplier_66200,0
__import__.product_5620096,2016-10-11,5620096,0,0,9999999999.99,0,0.03,0,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,ENVELOPPE ONSIOR (5),specific_product.product_price_category_gma,__import__.supplier_66200,0
__import__.product_5623627,2009-11-19,5623627,0,0,9999999999.99,0,0,0,0,0,product.product_uom_unit,product.product_uom_unit,,2623627,True,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_humain,service,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,"VETERGESIC 0,3MG/ml 10ml VET",,__import__.supplier_66008,0
__import__.product_5758800,2016-04-04,5758800,165.71,142.50,254.70,0,0.10,0,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_6,0,0,0,0,,purchase.route_warehouse0_buy,False,BIOEQUIN H EHV1 10x1d,specific_product.product_price_category_imp,__import__.supplier_62685,0
__import__.product_5810470,2016-01-06,5810470,26.90,22.13,46.50,0,5.00,0,0,0,__setup__.product_uom_sac,__setup__.product_uom_sac,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,100,specific_product.product_storage_temperature_ambient,0,0,20.000,60.000,,purchase.route_warehouse0_buy,True,ID STRESS CANIN MINI 5KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5821368,2010-12-27,5821368,36.41,30.23,62.95,0,14.50,0,0,0,__setup__.product_uom_sac,__setup__.product_uom_sac,,,False,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,specific_purchase.product_state_l,0,0,35,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,"CANINE LIGHT SENIOR 14,5KG (12+2,5KG",specific_product.product_price_category_alh,__import__.supplier_68250,0
__import__.product_5821726,2012-01-19,5821726,40.47,33.29,69.95,0,12.00,65.00,39.00,11.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2910891,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,0,45,specific_product.product_storage_temperature_ambient,0,0,50.000,131.000,,purchase.route_warehouse0_buy,True,VETESSENTIALS CANINE PUPPY LARGE 12KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5822098,2013-04-18,5822098,21.95,18.66,37.95,0,4.00,0,0,0,__setup__.product_uom_sac,__setup__.product_uom_sac,,3040656,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,120.000,329.000,,purchase.route_warehouse0_buy,True,METABOLIC CANIN 4KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5822148,2013-04-18,5822148,32.68,27.78,56.50,0,4.00,0,0,0,__setup__.product_uom_sac,__setup__.product_uom_sac,,3040714,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,100.000,180.000,,purchase.route_warehouse0_buy,True,METABOLIC FELIN 4KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5822843,2013-12-30,5822843,31.21,25.68,53.95,0,4.00,0,0,0,__setup__.product_uom_sac,__setup__.product_uom_sac,,3107521,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,120,specific_product.product_storage_temperature_ambient,0,0,46.000,130.000,,purchase.route_warehouse0_buy,True,CD FELIN STRESS 4KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5823446,2014-06-26,5823446,34.69,28.54,59.95,0,10.00,0,0,0,__setup__.product_uom_sac,__setup__.product_uom_sac,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,0,35,specific_product.product_storage_temperature_ambient,0,0,30.000,60.000,1,purchase.route_warehouse0_buy,True,VETESSENTIALS CANINE NT ADULT 10KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5826095,2006-06-08,5826095,13.59,13.59,23.50,0,3.00,37.00,29.00,9.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2443737,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,4,0,specific_product.product_storage_temperature_ambient,0,0,14.000,25.000,,purchase.route_warehouse0_buy,True,CANINE SENIOR MINI 3KG POULET,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5826548,2007-07-26,5826548,47.73,39.26,82.50,0,8.00,57.50,39.00,10.40,__setup__.product_uom_sac,__setup__.product_uom_sac,,2461937,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,45,specific_product.product_storage_temperature_ambient,0,0,25.000,48.000,,purchase.route_warehouse0_buy,True,VETESSENTIALS FELINE NEUT YOUNG 8KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5828408,2009-10-13,5828408,26.03,21.41,45.00,0,4.30,30.00,22.50,10.00,__setup__.product_uom_plateau,__setup__.product_uom_plateau,,2665057,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,170,specific_product.product_storage_temperature_ambient,0,0,80.000,193.000,,purchase.route_warehouse0_buy,True,ID CANIN 12x360GR,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5828647,2010-04-08,5828647,21.38,17.59,36.95,0,3.00,37.00,29.00,9.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2699734,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,0,120,specific_product.product_storage_temperature_ambient,0,0,120.000,332.000,,purchase.route_warehouse0_buy,True,VETESSENTIALS FELINE YOUNG ADULT 3KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5828648,2010-04-08,5828648,21.38,15.84,36.95,0,3.00,37.00,29.00,9.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2699775,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,0,120,specific_product.product_storage_temperature_ambient,0,0,55.000,130.000,,purchase.route_warehouse0_buy,True,VETESSENTIALS FELINE MATURE 3KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5828662,2010-04-07,5828662,33.52,28.50,57.95,0,10.00,65.00,39.00,10.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,0,35,specific_product.product_storage_temperature_ambient,0,0,260.000,659.000,,purchase.route_warehouse0_buy,True,VETESSENTIALS CANINE ADULT  10KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5828665,2010-04-07,5828665,34.42,29.26,59.50,0,10.00,65.00,39.00,10.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2699668,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,0,35,specific_product.product_storage_temperature_ambient,0,0,60.000,162.000,,purchase.route_warehouse0_buy,True,VETESSENTIALS CANINE MATURE  10KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5828965,2010-04-08,5828965,37.58,27.82,64.95,0,6.50,57.00,30.00,12.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2699742,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,0,64,specific_product.product_storage_temperature_ambient,0,0,120.000,419.000,,purchase.route_warehouse0_buy,True,"VETESSENTIALS FELINE YOUNG ADULT 6,5KG",specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5829001,2010-04-07,5829001,9.98,8.21,17.25,0,2.00,29.00,19.00,6.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2699569,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,4,144,specific_product.product_storage_temperature_ambient,0,0,43.000,149.000,1,purchase.route_warehouse0_buy,True,VETESSENTIALS CANINE MATURE MINI 2KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5829002,2010-04-07,5829002,27.74,22.82,47.95,0,7.00,57.00,37.00,12.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2699627,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,0,45,specific_product.product_storage_temperature_ambient,0,0,150.000,404.000,1,purchase.route_warehouse0_buy,True,VETESSENTIALS CANINE ADULT MINI 7KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5829003,2010-04-07,5829003,27.74,22.82,47.95,0,7.00,57.00,37.00,12.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,3190360,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,0,45,specific_product.product_storage_temperature_ambient,0,0,42.000,113.000,,purchase.route_warehouse0_buy,True,VETESSENTIALS CANINE MATURE MINI 7KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5829183,2010-03-24,5829183,49.46,42.05,85.50,0,12.00,65.00,39.00,11.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2699445,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,35,specific_product.product_storage_temperature_ambient,0,0,200.000,350.000,,purchase.route_warehouse0_buy,True,JD CANIN 12KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5829188,2010-04-15,5829188,14.32,11.78,24.75,0,1.50,29.00,19.00,6.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2699528,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,6,270,specific_product.product_storage_temperature_ambient,0,0,58.000,203.000,,purchase.route_warehouse0_buy,True,"ID FELIN 1,5KG",specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_5910502,2012-10-08,5910502,56.90,44.51,87.46,0,2.40,0,0,0,product.product_uom_unit,product.product_uom_unit,,3205556,False,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_ali_comp,product,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,DIAKUR PLUS 24X100GR + SEAU,,__import__.supplier_62750,0
__import__.product_6260010,2005-06-27,6260010,242.70,172.11,373.04,0,4.59,24.70,14.30,21.80,product.product_uom_unit,product.product_uom_unit,,2241461,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antiparasite,product,,2,2,0,specific_product.product_storage_temperature_ambient,0,0,13.000,26.000,,purchase.route_warehouse0_buy,True,BAYTICOL POUR-ON 5L,,__import__.supplier_62600,2
__import__.product_6350318,1999-10-13,6350318,28.08,21.96,43.16,0,0.33,6.50,6.50,13.60,product.product_uom_unit,product.product_uom_unit,,1180595,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out,l10n_be_antibiotic_tax.1_antibiotic_004_in,l10n_be_antibiotic_tax.1_antibiotic_004_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antimicrobiens,product,,12,12,0,specific_product.product_storage_temperature_ambient,0,0,92.000,313.000,,purchase.route_warehouse0_buy,True,ENGEMYCINE 10% LA 250ML,,__import__.supplier_71100,12
__import__.product_6350319,1999-10-13,6350319,22.55,19.60,34.67,0,0.34,6.70,6.70,14.10,product.product_uom_unit,product.product_uom_unit,,1180603,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out,l10n_be_antibiotic_tax.1_antibiotic_013_in,l10n_be_antibiotic_tax.1_antibiotic_013_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antimicrobiens,product,specific_purchase.product_state_h,0,12,0,specific_product.product_storage_temperature_6,0,0,120.000,240.000,,purchase.route_warehouse0_buy,True,NEOPEN 250ML,,__import__.supplier_71100,1
__import__.product_6350320,1999-10-13,6350320,10.07,8.75,15.48,0,0.14,5.00,5.00,10.80,product.product_uom_unit,product.product_uom_unit,,0060038,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out,l10n_be_antibiotic_tax.1_antibiotic_005_in,l10n_be_antibiotic_tax.1_antibiotic_005_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antimicrobiens,product,specific_purchase.product_state_h,0,60,0,specific_product.product_storage_temperature_6,0,0,100.000,145.000,,purchase.route_warehouse0_buy,True,NEOPEN 100ML,,__import__.supplier_71100,1
__import__.product_6420010,2004-12-22,6420010,588.42,347.72,904.41,0,5.49,24.90,22.40,33.20,product.product_uom_unit,product.product_uom_unit,,2177590,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antiparasite,product,,1,2,0,specific_product.product_storage_temperature_ambient,0,0,8.000,33.000,,purchase.route_warehouse0_buy,True,CYDECTIN POUR ON 5L,,__import__.supplier_79201,1
__import__.product_6655541,2011-04-05,6655541,32.22,25.77,49.52,0,0.60,10.00,10.00,16.00,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_ali_comp,product,specific_purchase.product_state_h,0,0,0,specific_product.product_storage_temperature_ambient,0,0,3.000,6.000,,purchase.route_warehouse0_buy,True,EQUIZYME 500GR,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_6716892,2007-05-07,6716892,11.87,9.49,18.24,0,0.21,5.20,5.20,9.70,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,10.000,22.000,,purchase.route_warehouse0_buy,True,ASMYAN SOL INJ 100ml,specific_product.product_price_category_imp,__import__.supplier_81200,1
__import__.product_6722214,2007-07-24,6722214,19.77,15.81,30.39,0,0.44,7.10,7.10,13.80,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,0,10,0,specific_product.product_storage_temperature_ambient,0,0,26.000,46.000,,purchase.route_warehouse0_buy,True,BIO-PULMONE SOL INJ 250ml,specific_product.product_price_category_imp,__import__.supplier_62683,1
__import__.product_6741223,2008-04-11,6741223,27.83,22.26,42.77,0,0.04,11.90,4.90,4.10,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,6.000,16.000,,purchase.route_warehouse0_buy,True,DIMAZON 40MG 100CP,specific_product.product_price_category_imp,__import__.supplier_71205,1
