id,width,length,depth,weight
__import__.product_5171530,0,0,0,0
__import__.product_5174500,0,0,0,0
__import__.product_5175493,0,0,0,0
__import__.product_5180059,0,0,0,0
__import__.product_5180072,0,0,0,0
__import__.product_5180316,0,0,0,0
__import__.product_5180375,0,0,0,0
__import__.product_5180405,0,0,0,0
__import__.product_5180406,0,0,0,0
__import__.product_5180407,0,0,0,0
__import__.product_5180408,0,0,0,0
__import__.product_5180409,0,0,0,0
__import__.product_5180410,0,0,0,0
__import__.product_5180411,0,0,0,0
__import__.product_5181524,0,0,0,0
__import__.product_5181530,0,0,0,0
__import__.product_5187032,0,0,0,0
__import__.product_5188599,0,0,0,0
__import__.product_5188607,0,0,0,0
__import__.product_5190220,0,0,0,0
__import__.product_5190231,0,0,0,0
__import__.product_5191519,0,0,0,0
__import__.product_5191524,0,0,0,0
__import__.product_5192003,0,0,0,0
__import__.product_5192012,0,0,0,0
__import__.product_5192015,0,0,0,0
__import__.product_5192332,0,0,0,0
__import__.product_5192526,0,0,0,0
__import__.product_5192701,0,0,0,0
__import__.product_5193103,23,29,10,3
__import__.product_5199260,0,0,0,0
__import__.product_5200004,0,0,0,0
__import__.product_5200005,0,0,0,0
__import__.product_5200102,0,0,0,0
__import__.product_5200168,0,0,0,0
__import__.product_5200169,0,0,0,0
__import__.product_5200573,0,0,0,0
__import__.product_5200575,0,0,0,0
__import__.product_5200828,0,0,0,0
__import__.product_5200829,0,0,0,0
__import__.product_5204005,0,0,0,0
__import__.product_5207150,0,0,0,0
__import__.product_5207151,0,0,0,0
__import__.product_5207152,0,0,0,0
__import__.product_5207153,0,0,0,0
__import__.product_5207154,0,0,0,0
__import__.product_5211260,0,0,0,0
__import__.product_5211261,0,0,0,0
__import__.product_5211262,0,0,0,0
__import__.product_5212467,0,0,0,0
__import__.product_5215130,0,0,0,0
__import__.product_5217958,0,0,0,0
__import__.product_5220020,0,0,0,0
__import__.product_5220024,0,0,0,0
__import__.product_5220600,0,0,0,0
__import__.product_5220800,0,0,0,0
__import__.product_5220840,0,0,0,0
__import__.product_5222020,0,0,0,0
__import__.product_5224530,0,0,0,0
__import__.product_5225283,0,0,0,0
__import__.product_5227052,0,0,0,0
__import__.product_5227230,0,0,0,0
__import__.product_5227280,0,0,0,0
__import__.product_5227286,0,0,0,0
__import__.product_5227628,0,0,0,0
__import__.product_5227978,0,0,0,0
__import__.product_5228000,0,0,0,0
__import__.product_5230350,0,0,0,0
__import__.product_5230351,0,0,0,0
__import__.product_5230522,0,0,0,0
__import__.product_5230661,0,0,0,0
__import__.product_5232300,0,0,0,0
__import__.product_5232667,0,0,0,0
__import__.product_5234260,0,0,0,0
__import__.product_5236000,0,0,0,0
__import__.product_5243023,0,0,0,0
__import__.product_5244230,0,0,0,0
__import__.product_5245400,0,0,0,0
__import__.product_5248006,0,0,0,0
__import__.product_5248007,0,0,0,0
__import__.product_5248008,0,0,0,0
__import__.product_5248009,0,0,0,0
__import__.product_5248010,0,0,0,0
__import__.product_5248011,0,0,0,0
__import__.product_5248609,0,0,0,0
__import__.product_5250002,0,0,0,0
__import__.product_5250003,0,0,0,0
__import__.product_5250004,0,0,0,0
__import__.product_5250031,0,0,0,0
__import__.product_5250035,0,0,0,0
__import__.product_5250112,0,0,0,0
__import__.product_5250131,0,0,0,0
__import__.product_5254332,0,0,0,0
__import__.product_5255021,0,0,0,0
__import__.product_5255890,0,0,0,0
__import__.product_5257304,0,0,0,0
__import__.product_5257810,0,0,0,0
__import__.product_5258322,0,0,0,0
__import__.product_5259622,0,0,0,0
__import__.product_5260508,0,0,0,0
__import__.product_5260511,0,0,0,0
__import__.product_5260711,0,0,0,0
__import__.product_5260725,0,0,0,0
__import__.product_5265010,0,0,0,0
__import__.product_5265012,0,0,0,0
__import__.product_5265015,0,0,0,0
__import__.product_5270030,0,0,0,0
__import__.product_5270106,0,0,0,0
__import__.product_5270170,0,0,0,0
__import__.product_5270271,0,0,0,0
__import__.product_5270999,0,0,0,0
__import__.product_5271532,0,0,0,0
__import__.product_5271642,0,0,0,0
__import__.product_5272260,0,0,0,0
__import__.product_5273398,0,0,0,0
__import__.product_5273405,0,0,0,0
__import__.product_5273410,0,0,0,0
__import__.product_5273420,0,0,0,0
__import__.product_5273430,0,0,0,0
__import__.product_5273451,0,0,0,0
__import__.product_5273454,0,0,0,0
__import__.product_5273461,0,0,0,0
__import__.product_5273463,0,0,0,0
__import__.product_5273927,0,0,0,0
__import__.product_5273931,0,0,0,0
__import__.product_5275600,0,0,0,0
__import__.product_5280511,0,0,0,0
__import__.product_5280529,0,0,0,0
__import__.product_5283608,0,0,0,0
__import__.product_5283609,0,0,0,0
__import__.product_5283610,0,0,0,0
__import__.product_5288704,0,0,0,0
__import__.product_5289917,0,0,0,0
__import__.product_5291008,0,0,0,0
__import__.product_5292025,0,0,0,0
__import__.product_5292225,0,0,0,0
__import__.product_5292238,0,0,0,0
__import__.product_5299900,0,0,0,0
__import__.product_5299901,0,0,0,0
__import__.product_5299902,0,0,0,0
__import__.product_5299905,0,0,0,0
__import__.product_5299906,0,0,0,0
__import__.product_5299910,0,0,0,0
__import__.product_5299911,0,0,0,0
__import__.product_5299912,0,0,0,0
__import__.product_5299913,0,0,0,0
__import__.product_5299914,0,0,0,0
__import__.product_5299915,0,0,0,0
__import__.product_5299920,0,0,0,0
__import__.product_5299922,0,0,0,0
__import__.product_5299925,0,0,0,0
__import__.product_5299927,0,0,0,0
__import__.product_5299929,0,0,0,0
__import__.product_5300188,0,0,0,0
__import__.product_5301114,0,0,0,0
__import__.product_5301118,0,0,0,0
__import__.product_5301133,0,0,0,0
__import__.product_5301134,0,0,0,0
__import__.product_5301138,0,0,0,0
__import__.product_5301139,0,0,0,0
__import__.product_5301140,0,0,0,0
__import__.product_5301141,0,0,0,0
__import__.product_5301142,0,0,0,0
__import__.product_5301144,0,0,0,0
__import__.product_5301145,0,0,0,0
__import__.product_5301146,0,0,0,0
__import__.product_5301147,0,0,0,0
__import__.product_5303307,0,0,0,0
__import__.product_5304300,0,0,0,0
__import__.product_5304434,0,0,0,0
__import__.product_5304811,0,0,0,0
__import__.product_5304813,0,0,0,0
__import__.product_5305196,0,0,0,0
__import__.product_5305211,0,0,0,0
__import__.product_5305282,0,0,0,0
__import__.product_5306300,0,0,0,0
__import__.product_5306302,0,0,0,0
__import__.product_5306304,0,0,0,0
__import__.product_5306306,0,0,0,0
__import__.product_5306310,0,0,0,0
__import__.product_5306312,0,0,0,0
__import__.product_5306316,0,0,0,0
__import__.product_5306900,0,0,0,0
__import__.product_5306902,0,0,0,0
__import__.product_5306904,0,0,0,0
__import__.product_5306908,0,0,0,0
__import__.product_5306920,0,0,0,0
__import__.product_5306922,0,0,0,0
__import__.product_5306924,0,0,0,0
__import__.product_5306926,0,0,0,0
__import__.product_5306928,0,0,0,0
__import__.product_5307028,0,0,0,0
__import__.product_5307030,0,0,0,0
__import__.product_5307150,0,0,0,0
__import__.product_5307152,0,0,0,0
__import__.product_5307154,0,0,0,0
__import__.product_5307156,0,0,0,0
__import__.product_5307230,0,0,0,0
__import__.product_5307320,0,0,0,0
__import__.product_5307322,0,0,0,0
__import__.product_5307324,0,0,0,0
__import__.product_5307326,0,0,0,0
__import__.product_5307328,0,0,0,0
__import__.product_5307330,0,0,0,0
__import__.product_5307350,0,0,0,0
__import__.product_5307613,0,0,0,0
__import__.product_5307623,0,0,0,0
__import__.product_5307640,0,0,0,0
__import__.product_5307650,0,0,0,0
__import__.product_5307727,0,0,0,0
__import__.product_5307731,0,0,0,0
__import__.product_5307732,0,0,0,0
__import__.product_5307736,0,0,0,0
__import__.product_5307865,0,0,0,0
__import__.product_5307872,0,0,0,0
__import__.product_5309628,0,0,0,0
__import__.product_5310123,0,0,0,0
__import__.product_5311165,0,0,0,0
__import__.product_5312713,0,0,0,0
__import__.product_5317102,0,0,0,0
__import__.product_5317106,0,0,0,0
__import__.product_5317108,0,0,0,0
__import__.product_5317110,0,0,0,0
__import__.product_5317111,0,0,0,0
__import__.product_5317112,0,0,0,0
__import__.product_5317121,0,0,0,0
__import__.product_5317122,0,0,0,0
__import__.product_5317123,0,0,0,0
__import__.product_5317131,0,0,0,0
__import__.product_5317132,0,0,0,0
__import__.product_5317133,0,0,0,0
__import__.product_5317162,0,0,0,0
__import__.product_5317212,0,0,0,0
__import__.product_5317230,0,0,0,0
__import__.product_5317260,0,0,0,0
__import__.product_5320136,0,0,0,0
__import__.product_5321362,0,0,0,0
__import__.product_5321363,0,0,0,0
__import__.product_5321598,0,0,0,0
__import__.product_5322701,0,0,0,0
__import__.product_5322910,0,0,0,0
__import__.product_5323822,0,0,0,0
__import__.product_5324006,0,0,0,0
__import__.product_5326540,0,0,0,0
__import__.product_5326639,0,0,0,0
__import__.product_5329758,0,0,0,0
__import__.product_5330693,0,0,0,0
__import__.product_5332271,0,0,0,0
__import__.product_5332272,0,0,0,0
__import__.product_5336162,0,0,0,0
__import__.product_5340564,0,0,0,0
__import__.product_5340566,0,0,0,0
__import__.product_5340570,0,0,0,0
__import__.product_5340817,0,0,0,0
__import__.product_5340836,0,0,0,0
__import__.product_5340838,0,0,0,0
__import__.product_5340839,0,0,0,0
__import__.product_5340840,0,0,0,0
__import__.product_5340841,0,0,0,0
__import__.product_5340902,0,0,0,0
__import__.product_5340905,0,0,0,0
__import__.product_5340907,0,0,0,0
__import__.product_5340909,0,0,0,0
__import__.product_5340910,0,0,0,0
__import__.product_5340911,0,0,0,0
__import__.product_5340918,0,0,0,0
__import__.product_5340920,0,0,0,0
__import__.product_5342135,0,0,0,0
__import__.product_5343012,0,0,0,0
__import__.product_5343014,0,0,0,0
__import__.product_5343015,0,0,0,0
__import__.product_5343020,0,0,0,0
__import__.product_5347313,0,0,0,0
__import__.product_5350313,0,0,0,0
__import__.product_5353203,0,0,0,0
__import__.product_5353206,0,0,0,0
__import__.product_5353207,0,0,0,0
__import__.product_5355037,0,0,0,0
__import__.product_5362613,0,0,0,10
__import__.product_5364879,0,0,0,0
__import__.product_5370918,0,0,0,0
__import__.product_5376820,0,0,0,0
__import__.product_5383391,0,0,0,0
__import__.product_5383550,0,0,0,0
__import__.product_5390250,0,0,0,0
__import__.product_5390260,0,0,0,0
__import__.product_5395005,0,0,0,0
__import__.product_5395360,0,0,0,0
__import__.product_5397502,0,0,0,0
__import__.product_5397503,0,0,0,0
__import__.product_5398495,0,0,0,0
__import__.product_5401007,0,0,0,0
__import__.product_5401020,0,0,0,0
__import__.product_5401109,0,0,0,0
__import__.product_5402149,0,0,0,0
__import__.product_5404500,0,0,0,0
__import__.product_5404502,0,0,0,0
__import__.product_5405244,0,0,0,0
__import__.product_5406305,0,0,0,0
__import__.product_5406548,0,0,0,0
__import__.product_5407680,0,0,0,0
__import__.product_5408480,0,0,0,0
__import__.product_5410820,0,0,0,0
__import__.product_5410824,0,0,0,0
__import__.product_5413772,0,0,0,0
__import__.product_5413773,0,0,0,0
__import__.product_5413774,0,0,0,0
__import__.product_5413775,0,0,0,0
__import__.product_5413776,0,0,0,0
__import__.product_5413862,0,0,0,0
__import__.product_5413863,0,0,0,0
__import__.product_5413864,0,0,0,0
__import__.product_5413865,0,0,0,0
__import__.product_5413866,0,0,0,0
__import__.product_5415454,0,0,0,0
__import__.product_5419120,0,0,0,0
__import__.product_5420003,6.3,14.7,2.7,0.05
__import__.product_5421418,0,0,0,0
__import__.product_5421704,0,0,0,0
__import__.product_5421714,0,0,0,0
__import__.product_5422225,0,0,0,0
__import__.product_5422310,0,0,0,0
__import__.product_5425035,0,0,0,0
__import__.product_5426243,0,0,0,0
__import__.product_5430051,0,0,0,0
__import__.product_5431155,0,0,0,0
__import__.product_5431270,0,0,0,0
__import__.product_5431550,0,0,0,0
__import__.product_5432499,0,0,0,0
__import__.product_5432569,0,0,0,0
__import__.product_5432577,0,0,0,0
__import__.product_5432579,0,0,0,0
__import__.product_5433109,0,0,0,0
__import__.product_5434925,0,0,0,0
__import__.product_5435210,0,0,0,0
__import__.product_5435399,0,0,0,0
__import__.product_5436550,0,0,0,0
__import__.product_5436830,0,0,0,0
__import__.product_5439100,0,0,0,0
__import__.product_5445313,0,0,0,0
__import__.product_5446024,0,0,0,0
__import__.product_5446054,0,0,0,0
__import__.product_5447105,0,0,0,0
__import__.product_5447107,0,0,0,0
__import__.product_5450016,7,4,13.2,0.14
__import__.product_5450017,7.6,5.3,21.5,0.39
__import__.product_5450018,5.2,5.1,14,0.18
__import__.product_5450019,6,20.3,4.1,0.08
__import__.product_5450020,7.1,2.4,10.7,0.04
__import__.product_5451509,0,0,0,0
__import__.product_5451511,0,0,0,0
__import__.product_5451512,0,0,0,0
__import__.product_5451513,0,0,0,0
__import__.product_5451514,0,0,0,0
__import__.product_5451516,0,0,0,0
__import__.product_5451561,0,0,0,0
__import__.product_5451597,0,0,0,0
__import__.product_5451609,0,0,0,0
__import__.product_5468330,0,0,0,0
__import__.product_5468340,0,0,0,0
__import__.product_5470412,0,0,0,0
__import__.product_5470740,0,0,0,0
__import__.product_5470750,0,0,0,0
__import__.product_5470825,0,0,0,0
__import__.product_5470840,0,0,0,0
__import__.product_5470925,0,0,0,0
__import__.product_5471125,0,0,0,0
__import__.product_5471140,0,0,0,0
__import__.product_5471240,0,0,0,0
__import__.product_5471516,0,0,0,0
__import__.product_5471625,0,0,0,0
__import__.product_5471725,0,0,0,0
__import__.product_5471816,0,0,0,0
__import__.product_5487013,0,0,0,0
__import__.product_5508161,0,0,0,0
__import__.product_5513261,0,0,0,0
__import__.product_5550604,0,0,0,0
__import__.product_5553193,0,0,0,0
__import__.product_5553484,0,0,0,0
__import__.product_5560655,0,0,0,0
__import__.product_5560656,0,0,0,0
__import__.product_5560657,0,0,0,0
__import__.product_5560728,0,0,0,0
__import__.product_5590036,0,0,0,0
__import__.product_5590038,0,0,0,0
__import__.product_5590040,0,0,0,0
__import__.product_5600273,0,0,0,0
__import__.product_5601475,0,0,0,0
__import__.product_5603575,0,0,0,12
__import__.product_5603992,0,0,0,0
__import__.product_5610537,0,0,0,20
__import__.product_5610590,0,0,0,5
__import__.product_5616610,0,0,0,0
__import__.product_5632402,0,0,0,0
__import__.product_5639610,0,0,0,0
__import__.product_5645052,0,0,0,0
__import__.product_5654024,0,0,0,0
__import__.product_5654827,0,0,0,0
__import__.product_5660273,0,0,0,0
__import__.product_5668370,0,0,0,0
__import__.product_5669929,0,0,0,0
__import__.product_5684298,0,0,0,0
__import__.product_5700015,0,0,0,0
__import__.product_5700016,0,0,0,0
__import__.product_5700017,0,0,0,0
__import__.product_5700092,0,0,0,0
__import__.product_5700094,0,0,0,0
__import__.product_5700095,0,0,0,0
__import__.product_5700096,0,0,0,0
__import__.product_5703002,0,0,0,0
__import__.product_5710102,0,0,0,0
__import__.product_5710118,0,0,0,0
__import__.product_5710125,0,0,0,0
__import__.product_5710130,0,0,0,0
__import__.product_5710131,0,0,0,0
__import__.product_5710200,0,0,0,0
__import__.product_5716451,0,0,0,0
__import__.product_5727500,0,0,0,0
__import__.product_5727815,0,0,0,0
__import__.product_5729145,0,0,0,0
__import__.product_5729390,0,0,0,0
__import__.product_5741741,0,0,0,0
__import__.product_5760416,0,0,0,0
__import__.product_5760417,0,0,0,0
__import__.product_5760543,0,0,0,0
__import__.product_5790381,0,0,0,0
__import__.product_5791570,0,0,0,0
__import__.product_5791571,0,0,0,0
__import__.product_5791756,0,0,0,0
__import__.product_5800001,0,0,0,0
__import__.product_5800002,0,0,0,0
__import__.product_5800003,0,0,0,0
__import__.product_5800004,0,0,0,0
__import__.product_5800011,0,0,0,0
__import__.product_5800102,0,0,0,0
__import__.product_5802742,0,0,0,1.2
__import__.product_5803920,0,0,0,0
__import__.product_5805112,0,0,0,0
__import__.product_5808671,0,0,0,0
__import__.product_5809396,0,0,0,0
__import__.product_5809401,0,0,0,0
__import__.product_5809425,0,0,0,0
__import__.product_5809437,0,0,0,0
__import__.product_5809528,0,0,0,0
__import__.product_5809619,0,0,0,0
__import__.product_5809633,0,0,0,0
__import__.product_5809657,0,0,0,0
__import__.product_5809669,0,0,0,0
__import__.product_5809683,0,0,0,0
__import__.product_5809700,0,0,0,0
__import__.product_5809786,0,0,0,0
__import__.product_5816520,0,0,0,0
__import__.product_5822120,0,0,0,0
__import__.product_5823270,0,0,0,0.8
__import__.product_5830214,0,0,0,0
__import__.product_5830668,0,0,0,0
__import__.product_5836681,0,0,0,0
__import__.product_5836682,0,0,0,0
__import__.product_5840402,0,0,0,0
__import__.product_5854500,0,0,0,0
__import__.product_5855500,0,0,0,0
__import__.product_5894413,0,0,0,13.5
__import__.product_5903103,0,0,0,0
__import__.product_5910030,0,0,0,0
__import__.product_5910038,0,0,0,0
__import__.product_5910039,0,0,0,0
__import__.product_5910125,0,0,0,0
__import__.product_5910615,0,0,0,0
__import__.product_5911820,0,0,0,0
__import__.product_5912801,0,0,0,0
__import__.product_5920016,0,0,0,0
__import__.product_5920017,0,0,0,0
__import__.product_5920050,0,0,0,0
__import__.product_5920051,0,0,0,0
__import__.product_5920065,0,0,0,0
__import__.product_5920451,0,0,0,0
__import__.product_5920905,0,0,0,0
__import__.product_5931440,0,0,0,0
__import__.product_5936668,0,0,0,0
__import__.product_5942063,0,0,0,0
__import__.product_5942201,0,0,0,0
__import__.product_5942202,0,0,0,0
__import__.product_5942203,0,0,0,0
__import__.product_5942204,0,0,0,0
__import__.product_5942207,0,0,0,0
__import__.product_5942208,0,0,0,0
__import__.product_5949003,0,0,0,0
__import__.product_5978150,0,0,0,0
__import__.product_5982694,0,0,0,0
__import__.product_5982695,0,0,0,0
__import__.product_5992144,0,0,0,0
__import__.product_6039100,0,0,0,0
__import__.product_6040021,13.7,16.7,5,0.46
__import__.product_6040023,4.5,16.5,13,0.53
__import__.product_6049909,14.7,18.7,13.8,1.21
__import__.product_6112332,0,0,0,0
__import__.product_6133529,0,0,0,0
__import__.product_6245139,0,0,0,0
__import__.product_6260010,14.3,24.7,21.8,4.59
__import__.product_6260026,5.3,5.3,19.3,0.23
__import__.product_6303850,0,0,0,0
__import__.product_6330123,0,0,0,0
__import__.product_6330694,0,0,0,0
