id,standard_price
__import__.product_8366775,41.79
__import__.product_8366812,25.94
__import__.product_8366835,6.36
__import__.product_8366841,6.36
__import__.product_8366858,6.36
__import__.product_8366864,99.89
__import__.product_8366887,32.5
__import__.product_8366893,32.5
__import__.product_8366924,124.8
__import__.product_8366982,57.2
__import__.product_8367042,14.9
__import__.product_8367355,1.78
__import__.product_8367361,1.78
__import__.product_8367378,1.98
__import__.product_8367384,1.98
__import__.product_8367390,1.98
__import__.product_8367409,1.98
__import__.product_8367415,2.17
__import__.product_8367421,2.17
__import__.product_8367438,2.17
__import__.product_8367444,2.37
__import__.product_8367450,2.37
__import__.product_8367467,2.37
__import__.product_8367473,2.48
__import__.product_8367496,2.48
__import__.product_8367504,2.48
__import__.product_8367510,2.57
__import__.product_8367527,2.57
__import__.product_8367533,2.57
__import__.product_8367556,2.37
__import__.product_8367562,2.37
__import__.product_8367579,2.37
__import__.product_8367585,2.37
__import__.product_8367591,2.48
__import__.product_8367616,2.48
__import__.product_8367622,2.48
__import__.product_8367639,2.48
__import__.product_8367645,2.57
__import__.product_8367651,2.57
__import__.product_8367668,2.57
__import__.product_8367674,2.57
__import__.product_8367680,2.67
__import__.product_8367697,2.68
__import__.product_8367705,2.67
__import__.product_8367711,2.68
__import__.product_8367728,2.87
__import__.product_8367734,2.87
__import__.product_8367740,3.16
__import__.product_8367757,3.16
__import__.product_8367763,3.16
__import__.product_8367786,3.46
__import__.product_8367792,3.46
__import__.product_8367800,3.46
__import__.product_8367817,4.15
__import__.product_8367823,4.15
__import__.product_8367846,4.15
__import__.product_8367852,8
__import__.product_8367869,8
__import__.product_8367875,15.49
__import__.product_8367881,8
__import__.product_8367898,16.22
__import__.product_8367906,2.4
__import__.product_8367912,2.4
__import__.product_8367929,2.6
__import__.product_8367935,3.18
__import__.product_8367941,3.18
__import__.product_8367958,3.9
__import__.product_8367964,3.9
__import__.product_8367970,3.52
__import__.product_8367987,4.3
__import__.product_8367993,7.42
__import__.product_8368001,4.3
__import__.product_8368030,8.46
__import__.product_8368047,8.46
__import__.product_8368053,8.46
__import__.product_8368076,8.46
__import__.product_8368107,7.44
__import__.product_8368113,72.71
__import__.product_8368136,21.8
__import__.product_8368142,26.9
__import__.product_8368159,63.7
__import__.product_8368165,73.25
__import__.product_8368171,73.25
__import__.product_8368188,74.75
__import__.product_8368194,142.71
__import__.product_8368202,92.15
__import__.product_8368219,53.75
__import__.product_8368225,53.75
__import__.product_8368231,53.75
__import__.product_8368248,59.15
__import__.product_8368254,25
__import__.product_8368260,28.2
__import__.product_8368277,26.25
__import__.product_8368283,7.9
__import__.product_8368308,43.1
__import__.product_8368314,43.1
__import__.product_8368320,43.1
__import__.product_8368337,153.45
__import__.product_8368343,153.45
__import__.product_8368366,105.75
__import__.product_8368372,28.65
__import__.product_8368389,28.65
__import__.product_8368395,28.65
__import__.product_8368403,9
__import__.product_8368426,9.85
__import__.product_8368432,9
__import__.product_8368449,9.85
__import__.product_8368455,10.9
__import__.product_8368461,67.6
__import__.product_8368478,67.6
__import__.product_8368484,67.6
__import__.product_8368490,67.6
__import__.product_8368509,81.55
__import__.product_8368515,82.75
__import__.product_8368521,120.35
__import__.product_8368538,120.35
__import__.product_8368544,120.35
__import__.product_8368550,120.35
__import__.product_8368567,120.35
__import__.product_8368573,120.35
__import__.product_8368596,120.35
__import__.product_8368604,34.5
__import__.product_8368610,25.9
__import__.product_8368627,165.5
__import__.product_8368633,165.5
__import__.product_8368656,165.5
__import__.product_8368662,13.65
__import__.product_8368679,13.65
__import__.product_8368685,10
__import__.product_8368691,13.65
__import__.product_8368716,13.65
__import__.product_8368722,13.65
__import__.product_8368739,15.24
__import__.product_8368745,10
__import__.product_8368751,13.65
__import__.product_8368768,13.65
__import__.product_8368774,13.65
__import__.product_8368780,13.65
__import__.product_8368797,13.65
__import__.product_8368805,10
__import__.product_8368811,13.65
__import__.product_8368828,13.65
__import__.product_8368834,10
__import__.product_8368840,13.65
__import__.product_8368857,13.48
__import__.product_8368863,13.65
__import__.product_8368886,13.65
__import__.product_8368892,10
__import__.product_8368900,13.65
__import__.product_8368917,13.65
__import__.product_8368923,10
__import__.product_8368946,13.65
__import__.product_8368952,10
__import__.product_8368969,13.65
__import__.product_8368975,13.65
__import__.product_8368981,13.65
__import__.product_8368998,10
__import__.product_8369006,13.65
__import__.product_8369012,13.65
__import__.product_8369029,10
__import__.product_8369035,13.65
__import__.product_8369041,10
__import__.product_8369058,13.65
__import__.product_8369064,13.65
__import__.product_8369070,8.45
__import__.product_8369087,8.45
__import__.product_8369093,47.5
__import__.product_8369101,171
__import__.product_8369118,162.82
__import__.product_8369124,827.61
__import__.product_8369130,162.4
__import__.product_8369147,20.35
__import__.product_8369153,20.35
__import__.product_8369176,22.05
__import__.product_8369182,22.08
__import__.product_8369199,27
__import__.product_8369207,29.2
__import__.product_8369213,29.2
__import__.product_8369236,29.2
__import__.product_8369242,29.2
__import__.product_8369259,29.2
__import__.product_8369265,29.2
__import__.product_8369271,29.2
__import__.product_8369288,29.2
__import__.product_8369294,29.2
__import__.product_8369302,29.2
__import__.product_8369319,29.2
__import__.product_8369325,29.2
__import__.product_8369331,29.2
__import__.product_8369348,29.2
__import__.product_8369354,28.55
__import__.product_8369360,28.55
__import__.product_8369377,31.7
__import__.product_8369383,31.7
__import__.product_8369408,34.85
__import__.product_8369414,34.85
__import__.product_8369420,38
__import__.product_8369437,38
__import__.product_8369443,41.2
__import__.product_8369466,41.2
__import__.product_8369472,44.35
__import__.product_8369489,44.35
__import__.product_8369495,47.5
__import__.product_8369503,10.25
__import__.product_8369526,10.25
__import__.product_8369532,10.25
__import__.product_8369549,10.25
__import__.product_8369555,10.25
__import__.product_8369561,10.25
__import__.product_8369578,10.25
__import__.product_8369584,10.25
__import__.product_8369590,34.45
__import__.product_8369615,35.89
__import__.product_8369621,15.85
__import__.product_8369638,22.2
__import__.product_8369644,16.6
__import__.product_8369650,22.2
__import__.product_8369667,17.5
__import__.product_8369673,23.85
__import__.product_8369696,18.3
__import__.product_8369704,23.85
__import__.product_8369710,19.05
__import__.product_8369727,25.35
__import__.product_8369733,19.8
__import__.product_8369756,25.35
__import__.product_8369762,20.7
__import__.product_8369779,27
__import__.product_8369785,27
__import__.product_8369791,21.45
__import__.product_8369816,31.7
__import__.product_8369822,22.2
__import__.product_8369839,31.7
__import__.product_8369845,23.2
__import__.product_8369851,23.85
__import__.product_8369868,31.1
__import__.product_8369874,20.7
__import__.product_8369880,20.7
__import__.product_8369897,20.7
__import__.product_8369905,20.7
__import__.product_8369911,25.35
__import__.product_8369928,20.7
__import__.product_8369934,28.55
__import__.product_8369940,20.7
__import__.product_8369957,28.55
__import__.product_8369963,31.7
__import__.product_8369986,31.7
__import__.product_8369992,36.5
__import__.product_8370009,36.5
__import__.product_8370015,41.2
__import__.product_8370021,47.5
__import__.product_8370038,53.85
__import__.product_8370044,60.2
__import__.product_8370050,7.1
__import__.product_8370067,7.1
__import__.product_8370073,7.1
__import__.product_8370096,7.1
__import__.product_8370104,31.7
__import__.product_8370110,31.7
__import__.product_8370127,26.25
__import__.product_8370133,7.4
__import__.product_8370156,8.7
__import__.product_8370162,7.4
__import__.product_8370179,8.7
__import__.product_8370185,7.4
__import__.product_8370191,11.55
__import__.product_8370216,7.4
__import__.product_8370222,11.55
__import__.product_8370239,36.2
__import__.product_8370245,37.65
__import__.product_8370251,36.9
__import__.product_8370268,30.15
__import__.product_8370274,31.65
__import__.product_8370280,31.65
__import__.product_8370297,32.65
__import__.product_8370305,32.65
__import__.product_8370311,33.65
__import__.product_8370328,25.35
__import__.product_8370334,25.35
__import__.product_8370340,25.35
__import__.product_8370357,9.45
__import__.product_8370363,9.45
__import__.product_8370386,9.45
__import__.product_8370392,9.45
__import__.product_8370400,9.45
__import__.product_8370417,24.15
__import__.product_8370423,24.15
__import__.product_8370446,27.15
__import__.product_8370452,30.2
__import__.product_8370469,27.15
__import__.product_8370475,33.2
__import__.product_8370481,36.2
__import__.product_8370498,39.25
__import__.product_8370506,30.2
__import__.product_8370512,45.3
__import__.product_8370529,33.2
__import__.product_8370535,36.2
__import__.product_8370541,51.3
__import__.product_8370558,39.25
__import__.product_8370564,57.35
__import__.product_8370570,42.25
__import__.product_8370587,45.3
__import__.product_8370593,63.35
__import__.product_8370601,66.4
__import__.product_8370618,51.3
__import__.product_8370624,24.15
__import__.product_8370630,60.35
__import__.product_8370647,48.3
__import__.product_8370653,54.3
__import__.product_8370676,34.75
__import__.product_8370682,23.65
__import__.product_8370699,20.7
__import__.product_8370707,44.15
__import__.product_8370713,2365
__import__.product_8370736,7.4
__import__.product_8370742,23.65
__import__.product_8370759,44.15
__import__.product_8370765,23.65
__import__.product_8370771,27
__import__.product_8370788,27
__import__.product_8370794,33.35
__import__.product_8370802,33.35
__import__.product_8370819,33.35
__import__.product_8370825,38.8
__import__.product_8370831,86.2
__import__.product_8370848,67.25
__import__.product_8370854,67.25
__import__.product_8370860,894.7
__import__.product_8370877,3.2
__import__.product_8370883,3.2
__import__.product_8370908,3.35
__import__.product_8370914,19.15
__import__.product_8370915,19.18
__import__.product_8370920,7.5
__import__.product_8370937,7.5
__import__.product_8370943,54.3
__import__.product_8370966,43.7
__import__.product_8370972,37.05
__import__.product_8370989,37.05
__import__.product_8370995,122.31
__import__.product_8371003,22.1
__import__.product_8371026,22.1
__import__.product_8371032,22.1
__import__.product_8371049,22.1
__import__.product_8371055,22.1
__import__.product_8371061,22.1
__import__.product_8371078,22.1
__import__.product_8371084,21.65
__import__.product_8371090,22.1
__import__.product_8371109,30
__import__.product_8371115,26.65
__import__.product_8371121,30
__import__.product_8371138,164.4
__import__.product_8371144,50.35
__import__.product_8371150,24.15
__import__.product_8371167,24.15
__import__.product_8371173,75.85
__import__.product_8371196,67.25
__import__.product_8371204,3.35
__import__.product_8371210,3.35
__import__.product_8371227,3.35
__import__.product_8371233,3.35
__import__.product_8371256,3.35
__import__.product_8371262,3.6
__import__.product_8371279,3.6
__import__.product_8371285,3.6
__import__.product_8371291,3.6
__import__.product_8371316,3.75
__import__.product_8371322,3.75
__import__.product_8371339,2.5
__import__.product_8371345,2.5
__import__.product_8371351,2.8
__import__.product_8371368,2.8
__import__.product_8371374,2.8
__import__.product_8371380,2.8
__import__.product_8371397,2.8
__import__.product_8371405,3.05
__import__.product_8371411,3.05
__import__.product_8371428,3.35
__import__.product_8371434,3.35
__import__.product_8371440,3.35
__import__.product_8371457,3.45
__import__.product_8371463,3.45
__import__.product_8371486,3.45
__import__.product_8371492,3.45
__import__.product_8371500,3.51
__import__.product_8371517,3.6
__import__.product_8371523,3.35
__import__.product_8371546,3.35
__import__.product_8371552,3.35
__import__.product_8371569,3.6
__import__.product_8371575,3.6
__import__.product_8371581,3.6
__import__.product_8371598,3.75
__import__.product_8371606,3.75
__import__.product_8371612,3.75
__import__.product_8371629,3.75
__import__.product_8371635,4
__import__.product_8371641,4
__import__.product_8371658,4.15
__import__.product_8371664,4.15
__import__.product_8371670,4.26
__import__.product_8371687,4.4
__import__.product_8371693,3.35
__import__.product_8371701,3.35
__import__.product_8371718,3.35
__import__.product_8371724,3.35
__import__.product_8371730,3.46
__import__.product_8371747,3.46
__import__.product_8371753,3.46
__import__.product_8371776,3.46
__import__.product_8371782,3.59
__import__.product_8371799,3.59
__import__.product_8371807,3.59
__import__.product_8371813,3.59
__import__.product_8371836,3.75
__import__.product_8371842,3.75
__import__.product_8371859,3.75
__import__.product_8371865,3.75
__import__.product_8371871,4.01
__import__.product_8371888,4.01
__import__.product_8371894,4.45
__import__.product_8371902,4.45
__import__.product_8371919,4.45
__import__.product_8371925,4.75
__import__.product_8371931,4.75
__import__.product_8371948,4.75
__import__.product_8371954,5.7
__import__.product_8371960,5.7
__import__.product_8371977,5.7
__import__.product_8371983,3.05
__import__.product_8372008,3.05
__import__.product_8372014,3.05
__import__.product_8372020,3.05
__import__.product_8372037,3.05
__import__.product_8372043,3.5
__import__.product_8372066,3.35
__import__.product_8372072,3.35
__import__.product_8372089,3.35
__import__.product_8372095,3.35
__import__.product_8372103,3.35
__import__.product_8372126,3.35
__import__.product_8372132,3.35
__import__.product_8372149,3.35
__import__.product_8372155,3.35
__import__.product_8372161,3.35
__import__.product_8372178,3.35
__import__.product_8372184,3.35
__import__.product_8372190,3.9
__import__.product_8372209,3.9
__import__.product_8372215,3.9
__import__.product_8372221,3.9
__import__.product_8372238,3.9
__import__.product_8372244,3.9
__import__.product_8372250,4.15
__import__.product_8372267,4.15
__import__.product_8372273,4.15
__import__.product_8372296,4.15
__import__.product_8372304,4.15
__import__.product_8372310,4.15
__import__.product_8372327,4.7
__import__.product_8372333,4.7
__import__.product_8372356,4.7
__import__.product_8372362,4.35
__import__.product_8372379,4.35
__import__.product_8372385,4.35
__import__.product_8372391,4.6
__import__.product_8372416,4.6
__import__.product_8372422,4.6
__import__.product_8372439,4.6
__import__.product_8372445,4.6
__import__.product_8372451,4.6
__import__.product_8372468,4.85
__import__.product_8372474,4.85
__import__.product_8372480,4.85
__import__.product_8372497,4.85
__import__.product_8372505,5.05
__import__.product_8372511,5.05
__import__.product_8372528,3.51
__import__.product_8372534,3.79
__import__.product_8372540,3.51
__import__.product_8372557,3.79
__import__.product_8372563,3.79
__import__.product_8372586,3.51
__import__.product_8372592,3.79
__import__.product_8372600,3.89
__import__.product_8372617,4.27
__import__.product_8372623,3.89
__import__.product_8372646,4.27
__import__.product_8372652,3.89
__import__.product_8372669,4.27
__import__.product_8372675,3.89
__import__.product_8372681,4.27
__import__.product_8372698,3.89
__import__.product_8372706,4.27
__import__.product_8372712,3.89
__import__.product_8372729,4.27
__import__.product_8372735,3.89
__import__.product_8372741,4.27
__import__.product_8372758,3.89
__import__.product_8372764,4.27
__import__.product_8372770,3.89
__import__.product_8372787,4.27
__import__.product_8372793,3.89
__import__.product_8372801,4.27
__import__.product_8372818,3.89
__import__.product_8372824,4.27
__import__.product_8372830,3.89
__import__.product_8372847,4.27
__import__.product_8372853,3.89
__import__.product_8372876,4.27
__import__.product_8372882,6.4
__import__.product_8372899,5.5
__import__.product_8372907,6.4
__import__.product_8372913,5.51
__import__.product_8372936,6.95
__import__.product_8372942,5.51
__import__.product_8372959,6.95
__import__.product_8372965,5.51
__import__.product_8372971,6.76
__import__.product_8372988,7.05
__import__.product_8372994,5.95
__import__.product_8373002,5.95
__import__.product_8373019,7.57
__import__.product_8373025,5.95
__import__.product_8373031,6.76
__import__.product_8373048,7.57
__import__.product_8373054,5.95
__import__.product_8373060,8
__import__.product_8373077,19.8
__import__.product_8373083,2.65
__import__.product_8373108,2.65
__import__.product_8373114,2.65
__import__.product_8373120,1.65
__import__.product_8373137,9.05
__import__.product_8373143,9.6
__import__.product_8373166,10.7
__import__.product_8373172,46.35
__import__.product_8373189,61.25
__import__.product_8373195,97.9
__import__.product_8373203,69.75
__import__.product_8373226,132.6
__import__.product_8373232,257.03
__import__.product_8373249,41.25
__import__.product_8373255,49.05
__import__.product_8373261,41.25
__import__.product_8373278,49.05
__import__.product_8373284,49.05
__import__.product_8373290,41.25
__import__.product_8373309,41.25
__import__.product_8373315,41.25
__import__.product_8373321,49.05
__import__.product_8373338,49.05
__import__.product_8373344,10.7
__import__.product_8373350,10.7
__import__.product_8373367,44.15
__import__.product_8373373,35.3
__import__.product_8373396,44.15
__import__.product_8373404,44.15
__import__.product_8373406,5.89
__import__.product_8373410,35.3
__import__.product_8373427,35.3
__import__.product_8373433,35.3
__import__.product_8373456,44.15
__import__.product_8373462,44.15
__import__.product_8373479,35.3
__import__.product_8373485,35.3
__import__.product_8373491,28.3
__import__.product_8373516,29.95
__import__.product_8373522,10.7
__import__.product_8373539,10.7
__import__.product_8373545,10.7
__import__.product_8373546,10.7
__import__.product_8373551,10.7
__import__.product_8373568,274.3
__import__.product_8373574,10.7
__import__.product_8373580,111.85
__import__.product_8373597,240.7
__import__.product_8373605,346.7
__import__.product_8373611,44.71
__import__.product_8373628,44.71
__import__.product_8373634,27.85
__import__.product_8373640,11.75
__import__.product_8373657,16
__import__.product_8373663,18.55
__import__.product_8373686,23.25
__import__.product_8373692,111.85
__import__.product_8373700,69.3
__import__.product_8373717,29.25
__import__.product_8373723,241.01
__import__.product_8373746,33.55
__import__.product_8373752,33.55
__import__.product_8373769,43.7
__import__.product_8373775,48.5
__import__.product_8373781,48.5
__import__.product_8373798,48.5
__import__.product_8373806,24.4
__import__.product_8373812,82.05
__import__.product_8373829,91.3
__import__.product_8373835,67.65
__import__.product_8373841,68.86
__import__.product_8373858,136.3
__import__.product_8373864,95.3
__import__.product_8373870,80.85
__import__.product_8373887,76.45
__import__.product_8373893,70.3
__import__.product_8373901,11.76
__import__.product_8373918,12.33
__import__.product_8373924,13.46
__import__.product_8373930,13.94
__import__.product_8373947,15.08
__import__.product_8373953,16.21
__import__.product_8373976,10.05
__import__.product_8373982,16.21
__import__.product_8373999,17.35
__import__.product_8374007,19.54
__import__.product_8374013,26.84
__import__.product_8374036,15.66
__import__.product_8374042,16.79
__import__.product_8374059,19.54
__import__.product_8374065,21.24
__import__.product_8374071,3.2
__import__.product_8374088,6.35
__import__.product_8374094,8.45
__import__.product_8374102,10.55
__import__.product_8374119,12.65
__import__.product_8374125,14.75
__import__.product_8374131,2.65
__import__.product_8374148,3.2
__import__.product_8374154,3.2
__import__.product_8374160,11.2
__import__.product_8374177,17.65
__import__.product_8374183,16.55
__import__.product_8374208,9.05
__import__.product_8374214,7.5
__import__.product_8374220,19.5
__import__.product_8374237,14.35
__import__.product_8374243,166.15
__import__.product_8374266,160.4
__import__.product_8374272,133.15
__import__.product_8374289,158.22
__import__.product_8374295,15.45
__import__.product_8374303,15.45
__import__.product_8374326,15.45
__import__.product_8374332,15.5
__import__.product_8374349,19.15
__import__.product_8374355,19.15
__import__.product_8374361,19.15
__import__.product_8374378,19.15
__import__.product_8374384,30.9
__import__.product_8374390,30.9
__import__.product_8374409,10.63
__import__.product_8374415,9.5
__import__.product_8374421,12.33
__import__.product_8374438,12.33
__import__.product_8374444,12.33
__import__.product_8374450,12.33
__import__.product_8374467,12.33
__import__.product_8374473,12.33
__import__.product_8374496,15.9
__import__.product_8374504,12.33
__import__.product_8374510,12.33
__import__.product_8374527,12.33
__import__.product_8374533,68.2
__import__.product_8374556,68.2
__import__.product_8374562,14.9
__import__.product_8374579,14.9
__import__.product_8374585,16
__import__.product_8374591,14.9
__import__.product_8374616,14.9
__import__.product_8374622,16
__import__.product_8374639,16
__import__.product_8374645,16
__import__.product_8374651,14.65
__import__.product_8374668,16
__import__.product_8374674,16
__import__.product_8374680,14.9
__import__.product_8374697,16
__import__.product_8374705,14.65
__import__.product_8374711,14.65
__import__.product_8374728,14.9
__import__.product_8374734,14.9
__import__.product_8374740,14.9
__import__.product_8374757,16
__import__.product_8374763,14.65
__import__.product_8374786,16
__import__.product_8374792,16
__import__.product_8374800,16
__import__.product_8374817,14.65
__import__.product_8374823,14.65
__import__.product_8374846,14.65
__import__.product_8374852,14.65
__import__.product_8374869,14.65
__import__.product_8374875,490.6
__import__.product_8374881,74.15
__import__.product_8374898,74.15
__import__.product_8374906,2491.25
__import__.product_8374912,670.64
__import__.product_8374929,962.89
__import__.product_8374935,553.95
__import__.product_8374941,92.27
__import__.product_8374958,92.27
__import__.product_8374964,88.05
__import__.product_8374970,4
__import__.product_8374987,4
__import__.product_8374993,53.3
__import__.product_8375001,19.7
__import__.product_8375018,5.9
__import__.product_8375024,44.05
__import__.product_8375030,42.65
__import__.product_8375047,53.3
__import__.product_8375053,63.5
__import__.product_8375076,42.65
__import__.product_8375082,53.3
__import__.product_8375099,63.95
__import__.product_8375107,42.65
__import__.product_8375113,45.3
__import__.product_8375136,63.95
__import__.product_8375142,63.95
__import__.product_8375159,42.65
__import__.product_8375165,24.6
__import__.product_8375167,90.48
__import__.product_8375171,26.1
__import__.product_8375188,26.1
__import__.product_8375194,22.6
__import__.product_8375202,23.6
__import__.product_8375219,23.6
__import__.product_8375225,23.6
__import__.product_8375231,24.6
__import__.product_8375248,45.6
__import__.product_8375254,24.6
__import__.product_8375260,26.1
__import__.product_8375277,26.1
__import__.product_8375283,27.1
__import__.product_8375308,27.1
__import__.product_8375314,30.15
__import__.product_8375320,52.75
__import__.product_8375337,55.4
__import__.product_8375343,47.95
__import__.product_8375366,47.95
__import__.product_8375372,54.35
__import__.product_8375389,57.05
__import__.product_8375432,50.6
__import__.product_8375449,50.6
__import__.product_8375455,61.25
__import__.product_8375461,50.6
__import__.product_8375478,50.6
__import__.product_8375484,61.25
__import__.product_8375490,45.35
__import__.product_8375509,46.35
__import__.product_8375515,46.35
__import__.product_8375521,46.35
__import__.product_8375538,46.35
__import__.product_8375544,46.35
__import__.product_8375550,17.65
__import__.product_8375567,21.85
__import__.product_8375573,32.75
__import__.product_8375596,28.55
__import__.product_8375604,17.08
__import__.product_8375610,71.35
__import__.product_8375627,12.89
__import__.product_8375633,12.89
__import__.product_8375656,53.68
__import__.product_8375662,53.68
__import__.product_8375679,53.68
__import__.product_8375685,783.55
__import__.product_8375691,648.1
__import__.product_8375692,648.1
__import__.product_8375716,36
__import__.product_8375722,36
__import__.product_8375739,35.96
__import__.product_8375745,28
__import__.product_8375751,28
__import__.product_8375768,28
__import__.product_8375774,33.55
__import__.product_8375780,33.55
__import__.product_8375797,33.55
__import__.product_8375805,10.7
__import__.product_8375811,52.9
__import__.product_8375828,12
__import__.product_8375834,12
__import__.product_8375840,12
__import__.product_8375857,16
__import__.product_8375863,16
__import__.product_8375886,16
__import__.product_8375892,10.7
__import__.product_8375900,10.7
__import__.product_8375917,10.7
__import__.product_8375923,10.7
__import__.product_8375946,10.7
__import__.product_8375952,93.9
__import__.product_8375969,88.45
__import__.product_8375975,85.75
__import__.product_8375981,133.15
__import__.product_8375998,10
__import__.product_8376006,10
__import__.product_8376012,10
__import__.product_8376029,13.96
__import__.product_8376035,13.96
__import__.product_8376041,13.96
__import__.product_8376058,29.3
__import__.product_8376064,5.45
__import__.product_8376070,5.45
__import__.product_8376087,5.45
__import__.product_8376093,5.45
__import__.product_8376101,5.45
__import__.product_8376118,5.45
__import__.product_8376124,5.45
__import__.product_8376130,5.45
__import__.product_8376147,5.45
__import__.product_8376153,5.45
__import__.product_8376176,5.45
__import__.product_8376182,5.45
__import__.product_8376199,5.45
__import__.product_8376202,5.81
__import__.product_8376207,5.45
__import__.product_8376213,5.45
__import__.product_8376219,5.81
__import__.product_8376225,6.04
__import__.product_8376231,5.81
__import__.product_8376236,5.45
__import__.product_8376242,5.45
__import__.product_8376248,5.81
__import__.product_8376259,5.45
__import__.product_8376265,5.45
__import__.product_8376271,5.45
__import__.product_8376288,5.45
__import__.product_8376294,5.45
__import__.product_8376302,5.45
__import__.product_8376319,5.45
__import__.product_8376325,5.45
__import__.product_8376331,5.45
__import__.product_8376348,5.45
__import__.product_8376354,5.45
__import__.product_8376360,5.45
__import__.product_8376377,5.45
__import__.product_8376383,5.45
__import__.product_8376408,5.45
__import__.product_8376414,4.85
__import__.product_8376420,4.85
__import__.product_8376437,4.85
__import__.product_8376443,4.85
__import__.product_8376466,4.85
__import__.product_8376472,4.85
__import__.product_8376489,4.85
__import__.product_8376495,4.85
__import__.product_8376503,4.85
__import__.product_8376526,4.85
__import__.product_8376532,4.85
__import__.product_8376549,4.85
__import__.product_8376555,4.85
__import__.product_8376561,4.85
__import__.product_8376578,4.85
__import__.product_8376584,4.85
__import__.product_8376590,5.4
__import__.product_8376609,5.4
__import__.product_8376615,5.7
__import__.product_8376621,5.7
__import__.product_8376638,6.1
__import__.product_8376644,6
__import__.product_8376650,6.1
__import__.product_8376667,9.65
__import__.product_8376673,9.65
__import__.product_8376696,9.65
__import__.product_8376704,9.65
__import__.product_8376710,12.53
__import__.product_8376727,12.53
__import__.product_8376733,12.53
__import__.product_8376756,12.53
__import__.product_8376762,107.02
__import__.product_8376822,15.38
__import__.product_8376963,14.31
__import__.product_8376986,63.53
__import__.product_8376992,10.19
__import__.product_8377000,29.12
__import__.product_8377052,33.51
__import__.product_8377069,36.03
__import__.product_8377075,39.93
__import__.product_8377193,57.3
__import__.product_8377201,64.44
__import__.product_8377224,30.99
__import__.product_8377253,162.4
__import__.product_8377276,153.78
__import__.product_8377282,905.82
__import__.product_8377336,34.5
__import__.product_8377359,87.5
__import__.product_8377454,29.87
__import__.product_8377460,24.87
__import__.product_8377477,41.18
__import__.product_8377483,28.08
__import__.product_8377508,14.31
__import__.product_8377537,7.86
__import__.product_8377572,21.22
__import__.product_8377589,21.22
__import__.product_8377603,21.22
__import__.product_8377661,18.87
__import__.product_8377678,25.15
__import__.product_8377715,56.24
__import__.product_8377721,20.97
__import__.product_8377738,4.75
__import__.product_8377744,28.96
__import__.product_8377750,44.41
__import__.product_8377796,218.55
__import__.product_8377804,26.6
__import__.product_8377810,3.58
__import__.product_8377827,4.6
__import__.product_8377833,25.6
__import__.product_8377856,25.6
__import__.product_8377862,25.6
__import__.product_8377879,61.36
__import__.product_8377885,61.36
__import__.product_8377891,15.49
__import__.product_8378583,0.55
__import__.product_8378608,50.09
__import__.product_8378844,18.9
__import__.product_8378867,27.18
__import__.product_8378873,14.1
__import__.product_8378927,19.69
__import__.product_8378933,11.84
__import__.product_8378956,12.47
__import__.product_8378962,10.66
__import__.product_8378985,93.66
__import__.product_8379157,2.5
__import__.product_8379163,4.07
__import__.product_8379192,332.71
__import__.product_8379200,381.66
__import__.product_8379217,381.66
__import__.product_8379223,377.54
__import__.product_8379246,454.33
__import__.product_8379252,454.33
__import__.product_8379269,500.48
__import__.product_8379275,594.63
__import__.product_8379281,607.98
__import__.product_8379298,600.3
__import__.product_8379306,690.2
__import__.product_8379312,796.38
__import__.product_8379329,786.47
__import__.product_8379335,948.41
__import__.product_8379341,889.93
__import__.product_8379358,1429.88
__import__.product_8379364,1495.68
__import__.product_8379413,5.4
__import__.product_8379418,106.5
__import__.product_8379424,106.5
__import__.product_8379430,22.85
__import__.product_8379447,23.05
__import__.product_8379453,202.3
__import__.product_8379476,1397.95
__import__.product_8379482,223.7
__import__.product_8379499,45.89
__import__.product_8379507,4.25
__import__.product_8379536,6.45
__import__.product_8379542,5.4
__import__.product_8379559,6.45
__import__.product_8379565,6.45
__import__.product_8379571,7.95
__import__.product_8379588,1.1
__import__.product_8379594,1.65
__import__.product_8379602,1.65
__import__.product_8379619,1.65
__import__.product_8379625,2.2
__import__.product_8379631,2.2
__import__.product_8379648,2.2
__import__.product_8379654,1.65
__import__.product_8379660,2.2
__import__.product_8379677,2.2
__import__.product_8379683,2.2
__import__.product_8379708,2.2
__import__.product_8379714,2.2
__import__.product_8379720,26.65
__import__.product_8379737,26.65
__import__.product_8379743,26.65
__import__.product_8379766,34.6
__import__.product_8379795,7.96
__import__.product_8379803,11.49
__import__.product_8379826,12.32
__import__.product_8379832,16.12
__import__.product_8379849,17.94
__import__.product_8379855,4.16
__import__.product_8379861,4.16
__import__.product_8379878,4.16
__import__.product_8379884,4.16
__import__.product_8379890,4.16
__import__.product_8379909,4.21
__import__.product_8379915,4.52
__import__.product_8379921,5.09
__import__.product_8379938,7.38
__import__.product_8379944,4.26
__import__.product_8379950,4.26
__import__.product_8379967,4.26
__import__.product_8379973,4.42
__import__.product_8379996,4.52
__import__.product_8380002,5.51
__import__.product_8380019,8.68
__import__.product_8380025,13.26
__import__.product_8380060,4.06
__import__.product_8380077,4.11
__import__.product_8380083,4.21
__import__.product_8380108,4.32
__import__.product_8380120,5.51
__import__.product_8380137,8.68
__import__.product_8380143,3.85
__import__.product_8380166,5.25
__import__.product_8380172,8.89
__import__.product_8380189,8.37
__import__.product_8380195,11.65
__import__.product_8380203,24.86
__import__.product_8380226,4.99
