id,name,categ_id/id
__import__.product_5333333,EMBLE DE CAGES DEP.AVIAIRE FAC.LI,specific_data.product_categ__mat_equipement
__import__.product_5333994,DOG RESIDENCE HOUSSE 50CM,specific_data.product_categ__mat_equipement
__import__.product_5333995,DOG RESIDENCE HOUSSE 61cm,specific_data.product_categ__mat_equipement
__import__.product_5333996,DOG RESIDENCE HOUSSE 76cm,specific_data.product_categ__mat_equipement
__import__.product_5333997,DOG RESIDENCE HOUSSE 91cm,specific_data.product_categ__mat_equipement
__import__.product_5333998,DOG RESIDENCE HOUSSE 107cm,specific_data.product_categ__mat_equipement
__import__.product_5333999,DOG RESIDENCE HOUSSE 118cm,specific_data.product_categ__mat_equipement
__import__.product_5334010,PDS II USP1 EP4 27R1/2 Z335H x36,specific_data.product_categ__mat_sutures
__import__.product_5335020,MINIJECT CARTOUCHE ISO-BUTAN 65ml,specific_data.product_categ__mat_conso
__import__.product_5338601,"GAINE AUTOCLAVE  5,0cmx200m",specific_data.product_categ__mat_conso
__import__.product_5340000,IAMS CAT POUCH KITTEN&JUNIOR 100G,specific_data.product_categ__ali_physio
__import__.product_5340175,DECONGELATEUR P/PAILLETTES 12V,specific_data.product_categ__mat_equipement
__import__.product_5340665,PISTOLET INSEMINATION UNIVERSEL,specific_data.product_categ__mat_equipement
__import__.product_5340801,MINITUBE PIPETTE CHEVAUX 75CM STERIL/,specific_data.product_categ__mat_conso
__import__.product_5340812,MINITUBE APPLICATEUR SONDE 65cm,specific_data.product_categ__mat_conso
__import__.product_5340829,MINITUBE PIPETTE CHEVAUX 57cm 5pcs,specific_data.product_categ__mat_conso
__import__.product_5340835,FLUSHING TUBE EQUIVET 190cm,specific_data.product_categ__mat_equins
__import__.product_5340841,GENIA GLYCOFIL EP6 USP3/4 100m,specific_data.product_categ__mat_sut_bobine
__import__.product_5342460,TENSIOMETRE PETMAP GRAPHIC,specific_data.product_categ__mat_cardio
__import__.product_5351010,FRAISE TURBINE CONE RENV HM1S010(,specific_data.product_categ__mat_dentisterie
__import__.product_5351012,FRAISE TURBINE CONE RENV HM1S012(,specific_data.product_categ__mat_dentisterie
__import__.product_5351436,"SMI SURG MONOFIL USP0 EP3,5 36C1/2",specific_data.product_categ__mat_sutures
__import__.product_5351832,OBTURATEUR SURFLO/SURFLASH 18Gx1,specific_data.product_categ__mat_conso
__import__.product_5351838,AIGUILLE TERUMO 18Gx1 1/2 EMOUSSE,specific_data.product_categ__mat_conso
__import__.product_5352110,BLOUSON FREITAL FBW VERT LARGE II,specific_data.product_categ__mat_equipement
__import__.product_5352122,BLOUSON FREITAL FBW VERT II,__temp__.product_categ_undefined
__import__.product_5352200,BLOUSON LUDO II VERT,specific_data.product_categ__mat_equipement
__import__.product_5352201,BLOUSON LUDO VERT I,specific_data.product_categ__mat_equipement
__import__.product_5352202,BLOUSON LUDO VERT III,__temp__.product_categ_undefined
__import__.product_5352238,AIGUILLE TERUMO 22Gx1 1/2 38mm(10,specific_data.product_categ__mat_conso
__import__.product_5352610,BLOUSON WOLFGANG FBW VERT 3/4 LAR,__temp__.product_categ_undefined
__import__.product_5353110,BLOUSON FREITAL FBW BLEU I,__temp__.product_categ_undefined
__import__.product_5353111,BLOUSON FREITAL FBW BLEU II,__temp__.product_categ_undefined
__import__.product_5353112,BLOUSON FREITAL FBW BLEU III,__temp__.product_categ_undefined
__import__.product_5353207,"GANT GAMMEX DERMAPRENE STER 8,5(2",specific_data.product_categ__mat_conso
__import__.product_5354403,E DE COUPE TONDEUSE CHIR SENSICLI,specific_data.product_categ__mat_equipement
__import__.product_5354406,E DE COUPE TONDEUSE CHIRURGICALE,specific_data.product_categ__mat_equipement
__import__.product_5355021,"PATE A POLIR ""NUPRO"" 200x2g",specific_data.product_categ__mat_conso
__import__.product_5355513,TONDEUSE CHIRURGICALE RECHARGABLE,specific_data.product_categ__mat_equipement
__import__.product_5355514,CHARGEUR TONDEUSE CHIRURGUCALE,specific_data.product_categ__mat_equipement
__import__.product_5356000,AIGUILLE TERUMO 18Gx1 1/2(100)ros,__temp__.product_categ_undefined
__import__.product_5356002,SERINGUE TERUMO UU 02ml (100) LL,__temp__.product_categ_undefined
__import__.product_5356018,CATHETER SURFLO AILETTES 18Gx3/4,specific_data.product_categ__mat_conso
__import__.product_5356021,HETER SURFLO AILETTE TUBULURE 21G,specific_data.product_categ__mat_conso
__import__.product_5356023,HETER SURFLO AILETTE TUBULURE 23G,specific_data.product_categ__mat_conso
__import__.product_5360000,PAPIER THERM CARDIOLINE ETA40 17/,specific_data.product_categ__mat_conso
__import__.product_5360181,MANCHE DE BISTOURI N°6B SW.M.,specific_data.product_categ__mat_instrumentation
__import__.product_5361645,CATHETER VERSATUS-W 16Gx45mm (50),__temp__.product_categ_undefined
__import__.product_5361785,EUKANUBA VDIET DERMATOSIS LB CAT12x170G/,specific_data.product_categ__ali_dietetique
__import__.product_5361786,EUKANUBA VDIET INTESTINAL CAT 12x170G/,specific_data.product_categ__ali_dietetique
__import__.product_5361788,EUKANUBA VDIET RENAL CAT 12x170G/,specific_data.product_categ__ali_dietetique
__import__.product_5361832,CATHETER VERSATUS-W 18Gx32mm (x50,__temp__.product_categ_undefined
__import__.product_5362635,EQUIVET CURETTE DENTAIRE FINE 50cm,specific_data.product_categ__mat_dentisterie
__import__.product_5362636,EQUIVET CURETTE DENTAIRE LOURD 50cm,specific_data.product_categ__mat_dentisterie
__import__.product_5362640,EQUIVET DAVIER UNIVERSAL 48cm,specific_data.product_categ__mat_dentisterie
__import__.product_5362641,EQUIVET DAVIER FRAGMENT 44cm,specific_data.product_categ__mat_dentisterie
__import__.product_5362650,EQUIVET EXTRACTION DENT DE LOUP,specific_data.product_categ__mat_dentisterie
__import__.product_5362651,EQUIVET EXTRACTION DENT DE LOUP DELUXE,specific_data.product_categ__mat_dentisterie
__import__.product_5362655,EQUIVET DAVIER MOLAIRES 48cm,specific_data.product_categ__mat_dentisterie
__import__.product_5362656,EQUIVET DAVIER MOLAIRES 48cm,specific_data.product_categ__mat_dentisterie
__import__.product_5362657,EQUIVET DAVIER MOLAIRES INF 48cm,specific_data.product_categ__mat_dentisterie
__import__.product_5362658,EQUIVET DAVIER MOLAIRES SUP 48cm,specific_data.product_categ__mat_dentisterie
__import__.product_5362659,EQUIVET DAVIER RACINES 48cm,specific_data.product_categ__mat_dentisterie
__import__.product_5362660,EQUIVET DAVIER RACINES 48cm,specific_data.product_categ__mat_dentisterie
__import__.product_5364205,ANNEAU TAUREAU S 55mm INOX HPTN,__temp__.product_categ_undefined
__import__.product_5365146,EUKANUBA VDIET URINARY STRUV CAT12x170G/,specific_data.product_categ__ali_dietetique
__import__.product_5365592,UPGRADE MONITEUR 19''BARCO CR30x,specific_data.product_categ__mat_img_radio
__import__.product_5365593,MONITEUR 19''BARCO MFCS 1219 HTE,specific_data.product_categ__mat_img_radio
__import__.product_5367300,AGITATEUR GYRO MINI TWISTER 3D,specific_data.product_categ__mat_equipement
__import__.product_5373456,"SONDE VESICALE+MAND BUSTER1,3x16c",specific_data.product_categ__mat_conso
__import__.product_5381209,NOUVAG POLISSEUR NM3000 SEUL,specific_data.product_categ__mat_equipement
__import__.product_5381605,TAPIS VETBED GRIS 90x60cm,specific_data.product_categ__mat_equipement
__import__.product_5381610,TAPIS VETBED GRIS 102x76cm,specific_data.product_categ__mat_equipement
__import__.product_5382259,THETER ANGIOCATH 16Gx5 1/4 (133mm,specific_data.product_categ__mat_conso
__import__.product_5382269,HETER ANGIOCATH 14Gx5 1/4 (133mm),specific_data.product_categ__mat_conso
__import__.product_5382912,KONG STUFF'N FOIE,__temp__.product_categ_undefined
__import__.product_5382971,JOUET KONG OISEAU LARGE,__temp__.product_categ_undefined
__import__.product_5384012,CASION ANESTHESIE SULLA + RESPIRA,specific_data.product_categ__mat_occasion
__import__.product_5385203,MATELAS FOAM DOGBED GRIS 120x100c,specific_data.product_categ__mat_petshop
__import__.product_5388400,CANULE A SALIVE (SERPENTIN) par 1,specific_data.product_categ__mat_conso
__import__.product_5388960,MONITEUR LIFESENSE VET: CABLE 1m,__temp__.product_categ_undefined
__import__.product_5390001,OCCASION SONDE ECHO GE LA39,specific_data.product_categ__mat_occasion
__import__.product_5390009,DEXON II USP2 EP5 250m 9808-83 /1,specific_data.product_categ__mat_sutures
__import__.product_5390226,POLYSORB USP2 EP5 250m LL226 x24,specific_data.product_categ__mat_sutures
__import__.product_5390249,APPLICATEUR BEIGE CRYOPEN CP002,specific_data.product_categ__mat_equipement
__import__.product_5391700,"GAINE AUTOCLAVE 07,5cmx200m",specific_data.product_categ__mat_conso
__import__.product_5391800,GAINE AUTOCLAVE 10cmx200m,specific_data.product_categ__mat_conso
__import__.product_5391850,PINCE PLATE PARALLELE 16cm,specific_data.product_categ__mat_ortho
__import__.product_5392760,"CELLONA OUATE SYNTHE 05cmx2,7m",__temp__.product_categ_undefined
__import__.product_5392762,"CELLONA OUATE SYNTHE 07,5cmx2,7m",__temp__.product_categ_undefined
__import__.product_5392764,"CELLONA OUATE SYNTHE 10cmx2,7m",__temp__.product_categ_undefined
__import__.product_5392914,KONG STUFF'N BONNE HALEINE,__temp__.product_categ_undefined
__import__.product_5393066,PLASTRONA LONGUETTES 15cmx20m,__temp__.product_categ_undefined
__import__.product_5393751,CALOT DE CHIRURGIE BARBE par 100,__temp__.product_categ_undefined
__import__.product_5394037,PISTOLET GAZ MODELE 55,specific_data.product_categ__mat_equipement
__import__.product_5395001,ECORNEUSE HYDRAULIQUE PRISE TRACT,specific_data.product_categ__mat_rurale
__import__.product_5395003,BISTOURI UTEROTOME METALLIQUE,__temp__.product_categ_undefined
__import__.product_5395005,CAGE TRANSPORT ACIER PLASTIFIE QUEENS,specific_data.product_categ__mat_equipement
__import__.product_5395360,CAGE OXYGEN CHAT STANDARD,specific_data.product_categ__mat_cardio
__import__.product_5397500,DICTIONNAIRE MEDICAMENTS VETERINA,specific_data.product_categ__mat_conso
__import__.product_5398495,PRESSE STERILE STELLA 5x5 8PL 16x,specific_data.product_categ__mat_conso
__import__.product_5400115,CHEMFIL PATE DENTAIRE IONOMERE BI,specific_data.product_categ__mat_conso
__import__.product_5401003,FLACON VERRE BLANC  60ml +CP,specific_data.product_categ__mat_conso
__import__.product_5401004,FLACON 500ml + CAOUTCHOUC + CP,__temp__.product_categ_undefined
__import__.product_5401005,FLACON 1000ml + CAOUTCHOUC + CP,__temp__.product_categ_undefined
__import__.product_5401006,FLACON BRUN 500ml (sans bouchon),__temp__.product_categ_undefined
__import__.product_5401108,"VIS A CORTICALE AO 2,0/08MM CRUC.",specific_data.product_categ__mat_ortho
__import__.product_5401536,SMI SURG 910 USP1 EP4 36C3/8 /12,specific_data.product_categ__mat_sutures
__import__.product_5402061,ANGEL SUPPORT STATIF PR POMPE A P,specific_data.product_categ__mat_equipement
__import__.product_5402290,AIGUILLE SPINALE 22GX3 1/2 bte de,specific_data.product_categ__mat_conso
__import__.product_5404113,ANICATH STYLETS 20G,specific_data.product_categ__mat_conso
__import__.product_5404200,ANIDAPT ADAPTATEUR PR CATH FOLEY,specific_data.product_categ__mat_conso
__import__.product_5404437,BOTTE BENYLSPORT M KAKI AIGLE 37,specific_data.product_categ__mat_equipement
__import__.product_5404438,BOTTE BENYLSPORT M KAKI AIGLE 38,specific_data.product_categ__mat_equipement
__import__.product_5404439,BOTTE BENYLSPORT M KAKI AIGLE 39,specific_data.product_categ__mat_equipement
__import__.product_5404440,BOTTE BENYLSPORT M KAKI AIGLE 40,specific_data.product_categ__mat_equipement
__import__.product_5404441,BOTTE BENYLSPORT M KAKI AIGLE 41,specific_data.product_categ__mat_equipement
__import__.product_5404442,BOTTE BENYLSPORT M KAKI AIGLE 42,specific_data.product_categ__mat_equipement
__import__.product_5404443,BOTTE BENYLSPORT M KAKI AIGLE 43,specific_data.product_categ__mat_equipement
__import__.product_5404444,BOTTE BENYLSPORT M KAKI AIGLE 44,specific_data.product_categ__mat_equipement
__import__.product_5404445,BOTTE BENYLSPORT M KAKI AIGLE 45,specific_data.product_categ__mat_equipement
__import__.product_5404446,BOTTE BENYLSPORT M KAKI AIGLE 46,specific_data.product_categ__mat_equipement
__import__.product_5404447,BOTTE BENYLSPORT M KAKI AIGLE 47,specific_data.product_categ__mat_equipement
__import__.product_5405000,BOTTE VIERZONORD NEOPRENE P37,__temp__.product_categ_undefined
__import__.product_5405036,BOTTE VIERZONORD NEOPRENE P36,__temp__.product_categ_undefined
__import__.product_5405144,BOTTE VIERZONORD+ NEOPRENE 5MM P44,specific_data.product_categ__mat_equipement
__import__.product_5405211,AIGUILLE SPINALE BD 20G x 152mm (,specific_data.product_categ__mat_conso
__import__.product_5405942,BOTTE VIERZON JERSEY P42 MOLLET X,__temp__.product_categ_undefined
__import__.product_5409050,TRANSOFIX (x50),specific_data.product_categ__mat_conso
__import__.product_5409511,ROBINET A 3 VOIES DISCOFIX /50,__temp__.product_categ_undefined
__import__.product_5409550,TONDEUSE A5 OSTER 2 VIT ROSE SS T,specific_data.product_categ__mat_equipement
__import__.product_5409551,TONDEUSE A5 OSTER 2 VIT ARGENTE S,specific_data.product_categ__mat_equipement
__import__.product_5409552,TONDEUSE A5 OSTER 2 VIT BLEU SOFT,specific_data.product_categ__mat_equipement
__import__.product_5410036,ANICAST 10cm,specific_data.product_categ__mat_conso
__import__.product_5415146,BOTTE VIERZON JERSEY P46,__temp__.product_categ_undefined
__import__.product_5417335,CATHETER SPLITTOCAN 335 18Gx32cm,specific_data.product_categ__mat_conso
__import__.product_5421800,LAMPE D EXAMEN ML501 STATIF,specific_data.product_categ__mat_equipement
__import__.product_5421801,LAMPE D EXAMEN ML501 PLAFOND,specific_data.product_categ__mat_equipement
__import__.product_5421802,TRANSFORMATEUR LAMPE ML501 PLAFON,specific_data.product_categ__mat_equipement
__import__.product_5421803,RELAIS LAMPE ML501 PLAFOND,specific_data.product_categ__mat_equipement
__import__.product_5421904,PLATEAU D ENCRAGE LAMPE ML501 PLA,specific_data.product_categ__mat_equipement
__import__.product_5422146,CISEAUX MAYO COURBES M/M 17cm,__temp__.product_categ_undefined
__import__.product_5425409,CATHETER INTROCAN-W 22Gx1 BLEU x5,specific_data.product_categ__mat_conso
__import__.product_5426716,LOUPE POUR OTOSCOPE BETA 100,specific_data.product_categ__mat_equipement
__import__.product_5426933,CATHETER VASOFIX CERTO 18Gx1 1/4(,specific_data.product_categ__mat_conso
__import__.product_5429002,COLLIER PVC (20),__temp__.product_categ_undefined
__import__.product_5429003,VIS 4x30mm (100),specific_data.product_categ__mat_conso
__import__.product_5429004,CHEVILLE (100),specific_data.product_categ__mat_equipement
__import__.product_5429030,CISEAUX COURBES P/M 16cm QM,__temp__.product_categ_undefined
__import__.product_5429210,CAGE CITY CADDY AVEC COUSSIN,__temp__.product_categ_undefined
__import__.product_5430167,ELECTRODE SMALL MILLPLEDGE 4pcs,specific_data.product_categ__mat_equipement
__import__.product_5430302,THUNDERSHIRT/GILET ANTI-STRESS XX,__temp__.product_categ_undefined
__import__.product_5430303,THUNDERSHIRT/GILET ANTI-STRESS XS,__temp__.product_categ_undefined
__import__.product_5430304,THUNDERSHIRT/GILET ANTI-STRESS S,__temp__.product_categ_undefined
__import__.product_5430305,THUNDERSHIRT/GILET ANTI-STRESS M,__temp__.product_categ_undefined
__import__.product_5430306,THUNDERSHIRT/GILET ANTI-STRESS L,__temp__.product_categ_undefined
__import__.product_5430307,THUNDERSHIRT/GILET ANTI-STRESS XL,__temp__.product_categ_undefined
__import__.product_5430308,THUNDERSHIRT/GILET ANTI-STRESS XX,specific_data.product_categ__mat_conso
__import__.product_5430360,ECG GEL ECHO 250ml MILLPLEDGE,specific_data.product_categ__mat_conso
__import__.product_5430500,HAEMOSTEM P POUDRE,specific_data.product_categ__divers_veto
__import__.product_5430505,HAEMOSTEM G GAZE 5x7cm,specific_data.product_categ__divers_veto
__import__.product_5430515,HAEMOSTEM S SPRAY 50ml,specific_data.product_categ__divers_veto
__import__.product_5430810,P-STICKS 100 TIGETTES MILLPLEDGE,specific_data.product_categ__mat_conso
__import__.product_5430816,P-STICKS 100 TIGETTES MILLPLEDGE,specific_data.product_categ__mat_conso
__import__.product_5430850,FILM DRESSING SPRAY 50ml,specific_data.product_categ__mat_conso
__import__.product_5431150,WOUND HYDROGEL 6x15gr,specific_data.product_categ__mat_conso
__import__.product_5431403,MPS MEDICAL PET SHIRT LAPIN T XS,__temp__.product_categ_undefined
__import__.product_5432040,POULTEX STANDARD PACK A 20x40cm (10)/,specific_data.product_categ__mat_conso
__import__.product_5433742,"PEDIATRIC EPOXY PORT 4,5FR",specific_data.product_categ__mat_conso
__import__.product_5434091,MANDRIN CATHETER 22G MILLPLEDGE,specific_data.product_categ__mat_conso
__import__.product_5434816,MASQUE CHIRURGIE MILLPLEDGE (100),__temp__.product_categ_undefined
__import__.product_5435036,"ANICAST  5cmx3,6m",specific_data.product_categ__mat_conso
__import__.product_5435101,ANISTOP BOUCHON ROUGE,specific_data.product_categ__mat_conso
__import__.product_5435109,ANISTOP BOUCHON BLEU,__temp__.product_categ_undefined
__import__.product_5435250,SENIOR EZE 250ml,specific_data.product_categ__ali_comp
__import__.product_5435323,PIPETTE REMPLISSAGE ISOFLURANE DRAGER,__temp__.product_categ_undefined
